ax,ay,az,gx,gy,gz
-0.5256,-1.1399,-0.0276,-6.5878,-18.9924,-5.0076
-0.5466,-1.2004,-0.0547,-7.6794,-9.0611,-3.4504
-0.5750,-1.2605,-0.0808,-8.6489,2.1145,-1.1527
-0.6057,-1.3174,-0.1086,-10.0611,13.1756,2.4351
-0.6343,-1.3555,-0.1433,-11.2366,21.2977,7.0458
-0.6655,-1.3391,-0.1709,-12.1679,25.5573,13.2290
-0.6719,-1.2817,-0.2029,-12.9847,28.0916,20.4733
-0.6333,-1.2026,-0.2349,-14.3511,32.6870,27.7023
-0.5901,-1.1362,-0.2883,-17.0763,40.0382,34.9160
-0.5710,-1.0662,-0.3562,-21.4351,47.4656,42.6947
-0.5525,-0.9958,-0.4128,-26.6183,52.3893,50.7176
-0.5535,-0.9387,-0.4541,-32.2061,55.6718,58.2443
-0.5576,-0.9053,-0.4788,-37.7328,57.9771,64.3359
-0.5771,-0.8787,-0.4944,-42.6794,57.4427,69.0305
-0.5986,-0.8572,-0.4973,-46.3206,53.2824,72.2137
-0.6082,-0.8289,-0.4939,-48.9008,45.3130,73.9466
-0.5857,-0.8071,-0.4875,-50.2672,36.0534,74.3511
-0.5583,-0.7896,-0.4888,-50.9542,27.7023,73.7481
-0.5430,-0.7810,-0.4878,-50.7252,19.2443,72.1298
-0.5142,-0.7815,-0.4905,-49.8092,12.2290,69.6718
-0.5020,-0.7981,-0.4971,-48.7481,7.0305,66.7481
-0.5039,-0.8293,-0.5132,-47.4962,4.8244,63.5802
-0.5183,-0.8684,-0.5327,-46.5573,4.6031,60.5267
-0.5366,-0.9119,-0.5308,-45.6641,4.5496,57.4962
-0.5603,-0.9402,-0.5300,-44.7023,3.2901,54.5802
-0.5957,-0.9592,-0.5308,-43.7481,0.4733,52.6107
-0.6082,-0.9685,-0.5642,-43.1145,-2.9542,51.0611
-0.6062,-0.9614,-0.5830,-42.9924,-6.6183,49.7786
-0.6223,-0.9399,-0.5923,-42.8931,-9.7328,49.1221
-0.6365,-0.9084,-0.5835,-42.4504,-13.4885,49.1603
