ax,ay,az,gx,gy,gz
-0.3025,-1.1042,-0.1626,-18.2061,-11.9542,47.1221
-0.2983,-1.1008,-0.1604,-18.4580,-11.8550,47.9771
-0.2856,-1.0862,-0.1511,-18.5802,-11.4580,48.6031
-0.2734,-1.0813,-0.1436,-18.7481,-10.1908,49.1985
-0.2646,-1.0945,-0.1401,-18.7252,-8.0534,49.5954
-0.2571,-1.1157,-0.1423,-18.6260,-5.0534,49.5802
-0.2627,-1.1467,-0.1492,-18.2977,-1.4809,49.0000
-0.2727,-1.1631,-0.1487,-18.1527,1.6183,47.6031
-0.2937,-1.1550,-0.1453,-17.8244,3.9542,45.5802
-0.3127,-1.1299,-0.1355,-17.5267,5.7710,43.1221
-0.3269,-1.0942,-0.1235,-17.2443,7.7252,40.3664
-0.3389,-1.0640,-0.1079,-17.0458,9.1679,37.3588
-0.3530,-1.0225,-0.0889,-16.5725,10.0229,34.2137
-0.3667,-0.9902,-0.0754,-16.1374,10.2901,30.9771
-0.3787,-0.9487,-0.0547,-15.4427,10.3817,27.9084
-0.3782,-0.9187,-0.0349,-14.1985,10.2214,24.9847
-0.3772,-0.8962,-0.0193,-12.7176,10.1756,22.3588
-0.3806,-0.8760,-0.0063,-10.7634,10.2137,19.8397
-0.3718,-0.8704,0.0073,-8.2061,10.6107,17.4886
-0.3623,-0.8513,0.0210,-5.5573,11.0076,15.4046
-0.3630,-0.8333,0.0266,-3.4580,10.4962,13.3511
-0.3669,-0.8101,0.0276,-1.7557,9.8550,11.2443
-0.3704,-0.8020,0.0320,-0.4046,8.7481,9.0534
-0.3662,-0.8022,0.0444,0.6336,8.1908,7.1603
-0.3472,-0.8162,0.0518,1.9771,8.1069,5.2824
-0.3364,-0.8452,0.0610,3.9695,8.4427,3.7557
-0.3152,-0.8706,0.0740,6.5420,9.6641,2.6870
-0.2927,-0.8914,0.0759,9.2595,12.0687,2.1374
-0.2725,-0.9033,0.0742,11.8168,15.8015,2.0153
-0.2634,-0.8943,0.0630,13.8702,19.6641,1.9847
-0.2688,-0.8843,0.0562,15.1756,23.3817,1.9389
-0.2974,-0.8865,0.0542,15.8931,26.2672,1.4046
-0.3262,-0.9036,0.0520,16.5573,27.3817,0.4275
