ax,ay,az,gx,gy,gz
-0.4971,-1.0374,-0.0652,-35.0076,8.5878,17.5573
-0.5137,-1.0186,-0.0664,-39.6031,4.2977,21.0763
-0.5383,-1.0273,-0.0640,-43.6870,-2.1374,24.0534
-0.5471,-1.0276,-0.0691,-47.2137,-10.5878,26.4962
-0.5505,-1.0332,-0.0647,-50.3130,-19.6641,28.5802
-0.5542,-1.0391,-0.0642,-52.9618,-29.1221,30.6336
-0.5491,-1.0474,-0.0576,-55.2824,-38.5878,32.4427
-0.5469,-1.0562,-0.0413,-57.2672,-47.9466,34.2443
-0.5430,-1.0745,-0.0149,-58.5344,-57.5649,36.2748
-0.5291,-1.1008,0.0203,-59.4733,-66.1603,38.3588
-0.5012,-1.1316,0.0618,-59.8397,-73.3359,40.2672
-0.4639,-1.1760,0.0937,-59.7099,-79.1908,42.1450
-0.4341,-1.1982,0.1289,-59.2595,-83.2290,43.7405
-0.4019,-1.2190,0.1509,-58.3130,-85.6183,45.1908
-0.3755,-1.2278,0.1792,-57.0763,-86.6336,46.6565
-0.3538,-1.2109,0.2075,-55.7099,-86.4046,47.9160
-0.3582,-1.1609,0.2498,-54.1221,-85.6031,48.8855
-0.5317,-1.0376,0.3403,-51.8473,-94.6565,48.5496
-0.4382,-1.1030,0.4949,-50.1832,-109.3817,48.9008
-0.3413,-1.2041,0.6721,-47.1832,-124.9924,49.2214
-0.2744,-1.2358,0.7324,-43.3053,-139.1450,51.2519
-0.1172,-1.1555,0.6665,-38.7328,-141.7023,53.1679
-0.0452,-1.0806,0.5610,-34.5725,-135.1450,53.0992
-0.0098,-1.0212,0.4111,-31.7176,-123.4580,53.9771
0.0476,-0.9600,0.2820,-30.4504,-107.2519,52.3893
0.0771,-0.9414,0.2021,-30.0611,-88.7176,47.7481
0.0808,-0.9343,0.1760,-29.6183,-70.8321,41.7710
0.0688,-0.9136,0.1707,-28.1221,-54.0000,34.9847
0.0315,-0.8845,0.1919,-25.8397,-39.7405,27.8626
-0.0305,-0.8779,0.2405,-22.8244,-29.4733,21.1145
-0.0576,-0.8601,0.3020,-18.9313,-20.3511,15.0916
-0.0679,-0.8574,0.3584,-14.2290,-12.2977,8.9008
-0.0979,-0.8582,0.4055,-8.9160,-5.8321,3.1145
-0.1309,-0.8684,0.4275,-3.1756,-1.0229,-1.9924
-0.1577,-0.8584,0.4204,2.9313,2.5649,-6.0840
-0.1643,-0.8418,0.3801,8.3664,6.5038,-9.5267
-0.1538,-0.8347,0.3335,12.7405,11.6870,-12.1985
-0.1333,-0.8335,0.2827,16.2443,19.0534,-14.4351
-0.1243,-0.8257,0.2300,18.6794,28.0458,-16.4046
-0.1343,-0.8137,0.1851,20.1145,37.5344,-18.1298
-0.1462,-0.8191,0.1648,20.9771,46.6336,-19.7710
-0.1677,-0.8206,0.1497,21.2137,54.3511,-21.2901
-0.1953,-0.8350,0.1436,21.1603,60.6947,-22.8550
-0.2212,-0.8545,0.1470,20.8473,65.4809,-24.4427
-0.2468,-0.8750,0.1533,20.1069,68.6412,-25.9847
-0.2761,-0.9067,0.1704,19.2137,70.8626,-27.3588
-0.3169,-0.9373,0.1897,18.2748,72.1069,-28.4351
-0.3652,-0.9641,0.1978,17.3893,72.2824,-29.3359
-0.4263,-0.9844,0.1973,16.7176,70.6412,-29.6565
