ax,ay,az,gx,gy,gz
-0.0542,-0.7776,-0.0881,10.8321,-5.0382,4.5802
-0.0276,-0.9019,-0.0994,11.3435,1.7099,1.0992
-0.0166,-1.0327,-0.1123,11.9847,8.4656,-3.3511
0.0037,-1.1499,-0.1072,12.6031,16.5725,-6.6718
0.0273,-1.2158,-0.1033,13.0458,25.4275,-9.0305
0.0396,-1.2415,-0.0974,12.7557,36.1145,-10.4656
0.0364,-1.2505,-0.0903,12.0458,47.1374,-11.3511
-0.0042,-1.2722,-0.0769,11.3435,56.1527,-12.4885
-0.0701,-1.2915,-0.0886,11.2672,61.9237,-13.6794
-0.1321,-1.3098,-0.0715,11.4733,64.6489,-14.9160
-0.1531,-1.3145,-0.0535,11.3817,65.0153,-16.2137
-0.1963,-1.3074,-0.0588,11.4504,63.4580,-18.0458
-0.2388,-1.3247,-0.0715,11.8473,60.2672,-20.6183
-0.2729,-1.3296,-0.0798,12.4809,55.2901,-23.8321
-0.2930,-1.3118,-0.0808,12.8550,49.0840,-27.2214
-0.3035,-1.2676,-0.0898,12.8321,42.4885,-30.2672
-0.3044,-1.2119,-0.0869,12.2519,36.2977,-32.9237
-0.3145,-1.1592,-0.0955,11.1298,30.8397,-35.1374
-0.3071,-1.1052,-0.0872,9.9084,26.3588,-36.7557
-0.2961,-1.0457,-0.0732,8.5191,22.2824,-37.7863
-0.2864,-0.9902,-0.0679,7.1374,18.8397,-38.2214
-0.2749,-0.9451,-0.0613,5.9008,15.9008,-38.3740
-0.2639,-0.9070,-0.0596,4.8855,13.7176,-38.3206
-0.2607,-0.8723,-0.0632,4.1145,11.1832,-38.0153
-0.2634,-0.8281,-0.0693,3.5038,8.4046,-37.6565
-0.2583,-0.7732,-0.0706,2.8550,5.5038,-36.9542
-0.2534,-0.7268,-0.0757,2.3053,2.3817,-35.6870
-0.2473,-0.6738,-0.0732,1.7786,-0.5344,-34.1756
-0.2253,-0.6304,-0.0811,1.2901,-2.8473,-32.4427
-0.2117,-0.5867,-0.0774,0.5573,-4.7557,-30.3893
-0.1919,-0.5486,-0.0791,-0.2061,-6.0916,-27.9618
-0.1787,-0.5159,-0.0791,-1.0916,-7.0229,-25.2672
-0.1655,-0.4998,-0.0808,-2.1145,-7.6183,-22.6947
-0.1506,-0.4993,-0.0862,-3.2672,-7.2672,-20.1221
-0.1294,-0.5183,-0.0920,-4.2214,-6.7481,-17.8321
-0.1333,-0.5271,-0.0925,-4.9160,-6.3664,-15.7786
-0.1272,-0.5366,-0.0952,-5.6260,-6.6183,-13.7710
-0.1409,-0.5476,-0.1067,-6.3282,-7.0916,-12.0992
-0.1460,-0.6006,-0.1211,-6.8626,-7.4733,-10.7405
-0.1294,-0.6819,-0.1440,-7.4122,-7.8244,-10.0687
-0.1331,-0.7888,-0.1650,-8.0611,-7.6260,-10.9847
-0.1416,-0.9238,-0.1980,-7.9084,-6.6870,-13.5496
-0.1514,-1.1001,-0.2280,-6.6565,-6.6183,-17.5573
-0.1550,-1.2761,-0.2605,-4.2137,-7.0611,-21.6260
-0.0022,-1.5139,-0.3545,7.6489,-4.9008,-21.8702
0.0457,-1.5212,-0.3650,7.2748,-4.0840,-19.2672
0.0918,-1.5176,-0.3540,6.1527,-2.6336,-15.6641
0.1431,-1.5164,-0.3452,4.4351,-0.5267,-10.9847
0.1990,-1.5278,-0.3291,1.9084,3.3435,-5.2443
0.2354,-1.5115,-0.3098,-1.1450,7.9924,0.8397
0.2385,-1.4697,-0.2817,-4.3817,11.8779,7.5344
0.2122,-1.3875,-0.2419,-7.3282,13.9313,13.8397
0.1709,-1.3000,-0.2102,-9.3435,13.4351,19.1221
0.1182,-1.2180,-0.1799,-11.2137,11.0534,23.8779
0.0911,-1.1616,-0.1575,-12.5420,7.2443,27.7176
0.0591,-1.1038,-0.1440,-13.7252,3.0153,30.8244
0.0342,-1.0532,-0.1462,-15.0458,-1.2443,34.1221
0.0044,-1.0259,-0.1453,-15.9008,-5.5878,37.2061
-0.0112,-0.9961,-0.1406,-16.4733,-10.2672,40.1069
-0.0330,-0.9719,-0.1416,-16.6489,-14.9847,42.6107
-0.0586,-0.9451,-0.1443,-16.3206,-20.4275,44.8931
