ax,ay,az,gx,gy,gz
-0.1130,-0.8870,-0.0562,-4.1069,-5.5267,-13.0840
-0.0881,-0.8772,-0.0525,-4.7557,-5.9695,-11.1603
-0.0764,-0.8494,-0.0454,-5.5038,-6.5267,-9.2214
-0.0745,-0.8340,-0.0427,-6.6947,-6.8779,-8.0305
-0.0679,-0.8459,-0.0471,-7.8168,-6.8321,-7.2443
-0.0654,-0.8730,-0.0464,-8.5115,-7.2672,-7.0840
-0.0708,-0.9075,-0.0388,-8.6489,-8.1221,-7.1069
-0.0623,-0.9329,-0.0410,-8.1374,-9.0382,-6.7328
-0.0481,-0.9585,-0.0479,-7.4427,-9.6412,-6.1832
-0.0349,-0.9668,-0.0525,-6.6183,-9.4198,-5.0687
-0.0193,-0.9663,-0.0547,-5.8244,-8.7710,-3.6718
-0.0010,-0.9580,-0.0615,-5.3206,-7.7405,-2.1145
0.0076,-0.9363,-0.0642,-4.8168,-6.8855,-0.4275
0.0181,-0.9038,-0.0664,-4.5878,-5.2443,1.3053
0.0378,-0.8677,-0.0627,-4.5038,-3.5038,2.9008
0.0537,-0.8423,-0.0649,-4.5725,-1.4733,4.4046
0.0725,-0.8323,-0.0742,-4.8550,1.1450,5.6107
0.0867,-0.8452,-0.0718,-5.6107,4.1527,6.1374
0.0813,-0.8716,-0.0723,-6.3511,8.4198,6.1450
0.0449,-0.9019,-0.0708,-6.5802,13.4809,4.6565
0.0383,-0.9045,-0.0750,-6.0076,14.4122,4.0229
0.0476,-0.9197,-0.0789,-5.3359,15.3969,3.4351
0.0605,-0.9341,-0.0891,-4.7099,17.2672,2.3664
0.0632,-0.9207,-0.0972,-3.8779,19.0840,1.1985
0.0586,-0.9143,-0.1006,-3.3359,20.4580,0.0534
0.0542,-0.9016,-0.1023,-3.2061,21.2061,-1.5344
0.0391,-0.9021,-0.1067,-3.2824,21.4427,-3.2824
0.0239,-0.9136,-0.1045,-3.4198,20.8244,-5.1985
0.0212,-0.9133,-0.1050,-3.4656,19.5267,-6.9237
0.0352,-0.9170,-0.1152,-3.3206,18.7863,-8.4046
0.0642,-0.9387,-0.1206,-3.5344,19.0840,-9.9084
0.0835,-0.9600,-0.1206,-3.8321,19.5496,-11.4198
0.0928,-0.9629,-0.1238,-4.4656,19.8244,-12.7863
0.0745,-0.9336,-0.1123,-5.3130,19.7557,-14.0840
0.0518,-0.8782,-0.0969,-6.0992,18.4962,-15.1832
0.0378,-0.8440,-0.0806,-6.8779,16.3206,-15.9008
0.0544,-0.8508,-0.0854,-7.4198,13.5725,-16.3359
0.0906,-0.9109,-0.1016,-7.8702,10.7252,-16.7634
0.1506,-1.0344,-0.1426,-7.9466,8.5267,-17.2519
0.2041,-1.1584,-0.1655,-7.5344,6.1908,-17.8092
0.2461,-1.2522,-0.1863,-6.8168,3.6870,-17.8550
0.2759,-1.2947,-0.1934,-5.8397,0.6107,-17.2366
0.3091,-1.2781,-0.1965,-5.0382,-2.0916,-15.3053
0.3325,-1.2156,-0.1951,-4.9618,-4.0076,-12.7557
0.3494,-1.1699,-0.1975,-5.4275,-4.6641,-10.2214
0.3574,-1.1602,-0.2109,-6.2061,-4.7176,-8.1985
0.3633,-1.1987,-0.2449,-6.8321,-4.3282,-7.3359
0.3721,-1.2627,-0.2693,-7.0000,-3.5115,-7.8321
0.3787,-1.3174,-0.2852,-6.3359,-2.6183,-9.4733
0.3682,-1.3259,-0.2908,-4.9618,-1.4885,-11.2443
0.3408,-1.2842,-0.2910,-3.6565,-0.0992,-12.6489
0.3071,-1.2053,-0.2810,-2.5878,2.4656,-13.7939
0.2676,-1.1191,-0.2666,-2.0840,5.5954,-14.7252
0.2290,-1.0500,-0.2502,-1.8168,8.8168,-16.0992
0.1951,-1.0154,-0.2380,-1.4885,11.5420,-17.5878
0.1716,-0.9922,-0.2334,-0.6794,13.7939,-19.7405
0.1475,-0.9773,-0.2317,0.6260,15.0763,-22.5573
0.1299,-0.9536,-0.2288,2.0763,15.8168,-25.7023
0.1055,-0.9197,-0.2256,3.1450,16.2824,-29.1145
0.0867,-0.8811,-0.2302,3.3130,16.6489,-32.7939
0.0627,-0.8342,-0.2393,3.4046,17.7252,-36.5344
0.0261,-0.8145,-0.2349,2.9618,19.8397,-39.8550
0.0002,-0.8101,-0.2102,2.5573,21.8626,-42.3282
-0.0220,-0.7983,-0.1892,2.2290,22.7710,-44.4580
-0.0596,-0.7925,-0.1758,2.4122,23.0229,-46.5038
-0.0977,-0.7964,-0.1704,3.3282,23.5114,-48.3664
-0.1267,-0.7861,-0.1606,4.4885,23.7099,-49.7099
-0.1389,-0.7534,-0.1514,4.9618,23.8779,-49.9313
-0.1587,-0.7014,-0.1614,4.8015,24.1527,-49.1221
-0.1780,-0.6704,-0.1648,4.0916,25.1145,-47.6870
-0.1941,-0.6594,-0.1631,3.1145,26.0458,-45.4580
-0.2185,-0.6401,-0.1628,1.6565,26.2061,-42.4962
-0.2549,-0.6472,-0.1746,-0.3511,25.9924,-39.1221
-0.2805,-0.6868,-0.1772,-2.2748,24.5649,-35.5038
-0.3003,-0.7246,-0.1750,-3.6947,21.0992,-31.5878
-0.3230,-0.7727,-0.1814,-4.0763,15.6489,-27.7863
-0.3528,-0.8276,-0.1877,-3.7786,8.3282,-24.2137
-0.3777,-0.8804,-0.1877,-2.7939,-0.5267,-20.4656
-0.3950,-0.9146,-0.2002,-1.6947,-10.4275,-16.4580
-0.3833,-0.9409,-0.2129,-0.3511,-21.0916,-11.8931
-0.3818,-0.9702,-0.2505,1.0229,-30.1985,-7.2595
-0.3772,-1.0251,-0.3284,1.4275,-36.9237,-1.8321
-0.3708,-1.1077,-0.3875,1.0534,-40.6718,5.3206
-0.3225,-1.1758,-0.4460,0.7328,-43.1756,13.7405
-0.2639,-1.2168,-0.5000,1.2214,-43.7557,22.5114
-0.2205,-1.2192,-0.5342,2.0687,-41.1832,31.9389
