ax,ay,az,gx,gy,gz
0.1531,-1.7627,0.0981,-2.9084,22.4733,4.8244
0.2009,-1.7644,0.1091,-1.6489,21.0916,5.1221
0.2939,-1.7090,0.1528,3.3359,20.2519,4.5649
0.2134,-1.6008,0.0854,3.5954,33.6794,7.0763
0.2268,-1.4922,0.0112,4.6489,39.2595,8.8855
0.1787,-1.4622,-0.0090,4.4122,46.1450,10.6412
0.0654,-1.4360,-0.0295,4.7176,47.4580,13.8473
0.0378,-1.3728,-0.0918,4.9160,42.1221,15.9618
0.0469,-1.3369,-0.1184,4.5573,34.0076,17.6641
0.0337,-1.3137,-0.1091,4.4198,24.4351,20.0611
0.0811,-1.2825,-0.1084,3.8550,15.8321,22.3359
0.1787,-1.2498,-0.0676,2.5115,13.4885,24.9466
0.2402,-1.2461,-0.0208,1.0076,18.6107,28.5267
0.2368,-1.2375,-0.0063,-0.8321,27.3206,32.9389
0.1987,-1.2510,0.0027,-2.3588,35.5115,37.6947
0.1680,-1.2412,0.0012,-3.6794,41.4885,42.6260
0.1265,-1.2383,-0.0149,-4.5038,43.2595,46.8244
0.1028,-1.2202,-0.0378,-4.5954,40.2443,50.2290
0.0828,-1.1711,-0.0583,-4.2290,36.7405,53.6947
0.0742,-1.1118,-0.0405,-2.9924,31.5114,56.9466
0.1155,-1.0515,-0.0359,-1.9389,27.5649,58.9466
0.1689,-1.0188,0.0051,-0.9313,28.8321,59.8855
0.1257,-0.9866,-0.0149,1.5420,29.2748,61.6794
0.2029,-0.8904,-0.0654,4.9313,27.2595,61.2443
0.2991,-0.8450,-0.0845,6.1145,31.5802,60.2595
0.3337,-0.7969,-0.1392,5.1527,41.2672,60.1679
0.2314,-0.7820,-0.1970,5.0000,50.9847,61.2748
0.2148,-0.7109,-0.2463,4.8321,56.9084,61.2443
0.2424,-0.6335,-0.3357,3.6565,61.3740,59.8550
0.1724,-0.6082,-0.3850,1.8779,63.5344,59.8931
0.0920,-0.5847,-0.4131,1.1145,62.4198,59.5496
0.0427,-0.5618,-0.4448,1.4580,58.2366,58.9542
-0.0166,-0.5566,-0.5017,1.6107,50.6412,58.8015
-0.0415,-0.5437,-0.5757,0.7786,41.8550,59.0000
-0.0632,-0.5308,-0.6155,0.6336,34.3664,58.4198
-0.1116,-0.5149,-0.6738,-0.1298,27.0076,58.2748
-0.1431,-0.4910,-0.7065,-0.5267,16.2977,58.7328
-0.1589,-0.4834,-0.7004,0.0229,4.2901,58.5573
-0.1448,-0.5071,-0.6106,1.0229,-7.9084,57.5725
-0.1399,-0.5227,-0.4963,3.4962,-19.6870,57.0611
-0.0684,-0.4709,-0.4377,5.5878,-28.1069,55.5267
-0.0012,-0.4351,-0.3928,6.6412,-29.3740,54.2519
0.0784,-0.3943,-0.3872,6.4122,-24.3435,50.8168
0.3149,-0.3574,-0.2444,7.2901,-9.2824,45.7557
0.3645,-0.3811,-0.2942,-0.1145,22.5878,43.4122
0.2109,-0.4153,-0.1362,2.7481,49.1603,37.9771
0.0266,-0.2954,-0.1543,3.1221,63.2901,37.2519
-0.0273,-0.3257,-0.1802,3.0305,68.4504,34.8244
-0.1118,-0.3899,-0.1147,6.5573,72.2748,31.2824
-0.1418,-0.4077,-0.0762,9.1527,76.0763,29.1221
-0.2373,-0.4224,-0.0713,11.5038,75.4427,25.8779
-0.2996,-0.4397,-0.0576,14.4275,71.8168,23.0458
-0.2441,-0.4331,-0.1030,14.6183,71.6947,18.6336
-0.2634,-0.4763,-0.1382,13.6489,74.3282,15.0000
-0.3127,-0.5115,-0.1687,12.2519,78.3969,12.6565
-0.3809,-0.5569,-0.2090,10.5267,84.0458,11.3588
-0.4722,-0.6082,-0.2437,9.2443,87.6260,9.4275
-0.5569,-0.6592,-0.2681,8.5496,88.4733,7.8626
-0.6194,-0.7017,-0.2881,8.5725,86.7405,6.6489
-0.7087,-0.7483,-0.3188,8.3435,83.4351,6.4198
-0.7834,-0.8030,-0.3469,8.3282,77.7328,6.3053
-0.9041,-0.8594,-0.3809,8.4427,67.7176,6.9847
-0.9355,-0.8931,-0.3906,9.1756,56.1374,7.8550
-0.8938,-0.8999,-0.3984,9.3053,46.6718,8.2901
-0.8469,-0.8772,-0.4189,8.1832,40.8015,8.2977
-1.0217,-0.9504,-0.3584,-1.9466,33.0992,13.0382
-1.0869,-0.9604,-0.3899,-3.0916,26.7634,15.3588
-1.1086,-0.9758,-0.4465,-4.7939,21.4580,17.9160
-1.1201,-0.9954,-0.5093,-7.6031,19.4122,20.8702
-1.1736,-1.0215,-0.5220,-10.2214,16.8397,24.8397
-1.2168,-1.0334,-0.5095,-11.5267,13.5267,29.3511
-1.2573,-1.0547,-0.5317,-12.0534,10.0916,33.2290
-1.3572,-1.0852,-0.5859,-12.2366,6.2061,38.0840
-1.3943,-1.0823,-0.6931,-12.9924,1.6183,42.6870
-1.4507,-1.0603,-0.8665,-16.5267,0.2595,47.5115
-1.5549,-1.1123,-1.0564,-23.6489,4.7099,55.5878
-1.6445,-1.2710,-1.2566,-33.9924,18.5802,68.7557
-1.6792,-1.5229,-1.3643,-47.5038,34.3206,88.9389
-1.9138,-1.9231,-1.4353,-61.7557,41.8321,116.3053
-2.0234,-2.3376,-1.0989,-71.5649,31.1985,145.5114
-2.0999,-2.6479,-0.6284,-75.8015,13.6794,178.6183
-1.5164,-2.5361,-0.0496,-74.8397,17.8092,201.9771
-0.5276,-1.9360,0.0615,-81.8397,60.9695,205.9542
0.1023,-1.1907,-0.7109,-105.9237,135.7252,197.9008
0.1150,-0.5740,-1.5825,-138.3053,198.5038,178.5649
-1.1414,-0.4673,-2.0198,-177.0382,220.0229,179.2443
-2.9490,-0.9880,-1.5964,-184.7634,169.6565,200.4427
-3.1533,-1.6711,-0.9370,-163.6336,75.6718,187.3817
-2.0793,-1.7146,-0.4189,-132.4733,-37.9389,168.5038
-1.1650,-1.3345,-0.2219,-109.3053,-128.2519,152.7481
-0.4595,-1.1550,-0.2368,-88.6336,-191.2748,152.4046
0.0935,-1.0610,-0.2690,-72.4885,-215.3740,150.4427
0.4702,-0.8826,-0.2498,-60.2748,-209.5649,144.0229
0.6633,-0.6707,-0.1948,-54.0763,-186.9924,137.4046
0.7454,-0.5469,-0.1677,-52.1069,-161.3053,129.0153
0.7175,-0.5010,-0.1199,-50.4962,-138.6794,118.7481
0.6521,-0.4370,-0.0903,-48.2519,-117.6565,108.2748
0.5828,-0.3540,-0.0671,-46.5191,-96.9924,97.5038
0.5022,-0.2976,-0.0439,-44.9389,-79.4504,88.1069
0.4312,-0.2649,-0.0149,-42.9618,-64.6947,79.2290
0.3540,-0.2473,0.0029,-40.2672,-54.2366,70.5725
0.2808,-0.2222,0.0132,-36.8168,-49.8550,62.2137
0.2417,-0.1992,0.0195,-32.6031,-50.0916,54.0000
0.2402,-0.1873,0.0259,-28.1832,-52.7328,45.6260
0.2334,-0.1633,0.0432,-23.8550,-55.6412,37.2137
0.2412,-0.1553,0.0532,-19.8168,-58.3817,28.1450
0.2583,-0.1519,0.0635,-15.3130,-61.2290,18.7710
0.2786,-0.1353,0.0642,-11.2137,-63.3664,9.3359
0.2983,-0.1055,0.0676,-7.6565,-64.0458,-0.4962
0.3225,-0.0957,0.0610,-4.4504,-63.1527,-10.7939
0.3210,-0.0771,0.0574,-1.2824,-61.1450,-21.7252
0.3147,-0.0686,0.0459,1.3053,-58.3817,-32.9160
0.3022,-0.0537,0.0315,3.4809,-55.0840,-44.9237
0.2986,-0.0562,0.0295,5.1985,-51.4198,-57.3969
0.2925,-0.0652,0.0234,6.4962,-46.6489,-70.1221
0.2817,-0.0698,0.0151,7.1908,-41.3206,-82.5954
0.2781,-0.1101,0.0144,7.4198,-34.9466,-95.6107
0.2695,-0.1602,0.0129,7.5191,-26.9542,-108.6870
0.2454,-0.2246,0.0095,7.7786,-18.0840,-121.7023
0.2043,-0.3174,0.0000,7.6489,-9.1221,-134.5725
0.1248,-0.4312,-0.0134,7.7176,0.6641,-147.2443
-0.0505,-0.5796,-0.0349,7.5191,8.9084,-158.5114
-0.2603,-0.7368,-0.0454,7.2901,14.7328,-167.5038
-0.5183,-0.8848,-0.0156,7.8626,17.0305,-175.2672
-0.8645,-1.0605,0.0386,10.1450,14.2595,-179.1527
-1.1201,-1.2012,0.0999,14.8015,3.1832,-183.7863
-1.3542,-1.3250,0.1494,19.8550,-14.3206,-186.8321
-1.5251,-1.4158,0.1765,23.9389,-38.2748,-187.1832
-1.5242,-1.4673,0.2146,25.9924,-64.0153,-186.8626
-1.4724,-1.4995,0.2329,24.8550,-86.2901,-183.5878
-1.2800,-1.5352,0.2187,20.7176,-98.3511,-180.2595
-1.0054,-1.5479,0.2688,14.7939,-100.5725,-179.4198
-0.8757,-1.6433,0.2979,8.6947,-94.3130,-176.6794
-0.7625,-1.7332,0.3555,4.0076,-83.3435,-174.6336
-0.6521,-1.9573,0.5281,-20.1145,68.7939,-178.1145
-0.7285,-1.9893,0.4641,-18.0382,98.4122,-176.8702
-0.7681,-1.9958,0.3940,-14.8626,125.2214,-176.1221
-0.8235,-2.0613,0.3091,-9.6260,147.0076,-174.5496
