ax,ay,az,gx,gy,gz
-0.6909,-0.9236,-0.0730,10.8168,60.1908,-16.9618
-0.6685,-0.8767,-0.0581,9.8855,57.7176,-16.0534
-0.7493,-0.8303,-0.0400,9.2137,55.6336,-12.3588
-0.7285,-0.7793,-0.0164,8.5038,54.1145,-7.6412
-0.7109,-0.7539,0.0063,8.0000,52.9466,-3.5878
-0.5840,-0.7932,0.0332,2.0000,65.0458,1.8473
-0.6919,-0.6794,0.0195,7.5954,54.7481,0.0916
-0.6599,-0.5991,0.0400,7.3130,49.6336,3.8397
-0.5786,-0.4897,0.0510,6.5802,43.3511,6.9771
-0.5217,-0.4231,0.0688,5.9084,35.5802,7.6260
-0.4905,-0.3740,0.0784,4.4351,28.0534,9.4427
-0.4492,-0.3252,0.0857,2.2443,19.9618,12.2519
-0.3938,-0.2896,0.0864,-0.2290,12.6183,15.6260
-0.3198,-0.2632,0.0872,-2.4809,6.4962,19.5191
-0.2844,-0.2615,0.0830,-4.2366,1.0534,24.3435
-0.2673,-0.2729,0.0752,-6.2443,-3.4809,30.2137
-0.2622,-0.2998,0.0601,-8.2290,-7.1069,36.0153
-0.2803,-0.3584,0.0398,-9.1374,-10.8168,40.6489
-0.3220,-0.4468,-0.0005,-9.1298,-14.7634,43.4427
-0.3767,-0.5547,-0.0569,-8.9466,-17.8855,44.6947
-0.4241,-0.7339,-0.1265,-7.9313,-19.3740,43.3969
-0.4851,-0.9902,-0.2139,-5.4275,-17.9695,38.3511
-0.6265,-1.3701,-0.3064,1.3130,-14.6412,28.6641
-0.7073,-1.7971,-0.3887,12.1908,-13.9160,17.3969
-0.6606,-1.9673,-0.4253,22.6947,-15.3511,10.0611
-0.5088,-1.7332,-0.4609,28.2901,-13.4580,8.8092
-0.4109,-1.4832,-0.4604,29.0458,-2.1374,12.4733
-0.2969,-1.4199,-0.4402,27.9237,16.3359,18.1145
-0.2158,-1.4565,-0.4185,26.4198,34.6107,23.6412
-0.1870,-1.4990,-0.3748,26.0382,46.6641,27.1374
-0.2036,-1.5066,-0.3284,26.3053,53.2977,28.4809
-0.2759,-1.4802,-0.2688,26.0305,58.4656,28.1374
-0.3525,-1.4307,-0.2170,25.0000,61.3130,27.3359
-0.3857,-1.3953,-0.1746,24.6336,61.0611,26.5420
-0.4258,-1.3613,-0.1316,24.8550,57.3206,25.8473
-0.4495,-1.3135,-0.1008,25.5267,51.4580,25.9695
-0.4412,-1.2278,-0.0847,26.0305,44.5573,26.5802
-0.3967,-1.1389,-0.0735,25.6336,39.2672,27.4427
-0.3477,-1.0625,-0.0588,24.4733,35.9847,28.4427
-0.3147,-0.9941,-0.0559,23.0153,35.3435,29.0916
-0.2935,-0.9272,-0.0588,21.1603,34.9771,29.0000
-0.3083,-0.8684,-0.0632,19.5191,33.8855,27.6718
-0.3521,-0.8315,-0.0652,18.5191,31.8168,25.2214
-0.3757,-0.8230,-0.0747,18.2366,27.9008,22.0076
-0.3682,-0.8162,-0.0759,18.5496,23.2824,18.6641
-0.3420,-0.7883,-0.0837,19.5191,18.5802,15.9160
-0.3057,-0.7473,-0.0874,20.8168,15.4427,13.6260
-0.2729,-0.7034,-0.1030,22.2214,13.8626,11.9084
-0.2449,-0.6707,-0.1201,23.4275,14.3664,10.5649
-0.2183,-0.6494,-0.1316,24.4962,16.5496,9.5496
-0.1829,-0.6272,-0.1294,25.4733,19.3969,8.7710
-0.1797,-0.6169,-0.1340,27.4122,23.3282,7.9008
-0.1914,-0.5989,-0.1284,29.4962,27.3588,7.1145
-0.2107,-0.5791,-0.1233,30.9466,31.3130,6.4580
-0.2385,-0.5706,-0.1218,32.5802,34.2137,5.9924
-0.2576,-0.5618,-0.1143,34.6565,36.1679,5.6183
-0.2915,-0.5532,-0.1113,36.9847,37.9389,5.4580
-0.3369,-0.5579,-0.0952,39.5191,38.4504,5.3588
-0.3599,-0.5691,-0.0823,42.0916,38.0305,5.1145
-0.3723,-0.5898,-0.0798,44.7710,37.9237,4.9466
-0.3850,-0.6428,-0.0762,47.4351,38.2672,5.5038
-0.3862,-0.6860,-0.0823,50.5878,39.1298,7.0916
-0.3655,-0.7207,-0.0894,53.7786,41.0534,8.9160
-0.3799,-0.7515,-0.1082,56.3053,44.9237,10.7405
-0.4077,-0.8218,-0.1230,58.1298,50.8092,12.2366
-0.4324,-0.9209,-0.1594,60.3206,57.4962,12.4504
-0.4702,-1.0325,-0.1990,62.8168,63.9237,10.8931
-0.5266,-1.1169,-0.2156,64.9771,70.4809,8.5038
-0.5618,-1.1716,-0.2231,66.0305,77.5343,6.1145
-0.5796,-1.2200,-0.2239,65.7710,86.0305,3.9924
-0.6008,-1.2559,-0.2073,64.8244,95.9008,2.3969
-0.6387,-1.2742,-0.1855,63.7023,105.2748,1.2672
-0.6892,-1.2673,-0.1597,62.1069,111.4733,1.2443
-0.7268,-1.2446,-0.1282,60.0840,114.2214,1.4275
-0.7668,-1.2346,-0.0925,57.5573,114.7405,1.3740
-0.8137,-1.2410,-0.0557,54.5802,113.3206,0.2061
-0.8494,-1.2573,-0.0388,51.8321,109.9313,-2.6260
-0.8857,-1.2505,-0.0049,48.6641,102.1756,-6.5420
-0.9026,-1.2087,0.0352,44.7863,91.2061,-9.9008
-0.8938,-1.1523,0.0762,39.6183,78.6260,-11.8626
-0.8652,-1.0916,0.1111,33.4046,66.1908,-11.8702
-0.8108,-1.0234,0.1545,27.5954,55.4656,-10.7176
-0.7522,-0.9500,0.1912,22.6183,43.7557,-8.2290
-0.6885,-0.8833,0.2056,18.6412,32.7252,-4.7252
-0.6130,-0.8413,0.2073,16.3435,24.4198,-0.8550
-0.5286,-0.8049,0.1917,14.7481,19.6107,3.4427
-0.4595,-0.7571,0.1489,14.1145,17.6565,7.8015
-0.4292,-0.6990,0.1052,14.5496,17.8321,12.5191
-0.4307,-0.6311,0.0483,15.4275,20.8092,17.8321
-0.4250,-0.5955,0.0205,16.4886,24.7863,24.2977
-0.3989,-0.5947,-0.0281,18.3969,28.0916,28.8702
-0.4365,-0.6101,-0.0771,20.5267,32.0916,32.5115
-0.4692,-0.6335,-0.1133,24.0611,38.0611,34.4122
-0.4993,-0.6562,-0.1375,28.5420,41.0687,34.7176
-0.5239,-0.6523,-0.1665,33.6107,42.4275,34.8626
-0.5488,-0.6838,-0.1882,38.5344,45.0458,33.9618
-0.5618,-0.7307,-0.2273,43.7328,48.0916,31.7786
-0.6138,-0.7651,-0.2629,49.2214,50.6260,29.4198
-0.6731,-0.8086,-0.2859,54.9466,53.7405,27.8015
-0.6902,-0.8621,-0.2891,59.8779,57.2443,26.3282
-0.6777,-0.9185,-0.2957,64.0382,60.4809,24.7939
-0.6611,-0.9368,-0.2769,66.9084,63.9389,24.4656
-0.6421,-0.9302,-0.2485,68.8397,69.4427,25.1679
-0.6379,-0.9087,-0.2017,70.4122,75.1145,26.2519
-0.6523,-0.8779,-0.1685,71.6183,78.9771,27.2290
-0.6746,-0.8535,-0.1206,72.4046,79.7557,28.1832
-0.6895,-0.8257,-0.0808,72.8626,76.7863,29.1221
