ax,ay,az,gx,gy,gz
-0.4148,-0.6646,-0.0627,-8.3359,-7.2061,-10.8855
-0.4238,-0.6846,-0.0752,-9.5802,-10.6870,-12.3511
-0.4136,-0.7136,-0.0654,-11.0229,-14.0763,-13.2824
-0.4045,-0.7480,-0.0503,-12.1908,-17.2901,-14.6947
-0.4075,-0.7856,-0.0388,-13.4427,-19.9084,-16.0916
-0.4177,-0.8191,-0.0251,-14.7863,-21.9313,-17.3969
-0.4309,-0.8545,-0.0088,-15.7481,-23.5038,-17.9389
-0.4351,-0.8704,0.0029,-16.4809,-24.5878,-18.2290
-0.4431,-0.8997,0.0193,-17.1527,-25.3130,-18.3511
-0.4509,-0.9309,0.0400,-17.3893,-26.6107,-18.4504
-0.4744,-0.9563,0.0613,-17.3740,-28.2748,-18.1832
-0.4880,-0.9773,0.0728,-17.2672,-28.9771,-17.2901
-0.4775,-0.9941,0.0833,-16.9924,-27.4886,-15.7557
-0.4744,-1.0198,0.1013,-16.9695,-24.2443,-13.8626
-0.4861,-1.0559,0.1377,-16.2443,-19.6565,-10.5954
-0.5112,-1.1128,0.1458,-16.2977,-15.3893,-7.3130
-0.5142,-1.2046,0.1414,-16.6031,-11.5573,-4.7634
-0.5369,-1.3086,0.1497,-16.3435,-9.6183,-2.7481
-0.5459,-1.3950,0.1375,-15.8397,-10.4656,-1.5878
-0.5452,-1.4602,0.0906,-15.2366,-9.7252,0.2977
-0.5234,-1.5354,0.0850,-13.7176,-6.8397,2.5420
-0.6128,-1.5835,0.0991,-11.5496,-8.5038,5.5649
-0.6670,-1.5730,0.1460,-7.6489,-16.0611,8.0534
-0.6553,-1.4778,0.1458,-4.6794,-23.2214,10.2214
-0.6033,-1.3586,0.1299,-2.3817,-27.6947,13.2977
-0.5596,-1.2329,0.0759,-2.0763,-28.1679,17.9084
-0.4973,-1.1199,0.0146,-2.7405,-25.5802,22.8092
-0.4651,-1.0330,-0.0227,-4.0153,-22.4580,28.5802
-0.4055,-0.9712,-0.0466,-6.0000,-19.2977,33.8244
-0.3682,-0.9119,-0.0601,-8.5038,-15.7557,38.1527
-0.3623,-0.8723,-0.0613,-11.1832,-12.7252,42.4351
-0.3792,-0.8391,-0.0686,-13.9160,-9.6031,46.4122
-0.3774,-0.8394,-0.0645,-16.0076,-6.6107,49.7710
-0.3826,-0.8477,-0.0630,-18.0534,-3.9771,52.5191
-0.3904,-0.8818,-0.0564,-19.4351,-2.7710,54.1832
-0.3962,-0.9136,-0.0461,-20.0305,-3.4427,55.0153
-0.3982,-0.9541,-0.0410,-19.9695,-5.6412,55.1298
-0.4045,-1.0007,-0.0437,-19.3511,-8.8092,54.4733
-0.4160,-1.0361,-0.0425,-17.8931,-13.0229,53.3740
-0.4023,-1.0725,-0.0576,-16.2366,-16.6947,51.7176
-0.3818,-1.1082,-0.0671,-14.4885,-19.1298,49.9160
-0.3569,-1.1372,-0.0754,-12.7557,-20.8779,47.8855
-0.3347,-1.1462,-0.0688,-11.1069,-21.7252,45.8855
-0.3137,-1.1436,-0.0684,-9.4198,-21.7863,43.8855
-0.2932,-1.1145,-0.0586,-7.9313,-20.7634,42.1069
-0.2708,-1.0725,-0.0662,-6.9542,-18.9542,40.5649
-0.2532,-1.0232,-0.0737,-6.2595,-16.1298,39.1908
-0.2393,-0.9771,-0.0784,-6.0076,-12.5420,37.9695
-0.2346,-0.9407,-0.0833,-6.1145,-9.3206,36.8321
-0.2327,-0.9036,-0.0901,-6.3893,-6.4656,35.5954
-0.2419,-0.8716,-0.0942,-6.7710,-4.4046,34.1450
-0.2446,-0.8513,-0.0972,-7.0840,-3.2137,32.4351
-0.2468,-0.8301,-0.1006,-7.3359,-2.8855,30.5649
-0.2549,-0.8149,-0.1060,-7.6183,-3.3282,28.4733
-0.2651,-0.8093,-0.1016,-7.8321,-4.2748,26.2672
-0.2632,-0.8091,-0.0996,-8.1603,-5.6107,24.0000
-0.2642,-0.8186,-0.0916,-8.4046,-6.9466,21.6489
-0.2588,-0.8325,-0.0791,-8.5344,-8.3511,19.1450
-0.2617,-0.8320,-0.0732,-8.6641,-9.7176,16.7023
-0.2588,-0.8306,-0.0625,-8.6718,-10.8397,14.3893
-0.2527,-0.8396,-0.0547,-8.8702,-11.6870,12.1985
-0.2463,-0.8411,-0.0452,-8.6641,-12.3053,10.0305
-0.2446,-0.8350,-0.0381,-8.5496,-12.9008,7.7557
-0.2415,-0.8379,-0.0281,-8.2443,-13.3511,5.4885
-0.2415,-0.8462,-0.0095,-7.8244,-13.7176,3.2672
-0.2397,-0.8689,0.0059,-7.2901,-13.9237,0.9924
-0.2380,-0.8953,0.0229,-6.4962,-14.2672,-1.9237
-0.2371,-0.9465,0.0449,-5.5649,-14.3130,-4.9389
-0.2371,-1.0015,0.0686,-4.3893,-14.4656,-8.3511
-0.2473,-1.0393,0.0818,-2.7176,-14.5038,-12.0229
-0.2490,-1.0833,0.1008,-1.0458,-14.0687,-15.8244
-0.2388,-1.1182,0.1143,0.7099,-12.4427,-19.6183
-0.2336,-1.1606,0.1187,2.7634,-9.9771,-23.5649
-0.2300,-1.2056,0.1270,4.7176,-6.8779,-27.6641
-0.2151,-1.2617,0.1243,6.9313,-2.9924,-31.9695
-0.1985,-1.3242,0.1194,9.0076,1.2672,-36.9389
-0.1970,-1.3818,0.1145,11.3359,5.4962,-42.5038
-0.2109,-1.4197,0.1025,13.5344,9.7557,-48.5420
-0.2544,-1.4063,0.0896,15.5573,13.3435,-54.4351
