ax,ay,az,gx,gy,gz
-0.1003,-1.0181,-0.3315,2.6031,-18.5344,-10.3282
-0.0286,-0.9785,-0.3066,2.3740,-18.2519,-9.3130
0.0212,-0.9590,-0.3079,2.0458,-16.3282,-8.5038
-0.0325,-0.9697,-0.2893,2.0458,-15.3282,-7.5038
-0.0796,-0.9771,-0.2617,1.8015,-14.2061,-6.6565
-0.0850,-0.9482,-0.2861,1.4122,-16.2061,-7.3817
-0.1350,-0.9438,-0.3059,1.5878,-16.9237,-8.0992
-0.1833,-0.9841,-0.3086,2.0458,-19.3282,-7.1069
-0.1653,-1.0056,-0.3022,2.9924,-20.9542,-5.6107
-0.1370,-1.0137,-0.2842,3.7252,-21.7023,-4.4504
-0.1011,-1.0149,-0.2649,4.7252,-21.6718,-3.7786
-0.0999,-1.0139,-0.2637,5.4427,-20.4580,-3.6947
-0.1399,-1.0061,-0.2800,6.5267,-22.0916,-3.5649
-0.1558,-0.9917,-0.3115,7.1145,-23.6183,-4.5496
-0.1812,-0.9666,-0.3574,6.8473,-26.4351,-4.9771
-0.1785,-0.9810,-0.3650,7.2366,-26.9695,-4.2214
-0.1611,-0.9817,-0.3826,7.6870,-27.7099,-3.3359
-0.1790,-1.0051,-0.3582,8.8015,-26.9771,-2.8015
-0.1638,-1.0222,-0.3538,9.5802,-27.3588,-2.5878
-0.1375,-1.0073,-0.3352,10.6183,-27.5725,-3.7939
-0.1416,-0.9917,-0.3284,11.0840,-29.4351,-5.0153
-0.1394,-0.9763,-0.3252,11.8015,-32.1908,-5.9237
-0.1157,-0.9734,-0.3567,10.7786,-34.5267,-7.7023
-0.1865,-0.9875,-0.3767,9.8473,-36.3969,-8.0229
-0.1633,-0.9731,-0.3877,8.9008,-38.3969,-7.9618
-0.1543,-0.9539,-0.3833,8.5725,-39.3664,-8.3664
-0.1902,-0.9543,-0.3472,8.8168,-39.8397,-7.9008
-0.2224,-1.0166,-0.3188,9.9389,-39.8702,-8.9618
-0.2634,-1.1084,-0.2651,12.2443,-41.1679,-13.7786
-0.2861,-1.1365,-0.2976,13.5954,-46.7252,-19.3893
-0.3674,-1.1619,-0.2725,15.8321,-56.9618,-25.0076
-0.3562,-1.1997,-0.2417,15.4580,-72.5343,-31.7252
-0.2537,-1.2373,-0.2073,14.0534,-87.8779,-38.0916
-0.0093,-1.2324,-0.1377,12.2901,-101.2443,-41.4809
0.2141,-1.1821,-0.1436,9.2290,-108.1069,-40.7405
0.3748,-1.1309,-0.1423,6.1832,-106.1527,-36.3588
0.3967,-1.0679,-0.1150,4.1374,-97.3511,-27.2595
0.4607,-0.9146,-0.1980,3.1756,-87.0763,-19.0916
0.3704,-0.8042,-0.2473,1.4962,-69.8244,-13.4427
0.2009,-0.7803,-0.2776,1.5115,-55.8626,-6.6565
0.1116,-0.8081,-0.3174,2.7863,-46.0000,-2.0916
-0.0083,-0.8933,-0.3188,4.0229,-37.2824,0.1985
-0.1011,-1.0039,-0.2891,5.6412,-32.8473,1.7099
-0.1267,-1.0276,-0.2131,6.9313,-30.6641,3.8015
-0.0776,-1.0010,-0.0925,8.0534,-30.1450,5.2977
0.0176,-0.9424,-0.0032,7.4427,-32.5954,4.8931
0.0842,-0.9165,0.0452,6.3282,-35.1450,4.1298
0.0530,-0.9106,0.0652,4.6412,-39.1679,5.3740
0.0544,-0.8955,0.0813,2.2901,-41.7863,6.5573
0.0796,-0.8621,0.0088,-0.8626,-45.5496,8.6412
0.1328,-0.8120,-0.0051,-2.7634,-46.2214,9.5649
0.1340,-0.7720,-0.1260,-5.6336,-46.0916,8.8550
0.0820,-0.7468,-0.1724,-6.8626,-46.4504,8.3206
0.0762,-0.7742,-0.2249,-7.5038,-45.1603,10.1145
0.1145,-0.8223,-0.2317,-6.5191,-43.8855,12.4122
0.1748,-0.8726,-0.2236,-5.2290,-39.6412,13.9847
0.1931,-0.9172,-0.2119,-3.6412,-33.7863,15.8473
0.1763,-0.9355,-0.2144,-2.6031,-28.9542,17.9237
0.1787,-0.9541,-0.2097,-2.3817,-24.4656,18.7939
0.1606,-0.9983,-0.1943,-1.9313,-21.2061,20.4580
0.1614,-1.0430,-0.2117,-2.8473,-19.6260,21.7405
0.1799,-1.0876,-0.2444,-3.7481,-15.3817,21.0458
0.1262,-1.1846,-0.2244,-4.6870,-10.5878,20.3893
0.0361,-1.2568,-0.1426,-4.4122,-8.1145,19.2595
-0.0254,-1.2170,-0.0754,-3.6183,-9.1756,18.3206
-0.0042,-1.1133,-0.0374,-3.2290,-9.2672,17.6260
-0.0068,-1.0496,-0.0161,-3.5267,-8.6336,18.6947
-0.0015,-1.0471,0.0195,-3.8855,-7.0229,20.4733
-0.0513,-1.0317,0.0227,-4.5496,-5.9695,22.5191
-0.0806,-0.9619,0.0278,-4.9084,-8.1145,22.9542
-0.0791,-0.8906,0.0100,-6.0458,-12.6031,20.9695
-0.1514,-0.8850,0.0063,-7.7328,-17.7099,18.9466
-0.1235,-0.8945,-0.0105,-8.6947,-24.6489,17.0305
-0.0073,-0.8611,-0.0947,-10.6794,-28.8321,15.3588
0.0715,-0.8342,-0.1260,-10.4885,-27.5802,13.3969
0.0593,-0.9067,-0.1809,-10.4275,-25.0534,13.2748
0.0876,-0.9827,-0.2302,-9.0687,-21.3664,13.3588
0.0889,-1.0068,-0.2708,-7.8244,-15.1374,13.9924
0.0483,-1.0059,-0.2683,-6.0763,-10.8626,15.3435
0.0864,-0.9993,-0.2661,-4.3359,-5.2137,15.9008
0.1238,-1.0181,-0.2703,-2.7634,1.5191,16.5725
0.0715,-1.0784,-0.2639,-1.7405,10.7481,16.8397
-0.0664,-1.1528,-0.1951,-0.8168,18.2519,17.0840
-0.2136,-1.1809,-0.1575,-0.5344,19.9389,15.2977
-0.2761,-1.1230,-0.1006,0.2137,17.0229,11.2901
-0.3689,-1.0823,-0.0681,-1.8550,11.7786,8.6794
-0.3435,-1.0142,0.0059,-1.8397,3.7405,8.1145
-0.1890,-0.9412,0.0281,-3.1221,-1.9847,4.7786
-0.1399,-0.9126,-0.0115,-6.1603,-2.5496,3.3435
-0.1204,-0.9236,-0.0273,-7.0763,-3.2366,3.1832
-0.1333,-0.9155,-0.0596,-7.7710,-4.5420,2.2443
-0.1292,-0.8662,-0.0706,-8.0534,-4.7786,-0.1450
-0.1787,-0.8486,-0.1301,-9.1985,-7.1527,-1.0382
-0.1956,-0.8789,-0.1394,-9.4504,-9.2672,-0.9542
-0.1890,-0.9036,-0.1487,-8.7863,-9.8321,-0.6870
-0.2168,-0.9265,-0.1575,-7.2137,-10.7481,0.1603
-0.2693,-0.9436,-0.1365,-5.0000,-9.1145,2.8550
-0.3079,-0.9558,-0.1536,-3.5496,-6.3969,5.5802
-0.3069,-0.9370,-0.1392,-1.2443,-4.2137,7.3588
-0.3340,-0.9270,-0.1165,0.8015,-0.6641,9.4275
-0.3728,-0.8965,-0.1204,0.9618,3.0229,12.0153
-0.3965,-0.8628,-0.0911,0.9313,5.6412,15.2214
-0.3872,-0.8276,-0.0952,0.3817,5.6412,17.2519
-0.3757,-0.7842,-0.0762,-1.3053,4.5573,17.3817
-0.3728,-0.7820,-0.0339,-3.9389,3.5267,13.3282
-0.3379,-0.8613,-0.0029,-4.5649,3.0382,7.3740
-0.3508,-1.0176,0.0266,-2.5496,-1.6718,1.2443
-0.3765,-1.1328,-0.0667,-0.3359,-3.7176,-3.6107
-0.5837,-1.1677,-0.1904,-1.2214,-2.7405,-1.8092
-0.7268,-1.2087,-0.3171,-4.2672,-3.7863,6.0458
-0.8267,-1.2500,-0.3821,-7.5496,-5.7405,14.0687
-0.9131,-1.3223,-0.3628,-8.4351,-10.6870,21.6183
-0.8770,-1.3474,-0.3208,-7.5954,-21.8702,27.8397
-0.7341,-1.2900,-0.2446,-5.6412,-29.6260,32.3130
-0.6150,-1.2222,-0.2136,-4.1679,-30.1145,38.0153
-0.5298,-1.1306,-0.2158,-4.6183,-29.1908,43.6794
-0.5039,-1.0283,-0.1770,-4.5115,-28.5420,47.6183
-0.5273,-0.9387,-0.1833,-5.8168,-30.0992,50.5496
-0.5325,-0.8630,-0.1438,-5.9160,-35.3969,51.2595
-0.4019,-0.7803,-0.1682,-6.0840,-37.7863,48.7481
-0.4089,-0.6841,-0.1553,-8.2366,-37.6718,46.6412
-0.4443,-0.6492,-0.2019,-9.5878,-34.0992,48.9466
-0.4482,-0.6194,-0.2852,-12.8855,-27.6031,51.9237
-0.6013,-0.7068,-0.3032,-14.8397,-23.7099,57.7634
-0.6599,-0.7920,-0.3437,-15.2137,-24.6183,63.1374
-0.6807,-0.7705,-0.4194,-16.2519,-27.6183,64.4504
-0.7312,-0.7729,-0.4019,-16.1527,-32.7634,65.6718
-0.7429,-0.7729,-0.4106,-15.1298,-37.8550,66.2977
-0.7368,-0.7852,-0.4253,-14.6794,-42.5496,66.0458
-0.7695,-0.8188,-0.4768,-14.7328,-46.2290,65.7328
-0.7427,-0.9023,-0.5095,-14.9924,-45.7481,66.1221
-0.7261,-0.9697,-0.5291,-15.2443,-43.8397,66.7252
-0.7466,-0.9985,-0.5562,-15.8321,-40.0611,68.2519
-0.7786,-0.9956,-0.5747,-17.6718,-34.8244,71.4351
-0.7769,-0.9761,-0.5710,-20.0000,-29.4198,74.9771
-0.7693,-0.9539,-0.5581,-22.0992,-23.9771,77.5267
-0.8086,-0.9348,-0.5515,-23.9466,-20.3969,79.2214
-0.8604,-0.9233,-0.5466,-25.3588,-18.9771,81.5573
-0.8945,-0.9153,-0.5537,-26.5954,-21.0229,83.6336
-0.9250,-0.9026,-0.5535,-27.4275,-23.6565,85.3817
-0.9065,-0.8855,-0.5386,-27.9084,-25.5649,86.3893
-0.8813,-0.8474,-0.5208,-28.1832,-27.0840,87.2366
-0.8508,-0.8123,-0.5127,-28.5878,-28.3435,88.4580
-0.8203,-0.7715,-0.5120,-29.9084,-27.5649,90.3206
-0.7742,-0.7336,-0.5012,-31.4580,-24.0305,91.7023
-0.7332,-0.7104,-0.5056,-32.8550,-18.6336,91.1221
-0.7573,-0.6917,-0.5083,-34.3817,-12.5496,89.6870
-0.7688,-0.6711,-0.4844,-36.5802,-7.4733,88.2824
-0.7949,-0.6196,-0.4661,-39.2519,-5.2672,87.0458
-0.8127,-0.5764,-0.4392,-42.3969,-5.2214,86.0305
-0.8203,-0.5276,-0.4033,-44.5115,-6.8855,85.0763
-0.7952,-0.4687,-0.3828,-45.7634,-10.0076,81.6718
-0.7871,-0.4019,-0.3787,-46.0382,-14.0153,76.8015
-0.8083,-0.3582,-0.4031,-44.9924,-16.4275,71.4809
-0.7974,-0.3567,-0.3994,-43.1985,-18.3206,65.8931
-0.7693,-0.3591,-0.3938,-40.9542,-20.0305,61.0687
-0.7344,-0.3450,-0.3821,-39.6336,-20.3740,57.6489
-0.7039,-0.3184,-0.3728,-39.0687,-18.2901,54.9618
-0.7063,-0.3093,-0.3672,-39.6260,-13.7557,53.2137
-0.7107,-0.3281,-0.3433,-40.3282,-8.4122,51.9847
-0.7007,-0.3486,-0.3000,-40.1527,-5.1985,50.3053
-0.7078,-0.3452,-0.2649,-38.8626,-4.4962,47.4351
-0.7424,-0.3235,-0.2500,-37.4504,-3.9008,44.0916
-0.7622,-0.3188,-0.2236,-36.2977,-2.2672,40.5954
-0.7656,-0.3318,-0.2002,-34.6107,0.1527,36.4580
-0.7847,-0.3679,-0.2158,-32.8321,3.6870,32.3588
-0.7876,-0.4102,-0.2136,-30.5878,7.4122,29.8397
-0.7812,-0.4321,-0.1973,-28.3130,11.1603,28.6031
-0.8516,-0.4150,-0.2109,-26.8931,12.9313,29.0305
-0.9448,-0.3831,-0.2114,-24.6336,15.6107,30.2748
-0.9463,-0.3594,-0.2104,-21.8244,15.5649,29.1908
-0.9592,-0.3625,-0.2178,-18.4886,15.3740,25.9542
-0.9727,-0.3804,-0.2383,-14.8779,16.0916,21.0305
-0.9832,-0.3774,-0.2192,-11.7634,18.7099,14.9695
-1.0181,-0.3296,-0.1770,-10.5420,20.8244,10.6336
-1.0298,-0.2656,-0.1589,-11.8168,22.4046,9.3969
-0.9839,-0.2012,-0.1157,-14.9237,27.0840,9.2901
-1.0005,-0.1658,-0.1123,-16.9160,33.0382,7.2901
-1.0732,-0.1440,-0.1455,-18.3206,36.4885,5.4962
-1.1475,-0.1357,-0.1919,-19.0840,36.3435,4.0840
-0.7629,0.5354,-0.3123,-8.3664,-7.3817,21.5344
-0.8799,0.0210,0.2068,21.1145,-27.0382,-11.6947
-0.4661,-1.1821,-0.2795,-24.3282,-35.7405,63.1450
-0.8667,0.1116,0.6396,-7.5038,20.2748,-39.2672
-0.3645,-1.4309,-0.1140,-6.6489,-32.4580,138.4657
-0.2773,-1.2849,-0.1765,0.5267,-29.1978,-0.8923,-0.3408,-17.2748,-17.9771,-9.4656
-0.8452,-0.5688,-0.5107,-9.2214,24.5496,42.7099
-0.9387,-0.5452,-0.5188,-10.4046,26.4504,42.2366
-1.0012,-0.5327,-0.5071,-10.8931,20.9542,40.6565
-1.0012,-0.5574,-0.5117,-11.6718,12.4580,37.6107
-1.0479,-0.6497,-0.5164,-12.8244,5.0534,34.1985
-1.0735,-0.8269,-0.4736,-13.2290,2.4046,32.3969
-0.9507,-0.9592,-0.3909,-12.0916,1.0611,28.7634
-0.8662,-0.9812,-0.3147,-11.2672,0.5725,27.1756
-0.7620,-0.8884,-0.2913,-10.3511,2.6870,25.7710
