ax,ay,az,gx,gy,gz
-0.8684,-0.1499,-0.1074,16.8015,-7.4809,-5.0305
-0.8469,-0.1418,-0.1067,18.3740,-7.8779,-6.3130
-0.8301,-0.1401,-0.0979,19.8473,-8.7176,-8.4580
-0.8027,-0.1370,-0.0913,21.3893,-9.0076,-11.2519
-0.7791,-0.1289,-0.0906,23.1221,-8.7176,-15.0229
-0.7747,-0.1328,-0.1111,24.3664,-6.8321,-18.8702
-0.7732,-0.1548,-0.1072,24.7939,-3.6718,-21.8092
-0.7598,-0.1873,-0.0972,25.3053,-0.9008,-25.3206
-0.7593,-0.2156,-0.0891,25.9237,1.4809,-28.9466
-0.7634,-0.2224,-0.0894,26.7176,4.1069,-32.7328
-0.7654,-0.2400,-0.0713,27.6336,6.1221,-36.4962
-0.7458,-0.2632,-0.0586,28.4122,7.3130,-40.8855
-0.7358,-0.2842,-0.0532,29.1374,7.6947,-45.8931
-0.7351,-0.3018,-0.0535,29.6641,7.7405,-51.4427
-0.7686,-0.3247,-0.0811,29.5878,7.4504,-57.6183
-0.8538,-0.3782,-0.0979,28.8092,6.7710,-62.2901
-0.8923,-0.4509,-0.1028,27.5573,4.2595,-66.3359
-0.9067,-0.5212,-0.1121,26.4198,0.3969,-70.8168
-0.8887,-0.5745,-0.1030,25.5573,-3.3893,-75.6031
-0.8435,-0.6013,-0.0920,24.8015,-6.2672,-81.0611
-0.8040,-0.6094,-0.0847,24.2977,-8.2443,-87.0229
-0.7598,-0.6250,-0.0791,23.2443,-9.3435,-92.6641
-0.7366,-0.6611,-0.0752,22.4656,-10.3740,-97.9542
-0.6990,-0.7014,-0.0679,21.4886,-10.8473,-103.1527
-0.6746,-0.7471,-0.0715,20.4809,-11.5802,-107.8397
-0.6555,-0.7878,-0.0820,19.6031,-12.3740,-112.0458
-0.6794,-0.8284,-0.1099,18.0076,-13.0000,-114.2595
-0.7310,-0.9270,-0.0996,16.5573,-13.2519,-112.7099
-0.7070,-1.0151,-0.1038,15.7328,-13.9389,-109.6412
