ax,ay,az,gx,gy,gz
-0.4758,-2.1208,-0.1982,15.6183,53.5954,197.0534
-0.5142,-2.1155,-0.1895,10.3511,40.6947,195.3359
-0.4939,-2.1438,-0.1990,5.6260,24.6107,192.5114
-0.4534,-2.1406,-0.2031,1.3053,11.3435,189.8015
-0.4290,-2.1072,-0.2007,-2.6947,0.6412,186.2061
-0.4526,-2.1016,-0.2156,-6.0153,-8.1832,181.1221
-0.4934,-2.0530,-0.2297,-8.0382,-17.9847,174.5267
-0.4746,-1.9565,-0.2417,-8.8092,-28.7786,168.1069
-0.4614,-1.8267,-0.2351,-9.9160,-39.3817,160.8702
-0.4319,-1.7224,-0.2146,-11.0458,-46.3588,154.4504
-0.3811,-1.6692,-0.1702,-10.7557,-50.1450,148.5420
-0.3625,-1.6387,-0.1152,-9.0840,-50.9389,143.2672
-0.3083,-1.6003,-0.0972,-7.4885,-47.6260,140.7023
-0.2314,-1.5134,-0.0701,-6.5038,-42.8168,138.3664
-0.1936,-1.3982,-0.0154,-5.7405,-38.1145,135.5420
-0.1797,-1.2856,0.0291,-4.5954,-31.7099,133.0611
-0.1479,-1.1768,0.0471,-3.6107,-24.0992,130.2137
-0.1140,-1.0657,0.0891,-2.6031,-16.2977,126.3511
-0.0715,-0.9353,0.1138,-1.8092,-9.6718,120.9160
-0.0591,-0.8032,0.1458,-1.2595,-5.5038,114.7252
-0.0637,-0.6824,0.1699,-1.7252,-3.0229,109.4580
-0.0808,-0.5701,0.1831,-3.3053,0.1527,104.7405
-0.1018,-0.4890,0.1880,-5.7405,4.9847,100.0763
-0.1213,-0.4424,0.2166,-8.5420,8.8168,94.8244
-0.1755,-0.4041,0.2239,-11.2137,10.8779,89.1908
-0.2163,-0.3774,0.2449,-12.6565,9.9389,82.6947
-0.2256,-0.3718,0.2939,-12.2672,5.1069,74.2901
-0.2207,-0.3350,0.3152,-10.6336,-0.1527,64.5954
-0.1951,-0.2935,0.3149,-8.7176,-4.1145,53.6794
-0.1570,-0.2634,0.3125,-6.7176,-7.0382,42.0992
-0.1284,-0.2375,0.2947,-5.3282,-8.3817,30.8244
-0.0896,-0.2202,0.2861,-4.8473,-7.9618,19.3053
-0.0566,-0.2041,0.2732,-5.3130,-7.1221,6.6641
-0.0522,-0.1858,0.2827,-5.8779,-5.2595,-7.4122
-0.0884,-0.1946,0.3115,-6.1450,-4.4962,-22.2672
-0.1523,-0.2366,0.3376,-5.6336,-3.7786,-36.3664
-0.1960,-0.3074,0.3645,-4.2137,-4.2901,-49.7634
-0.2192,-0.3540,0.3811,-2.0382,-6.9313,-61.7786
-0.2141,-0.3540,0.3838,-0.1145,-9.4656,-71.4275
-0.1921,-0.3474,0.3770,0.8855,-8.0534,-80.1527
-0.1824,-0.3650,0.3333,1.1756,-2.9695,-88.3435
-0.2051,-0.4253,0.2776,0.8931,3.0076,-96.4275
-0.2544,-0.5020,0.2124,0.2443,7.7786,-105.1603
-0.3025,-0.5879,0.1602,-0.7176,10.4733,-114.4198
-0.3340,-0.6733,0.1150,-1.8015,11.7405,-123.9771
-0.3457,-0.7651,0.0852,-2.6565,12.5496,-133.5114
-0.3506,-0.8521,0.0522,-3.1756,13.6489,-142.6565
-0.3513,-0.9375,0.0300,-3.2214,15.7176,-151.1603
-0.3501,-1.0249,0.0149,-2.7939,18.9313,-158.9695
-0.3552,-1.1267,0.0044,-1.9084,22.3206,-165.9008
-0.3545,-1.2297,-0.0205,-0.5420,26.4198,-172.0229
-0.3650,-1.3489,-0.0417,1.3511,30.6107,-178.3969
-0.3694,-1.4531,-0.0632,3.2519,33.7328,-183.2672
-0.3806,-1.5386,-0.0803,5.2901,37.0076,-187.4886
-0.3816,-1.6160,-0.1028,6.7481,40.3817,-189.5114
-0.3606,-1.6953,-0.1187,7.9466,44.1527,-190.4122
-0.3325,-1.7729,-0.1360,8.7099,48.0229,-188.9618
