ax,ay,az,gx,gy,gz
0.1296,-1.0938,-0.2458,-4.6870,4.3740,0.4275
0.0876,-1.1309,-0.2202,-3.8244,8.1450,-2.2290
0.0964,-1.1987,-0.2546,-4.5725,13.3359,-3.1145
0.1499,-1.2368,-0.2842,-5.7328,18.8626,-5.6489
0.1655,-1.2368,-0.2954,-6.6336,23.9389,-8.6794
0.1895,-1.2520,-0.3154,-6.3817,26.8626,-11.8321
0.2646,-1.2856,-0.2957,-3.8473,24.5420,-15.9542
0.2532,-1.2649,-0.2661,-1.3511,16.4198,-21.4351
0.2412,-1.2170,-0.3413,-1.8779,14.6947,-24.9160
0.2930,-1.2358,-0.3545,-0.2061,8.4275,-29.8779
0.3647,-1.3638,-0.3633,1.4351,0.2443,-34.4122
0.4441,-1.4714,-0.3928,2.8855,-6.7481,-39.1374
0.5203,-1.5256,-0.4226,4.5954,-9.5496,-41.8321
0.6543,-1.5427,-0.4536,6.6031,-10.8244,-40.7176
0.7722,-1.4663,-0.4475,8.5115,-9.7786,-36.9084
0.8420,-1.3438,-0.4487,8.5496,-4.2443,-30.8626
0.8608,-1.2070,-0.4397,6.3664,5.6947,-24.6031
0.8350,-1.1123,-0.4216,2.8473,16.7557,-17.7481
0.7893,-1.0532,-0.4065,-0.9771,27.4809,-11.8779
0.7610,-1.0278,-0.3550,-3.7939,36.7557,-7.7939
0.7026,-0.9910,-0.3962,-7.0305,42.8244,-4.8931
0.6311,-1.0125,-0.3174,-8.0992,49.3511,-2.1145
0.5410,-1.0291,-0.2368,-7.3130,55.9008,1.0305
0.4526,-1.0210,-0.2009,-6.0076,59.0305,4.7481
0.3811,-0.9993,-0.1831,-3.9466,61.1145,8.5344
0.3354,-0.9309,-0.1682,-2.4885,61.5954,11.3359
0.2969,-0.8779,-0.1560,-1.2901,62.7252,13.5573
0.2449,-0.8201,-0.1582,-0.7023,63.9924,15.8626
0.1980,-0.7749,-0.1631,-0.4198,64.4733,18.4275
0.1648,-0.7520,-0.1545,1.2595,64.2290,20.7786
0.1426,-0.7373,-0.1465,3.3893,62.7176,22.9847
0.1274,-0.7207,-0.1353,5.5038,61.5191,25.2901
0.1157,-0.7109,-0.1204,7.5802,60.6412,27.6718
0.1074,-0.6985,-0.1042,9.5038,60.4885,29.7176
0.1038,-0.6890,-0.1045,10.6336,61.0000,31.2748
0.0940,-0.6775,-0.1133,11.3206,61.3740,31.9008
0.0803,-0.6606,-0.1179,11.9695,61.5267,32.4275
0.0754,-0.6565,-0.1360,12.1221,62.3359,32.9847
0.0925,-0.6694,-0.1577,11.7634,63.8244,33.2977
0.0937,-0.6958,-0.1729,11.0000,65.3969,33.9084
0.0842,-0.7288,-0.1924,10.2519,66.6489,35.0076
0.0891,-0.7476,-0.2363,9.7252,67.6031,35.4733
0.1040,-0.7729,-0.2610,8.8321,68.5343,34.9084
0.1123,-0.8206,-0.2678,8.5115,68.6565,33.8473
0.0996,-0.8779,-0.2788,8.4046,68.8702,32.5038
0.0979,-0.9221,-0.2959,7.6336,69.4427,30.3588
0.0781,-0.9531,-0.3005,6.5954,69.1221,27.5725
0.0444,-0.9897,-0.2954,5.4122,68.4733,24.9695
0.0156,-1.0264,-0.2839,4.5496,67.5115,22.2748
-0.0095,-1.0356,-0.2705,3.9008,65.9389,19.2443
-0.0332,-1.0212,-0.2493,3.3969,63.8550,16.5725
-0.0571,-0.9978,-0.2241,2.9466,61.1527,13.9695
-0.0801,-0.9600,-0.2014,2.8015,57.8855,11.9160
-0.0959,-0.9138,-0.1855,2.6107,53.8626,10.2137
-0.1052,-0.8704,-0.1714,2.5191,49.4427,8.9695
-0.0967,-0.8345,-0.1565,2.4198,44.3130,7.6489
-0.0918,-0.8088,-0.1482,2.1145,39.3206,6.2443
-0.0852,-0.7964,-0.1533,1.6107,34.9008,4.8168
-0.0745,-0.7969,-0.1484,1.2977,30.5496,2.9771
-0.0610,-0.8052,-0.1506,0.9542,26.5496,1.2519
-0.0576,-0.8159,-0.1653,0.7252,23.3206,-0.4351
-0.0483,-0.8418,-0.1826,0.2443,20.9389,-2.1832
-0.0430,-0.8813,-0.1995,-0.0305,18.9618,-3.5496
-0.0398,-0.9260,-0.2134,0.0687,16.5267,-4.8015
-0.0273,-0.9543,-0.2314,0.2824,14.1374,-5.4580
-0.0232,-0.9680,-0.2356,0.6870,11.7939,-5.8550
-0.0037,-0.9805,-0.2483,1.0916,9.7099,-5.6870
0.0134,-0.9744,-0.2485,1.3206,8.0000,-5.3588
0.0344,-0.9724,-0.2473,1.2061,6.7939,-4.6870
0.0591,-0.9702,-0.2454,0.9237,6.3053,-3.6718
0.0781,-0.9648,-0.2390,0.2137,6.4656,-2.4427
0.0969,-0.9690,-0.2305,-0.7939,7.1832,-1.0916
0.0964,-0.9705,-0.2214,-1.9466,8.2824,0.4427
0.0969,-0.9724,-0.2114,-3.0534,9.1985,1.7863
0.0881,-0.9895,-0.2197,-4.0992,10.3130,3.0305
0.0879,-1.0266,-0.2202,-4.6947,10.8321,4.1145
0.0898,-1.0559,-0.2166,-4.8473,10.5267,5.2977
0.0818,-1.0623,-0.2178,-4.8397,10.2366,6.4504
0.0840,-1.0610,-0.2153,-4.7252,10.2824,7.8779
0.0894,-1.0581,-0.2109,-4.6107,10.8015,9.4351
0.0920,-1.0537,-0.2070,-4.8015,11.8092,10.8931
0.0967,-1.0420,-0.2053,-5.0000,12.8397,12.3206
0.1052,-1.0359,-0.2065,-5.4351,13.7176,13.5496
0.1038,-1.0315,-0.1990,-6.0305,14.9084,14.6031
0.0981,-1.0303,-0.1865,-6.7863,16.3740,15.4351
0.0935,-1.0364,-0.1812,-7.4427,17.7328,16.0916
0.0925,-1.0554,-0.1726,-7.6870,18.8397,16.4733
0.0950,-1.0750,-0.1663,-7.8779,20.0763,16.7023
0.0884,-1.0762,-0.1594,-8.0458,21.1985,16.8473
0.0837,-1.0625,-0.1484,-8.3359,22.5954,16.8321
0.0757,-1.0527,-0.1379,-8.7710,23.8092,16.5496
0.0659,-1.0667,-0.1328,-9.2137,24.9847,15.9084
0.0498,-1.0771,-0.1199,-9.2977,25.5496,14.8855
0.0330,-1.0718,-0.1150,-8.9924,25.2366,13.8015
0.0151,-1.0696,-0.1003,-8.3435,23.9924,12.0916
0.0022,-1.0737,-0.0925,-7.5802,22.6565,10.3969
0.0010,-1.0771,-0.0867,-6.4962,21.3664,8.5802
0.0044,-1.0730,-0.0747,-5.4580,19.6183,6.8626
0.0078,-1.0513,-0.0632,-4.5420,18.2366,5.3435
0.0044,-1.0396,-0.0540,-3.7099,17.1374,3.5954
0.0056,-1.0378,-0.0515,-3.1069,15.6794,1.6336
0.0017,-1.0435,-0.0432,-2.4427,13.5878,-1.1603
0.0027,-1.0420,-0.0479,-1.0840,10.7099,-3.4962
0.0081,-1.0471,-0.0417,0.2824,7.7710,-6.2137
0.0078,-1.0344,-0.0273,1.2824,5.3359,-8.3740
0.0134,-1.0256,-0.0098,2.3817,4.5420,-9.8168
0.0168,-1.0205,-0.0049,3.3206,4.7786,-10.2901
0.0042,-1.0188,0.0022,4.3893,5.5878,-10.1145
-0.0098,-1.0403,0.0234,6.2748,5.2672,-9.5115
0.0044,-1.0576,0.0095,8.3588,4.8702,-8.8626
0.0278,-1.0784,0.0051,10.6565,4.5496,-8.5344
0.0344,-1.0925,0.0244,12.8244,5.6641,-7.8397
0.0454,-1.0940,0.0142,13.9389,9.2366,-6.6794
0.0598,-1.0928,0.0139,15.5420,13.1527,-5.7634
0.0796,-1.0850,0.0071,17.9389,14.5038,-5.5649
0.0796,-1.1050,0.0151,20.0916,15.5191,-5.9313
0.1113,-1.1650,0.0005,21.1450,18.6260,-6.8015
0.1616,-1.2202,0.0117,21.7176,24.4504,-8.0840
0.1812,-1.2654,0.0188,22.3206,31.3511,-7.8321
0.1970,-1.2820,0.0007,20.8702,40.3969,-8.0000
0.2053,-1.2920,0.0105,19.0992,48.4809,-8.9618
0.1787,-1.2988,0.0115,16.4962,57.1832,-8.5496
0.1636,-1.2651,0.0002,13.8473,64.5343,-7.5954
0.1433,-1.2051,0.0237,11.7786,68.7481,-6.4809
0.1118,-1.1084,0.0461,9.9695,71.5496,-4.0687
0.0789,-0.9907,0.0657,8.1603,72.5725,-1.3435
0.0378,-0.8813,0.0872,6.9389,71.2901,0.8015
-0.0342,-0.8264,0.1052,6.3206,67.1985,3.9389
-0.0950,-0.7952,0.1106,6.3359,60.1450,7.3053
-0.1436,-0.7756,0.1104,7.3740,49.6870,10.0840
-0.1851,-0.7710,0.1038,9.6947,36.9771,12.6107
-0.2114,-0.7778,0.0977,12.7328,23.7405,14.5038
-0.2161,-0.7998,0.1074,16.5725,9.9237,15.8015
-0.1841,-0.8320,0.0977,21.0763,-2.9542,16.4886
-0.1125,-0.8723,0.0735,24.9237,-13.6870,15.9618
-0.0298,-0.8967,0.0283,26.9542,-20.9160,15.0305
0.0051,-0.9092,0.0103,27.4351,-23.1908,15.0687
0.0276,-0.9304,-0.0005,26.9542,-21.3206,16.1832
0.0991,-0.9629,-0.0276,26.1985,-18.5496,15.4198
0.1321,-0.9561,-0.0430,25.1145,-14.5802,14.2443
0.1531,-0.9272,-0.0730,22.5267,-7.3588,13.2519
0.1699,-0.8987,-0.0791,18.3817,2.3435,12.0611
0.1528,-0.8711,-0.0884,13.8550,12.1679,11.3969
0.1208,-0.8762,-0.0984,10.2137,21.1908,10.1221
0.0747,-0.8970,-0.1025,7.2595,27.9924,8.2519
