ax,ay,az,gx,gy,gz
-0.3193,-0.9358,-0.0579,-3.0687,0.2290,-3.5038
-0.2966,-0.9202,-0.0591,-2.9389,3.0153,-3.1221
-0.2915,-0.8911,-0.0562,-2.8015,5.5115,-2.7176
-0.2886,-0.8728,-0.0627,-2.6870,7.5725,-2.4733
-0.2852,-0.8418,-0.0605,-2.5267,8.7863,-2.1221
-0.2866,-0.8206,-0.0559,-2.3588,9.7328,-1.6565
-0.2803,-0.8142,-0.0593,-2.0916,11.3282,-1.2443
-0.2886,-0.8103,-0.0620,-1.6489,13.0076,-0.9389
-0.3062,-0.8157,-0.0698,-1.4656,14.5038,-1.0153
-0.3330,-0.8267,-0.0757,-1.1908,14.8015,-1.6641
-0.3582,-0.8396,-0.0825,-1.1069,14.2061,-2.9695
-0.3872,-0.8594,-0.0930,-1.0305,12.4504,-4.8779
-0.4114,-0.8958,-0.1030,-0.9237,10.4122,-7.2519
-0.4304,-0.9473,-0.1160,-0.7634,8.2061,-10.3664
-0.4604,-1.0132,-0.1343,-0.6794,5.8015,-14.2595
-0.4905,-1.0994,-0.1482,-0.3893,3.4809,-18.9084
-0.5139,-1.1804,-0.1663,0.1374,0.6412,-23.9008
-0.5332,-1.2458,-0.1748,0.8015,-1.7786,-28.7939
-0.5369,-1.2720,-0.1726,1.8855,-3.9237,-32.8473
-0.5168,-1.2712,-0.1655,3.2595,-3.8168,-35.7099
-0.4858,-1.2502,-0.1614,4.3282,-2.1374,-37.7710
-0.4778,-1.2124,-0.1509,5.0229,-0.2061,-39.0153
-0.4612,-1.1633,-0.1404,5.2901,0.8855,-39.4885
-0.4373,-1.0996,-0.1252,5.0687,1.9237,-39.7557
-0.4128,-1.0237,-0.1133,4.4962,2.7863,-39.7023
-0.4111,-0.9617,-0.0957,3.7099,3.0458,-39.1985
-0.4062,-0.9128,-0.0835,2.7328,2.4504,-38.5802
-0.4114,-0.8765,-0.0735,1.9618,0.9542,-37.7328
-0.4255,-0.8538,-0.0659,1.2519,-1.9084,-36.9695
-0.4382,-0.8369,-0.0615,0.8473,-5.3664,-35.9847
-0.4419,-0.8311,-0.0674,0.6107,-9.5344,-34.9084
-0.4473,-0.8411,-0.0796,0.5038,-13.2748,-33.0992
