ax,ay,az,gx,gy,gz
-0.7656,-1.1572,-1.0237,-5.5802,0.6718,23.6336
-0.6487,-1.0911,-0.9563,-13.1603,-11.6947,33.4656
-0.5310,-1.0559,-0.9468,-21.9313,-19.1527,41.7634
-0.4551,-1.0618,-0.9592,-30.7557,-20.0687,46.0153
-0.4043,-1.0730,-0.9739,-38.9466,-16.9771,47.6260
-0.3569,-1.0806,-0.9912,-46.2595,-11.2137,47.0534
-0.3291,-1.1028,-0.9934,-52.6412,-5.3359,45.2595
-0.2854,-1.1274,-0.9705,-58.4656,0.5878,42.7863
-0.2927,-1.1384,-0.9414,-63.0458,5.7634,40.2443
-0.3430,-1.1538,-0.9331,-66.7176,6.7939,38.1527
-0.4065,-1.1938,-0.9438,-68.7023,3.7863,36.6336
-0.4219,-1.2229,-0.9636,-69.4733,-1.8015,34.1374
-0.4231,-1.2400,-0.9456,-69.7710,-7.8321,32.5802
-0.4248,-1.2424,-0.8914,-69.2366,-14.7557,31.7557
-0.4163,-1.2278,-0.8376,-68.9160,-20.4122,31.9237
-0.4062,-1.2087,-0.7964,-68.9695,-22.7023,32.7176
-0.3916,-1.1772,-0.7471,-68.9389,-23.7252,33.1908
-0.3555,-1.1267,-0.7021,-68.3588,-24.9847,33.2366
-0.3391,-1.0864,-0.6716,-68.1450,-24.4962,34.0687
-0.3188,-1.0313,-0.6487,-68.2595,-22.5649,35.3969
-0.3201,-0.9878,-0.6267,-68.3588,-20.4962,36.7328
-0.3281,-0.9438,-0.6035,-68.0916,-18.1069,39.3053
-0.3384,-0.9023,-0.5549,-67.9618,-16.0992,41.5038
-0.3525,-0.8528,-0.5088,-66.9695,-15.9542,43.5496
-0.3503,-0.7930,-0.4792,-65.6183,-15.7863,44.6260
-0.3350,-0.7407,-0.4761,-63.0458,-16.3740,45.0992
-0.4980,-0.7700,-0.4531,-58.4809,-21.0458,47.9695
-0.6189,-0.7444,-0.5930,-56.0763,-26.6565,56.8779
-0.5701,-0.6812,-0.4863,-50.6718,-25.6183,56.1603
-0.3518,-0.5662,-0.4192,-50.1756,-24.9695,59.1527
-0.2515,-0.5295,-0.3616,-47.9924,-12.6718,53.6565
-0.1858,-0.4348,-0.3401,-48.2214,-5.6412,52.0763
-0.2913,-0.3716,-0.2981,-46.9313,-4.0840,52.4733
-0.4966,-0.4104,-0.2251,-41.0305,-11.4809,56.8931
-0.4648,-0.3804,-0.0740,-32.5725,-12.3511,58.8244
-0.4668,-0.3315,-0.0779,-28.1069,-8.0916,52.4504
-0.4382,-0.3037,-0.1372,-22.7328,-14.0305,48.8168
-0.2651,-0.3018,-0.1826,-16.8626,-17.3130,41.4809
-0.1382,-0.2815,-0.1978,-10.5649,-17.3206,33.3740
-0.1531,-0.3147,-0.2273,-4.5573,-15.4046,25.8550
-0.1521,-0.3359,-0.3662,-0.7252,-12.8168,18.1985
-0.3096,-0.3647,-0.5442,3.9618,-0.9084,-4.9771
-0.3889,-0.3232,-0.5183,7.4198,-0.5725,-9.6870
-0.3943,-0.2339,-0.4949,8.3053,1.8473,-14.1527
-0.3726,-0.1360,-0.4905,6.6412,6.0916,-17.7786
-0.4011,-0.1133,-0.5496,3.1145,11.2137,-18.7710
-0.4392,-0.1433,-0.5750,1.3359,13.4046,-20.6565
-0.5095,-0.1643,-0.5559,1.9466,8.1298,-22.3282
-0.6113,-0.1780,-0.6150,3.2672,1.2672,-23.5114
-0.5769,-0.1980,-0.6628,6.5115,-5.7710,-24.9924
-0.5356,-0.2134,-0.7351,9.8244,-9.5191,-26.9389
-0.4241,-0.1877,-0.7739,13.4198,-9.7939,-29.3435
-0.4248,-0.2180,-0.7847,15.8244,-5.1374,-30.2061
-0.4673,-0.2307,-0.7776,18.2824,-1.9466,-29.4046
-0.5476,-0.2976,-0.7820,21.1908,2.4427,-27.4275
-0.6335,-0.3533,-0.7549,23.5649,8.9771,-25.7710
-0.7261,-0.3926,-0.7241,25.0382,13.8168,-23.2748
-0.8511,-0.4250,-0.6821,26.2519,14.4427,-18.6031
-0.9290,-0.4509,-0.6460,27.5573,11.4122,-13.1985
-0.9590,-0.4644,-0.6252,29.1374,6.5344,-8.2366
-0.9204,-0.4722,-0.5994,30.5878,1.2443,-4.2977
-0.8513,-0.4746,-0.5674,32.0916,-2.3588,-1.4122
-0.7942,-0.4854,-0.5530,33.5954,-3.8550,0.5954
-0.7214,-0.4873,-0.5566,34.8626,-2.9084,0.8015
-0.6555,-0.4790,-0.5781,35.6794,0.5115,-0.4046
-0.5967,-0.4653,-0.6133,35.4046,6.7176,-3.2214
-0.5679,-0.4448,-0.6470,33.4122,14.7023,-6.8092
-0.6064,-0.4265,-0.6711,29.8015,21.6947,-9.6870
-0.7000,-0.4106,-0.6750,25.9389,24.3435,-11.1908
-0.8022,-0.3853,-0.6624,22.0992,21.4351,-10.9160
-0.8689,-0.3596,-0.6340,18.9618,13.4046,-9.6031
-0.8879,-0.3489,-0.6008,16.5191,3.2137,-7.7634
-0.8621,-0.3376,-0.5767,14.4885,-7.3053,-6.5878
-0.7842,-0.3250,-0.5486,12.6260,-16.3359,-6.3664
-0.6770,-0.3186,-0.5239,11.6794,-23.3893,-7.2443
-0.5625,-0.3191,-0.5144,11.3282,-27.3053,-8.9237
-0.4148,-0.3247,-0.5173,11.1603,-24.9389,-11.9847
-0.3269,-0.3550,-0.5225,11.1450,-15.4656,-15.6336
-0.1931,-0.3669,-0.5090,12.2901,-2.3511,-20.5725
-0.2192,-0.4136,-0.5500,11.9924,15.0840,-25.0534
-0.2839,-0.4800,-0.6082,12.7863,30.4198,-27.8321
-0.3777,-0.5679,-0.6755,13.5038,42.0611,-30.0611
