ax,ay,az,gx,gy,gz
-1.0198,-0.5398,0.6714,17.2824,99.6031,9.8626
-0.9875,-0.5251,0.5596,18.9924,89.3740,14.1069
-0.9424,-0.5305,0.4753,19.6947,79.7710,18.4351
-0.9031,-0.5532,0.4065,19.6183,71.6260,22.5954
-0.8740,-0.5835,0.3667,18.7176,64.4046,26.5649
-0.8464,-0.6270,0.3457,17.9160,58.4580,30.1679
-0.8308,-0.6892,0.3518,17.3664,53.7557,33.4733
-0.8167,-0.7612,0.3765,17.2214,50.0916,36.7176
-0.8049,-0.8630,0.4019,17.4046,47.4962,39.7710
-0.8015,-0.9470,0.4099,18.1908,45.8244,42.8321
-0.8030,-1.0227,0.4275,18.8855,44.8244,46.1298
-0.7913,-1.0957,0.4453,19.1298,44.5649,49.9466
-0.7810,-1.1567,0.4348,18.9542,44.7405,53.8244
-0.7744,-1.2097,0.4446,18.3817,44.2214,57.4962
-0.7781,-1.2886,0.4529,17.3588,43.0076,61.5878
-0.7791,-1.3484,0.4414,15.9084,40.6412,66.0992
-0.7715,-1.3577,0.4021,13.4198,37.0916,70.5191
-0.7583,-1.3699,0.3530,10.0229,32.1450,74.9389
-0.7373,-1.3865,0.3062,6.3664,24.9389,78.9389
-0.7229,-1.4297,0.2622,3.0000,15.9160,82.2824
-0.7219,-1.4849,0.2131,0.1069,4.8626,84.8473
-0.7366,-1.5293,0.1628,-1.9618,-8.0611,86.9618
-0.7363,-1.5820,0.1165,-3.4046,-21.7176,88.6183
-0.7224,-1.6479,0.0828,-4.1221,-34.8779,89.8168
-0.7153,-1.7417,0.0757,-3.7939,-46.4275,90.9466
-0.7026,-1.8052,0.0955,-2.0992,-55.9008,92.5267
-0.6721,-1.7893,0.1206,1.0305,-62.4046,95.0382
-0.5933,-1.6829,0.1333,4.5420,-64.5725,98.5038
-0.5166,-1.5791,0.1316,7.4504,-62.7328,102.2901
-0.4255,-1.5117,0.1248,10.0076,-58.3206,105.9618
-0.3491,-1.4604,0.1216,12.3588,-52.8168,109.2290
-0.2717,-1.4243,0.1045,14.1756,-46.8321,111.4198
-0.2104,-1.4333,0.0920,15.3588,-41.0916,111.8702
-0.1833,-1.4653,0.0864,16.5954,-36.2137,110.8702
-0.1787,-1.4951,0.0901,18.1298,-32.3206,108.6870
-0.1753,-1.5242,0.1155,20.5191,-28.2519,106.1450
-0.1477,-1.5178,0.1201,23.1527,-22.5038,103.2748
-0.1069,-1.4883,0.1047,25.2595,-14.2672,99.7557
-0.0806,-1.4553,0.0728,26.7328,-3.4962,96.0916
-0.0664,-1.3901,0.0442,27.3282,7.9924,92.1679
-0.0710,-1.3040,0.0164,26.7863,18.6260,88.0992
-0.0879,-1.1797,-0.0110,25.3969,28.1985,84.6183
-0.1228,-1.0620,-0.0247,23.3435,35.6870,80.5267
