ax,ay,az,gx,gy,gz
-0.0327,-0.8267,-0.1555,-0.2824,-1.7176,8.3435
-0.0090,-0.8691,-0.1687,0.2748,2.1298,5.6412
-0.0024,-0.8931,-0.1763,1.1374,6.2214,2.9084
-0.0129,-0.8787,-0.1807,2.2672,10.0458,-0.1069
-0.0305,-0.8655,-0.1860,3.4427,13.7023,-3.3817
-0.0540,-0.8711,-0.1948,4.8550,17.1603,-7.1832
-0.0725,-0.9053,-0.2097,6.6718,20.3511,-11.7939
-0.0940,-0.9648,-0.2239,8.9924,22.9542,-16.9924
-0.1008,-1.0459,-0.2371,11.9618,25.1603,-21.8321
-0.0835,-1.1096,-0.2561,15.1450,28.1679,-25.9389
-0.0696,-1.1282,-0.2622,18.2137,31.6336,-28.9313
-0.0654,-1.1067,-0.2637,20.6336,35.5878,-30.6565
-0.0510,-1.0618,-0.2632,22.2366,40.2290,-31.3664
-0.0278,-1.0339,-0.2742,23.0153,45.5420,-31.7481
-0.0127,-1.0208,-0.2698,23.0840,50.8855,-32.3664
-0.0205,-1.0034,-0.2622,23.1756,55.1908,-33.3969
-0.0398,-0.9832,-0.2512,22.9847,57.7863,-34.6412
-0.0405,-0.9692,-0.2510,22.6183,59.4733,-36.0611
-0.0371,-0.9812,-0.2432,22.4733,61.6107,-37.7405
-0.0325,-0.9946,-0.2346,21.8397,64.0305,-39.2061
-0.0498,-0.9990,-0.2236,21.2443,66.6947,-40.2672
-0.0781,-0.9941,-0.2109,20.4733,68.9084,-40.9847
-0.1055,-0.9714,-0.1936,19.9313,70.0305,-41.4962
-0.1345,-0.9431,-0.1780,19.8626,69.8397,-41.6412
-0.1570,-0.9219,-0.1650,19.9160,68.1374,-41.9924
-0.1780,-0.9224,-0.1484,20.1298,65.2901,-42.5496
-0.1963,-0.9463,-0.1313,20.2824,60.6412,-43.5954
-0.2017,-0.9675,-0.1235,20.4198,54.4122,-44.7023
-0.1992,-0.9712,-0.1179,20.5114,46.7328,-45.2824
-0.1724,-0.9556,-0.0991,19.9847,39.2824,-44.5954
-0.1196,-0.9556,-0.0923,19.0687,33.5496,-42.7176
-0.0979,-0.9573,-0.0864,17.7939,28.3817,-40.8702
-0.0999,-0.9663,-0.0820,16.6183,23.0687,-39.0992
-0.0859,-0.9729,-0.0637,15.3435,17.7328,-37.6107
-0.0466,-0.9990,-0.0586,14.3435,13.2595,-36.6031
-0.0095,-1.0659,-0.0640,12.9924,10.1221,-35.8015
0.0269,-1.1204,-0.0706,11.8015,8.1298,-34.6336
0.0603,-1.1289,-0.0715,10.4580,7.2672,-33.0305
0.0837,-1.1064,-0.0750,8.4885,7.4962,-31.1527
0.0984,-1.0693,-0.0681,6.1298,8.3282,-29.2137
0.0959,-1.0225,-0.0681,4.0687,9.0611,-27.5420
0.0898,-0.9890,-0.0562,1.9237,9.0229,-26.2214
0.0845,-0.9749,-0.0513,0.3817,7.7023,-25.4275
0.0835,-0.9609,-0.0305,-0.6870,5.2366,-24.6794
0.0850,-0.9390,-0.0239,-1.0153,2.2595,-23.8321
0.0940,-0.9043,-0.0161,-0.8397,-0.5649,-22.6641
0.1118,-0.8765,-0.0110,-0.8092,-2.7023,-21.3130
0.1262,-0.8389,-0.0054,-1.1527,-4.0687,-19.8168
0.1279,-0.7993,-0.0125,-1.8015,-5.0000,-18.8015
0.1250,-0.7820,-0.0171,-3.1069,-5.5649,-18.3817
0.1201,-0.7585,-0.0195,-4.4656,-5.9160,-18.6412
0.1106,-0.7544,-0.0281,-5.9389,-6.6260,-19.5114
0.1082,-0.7485,-0.0312,-7.1832,-7.5878,-20.7710
0.1016,-0.7595,-0.0327,-7.9008,-8.8015,-21.8092
0.1113,-0.7639,-0.0374,-8.4275,-10.0153,-22.4122
0.1294,-0.7520,-0.0393,-8.5267,-10.2977,-22.3664
0.1379,-0.7380,-0.0427,-8.8702,-10.1679,-22.2290
0.1387,-0.7178,-0.0513,-9.2672,-9.4046,-22.2672
0.1355,-0.6926,-0.0566,-9.6870,-9.1298,-22.1221
0.1455,-0.6694,-0.0664,-9.9160,-8.6718,-21.9924
0.1587,-0.6533,-0.0796,-10.2748,-7.8626,-21.3664
0.1602,-0.6626,-0.0937,-10.8397,-6.1908,-20.3511
0.1531,-0.6970,-0.1104,-11.2519,-3.9313,-19.4733
0.1333,-0.7612,-0.1228,-10.8473,-2.0382,-19.1145
0.0854,-0.8442,-0.1355,-9.8168,-1.3282,-19.8321
0.0432,-0.9214,-0.1565,-8.9237,-1.2824,-21.2519
0.0149,-0.9958,-0.1841,-7.8321,-1.4656,-22.1069
0.0234,-1.1135,-0.2068,-7.3817,-0.3588,-21.7557
0.0405,-1.2917,-0.2266,-7.5954,2.8397,-19.9924
0.0833,-1.4668,-0.2439,-7.1985,6.4122,-16.3817
0.1074,-1.5698,-0.2539,-5.9160,8.1832,-11.3359
0.1572,-1.6064,-0.2771,-5.7634,9.9847,-5.3053
0.2639,-1.5730,-0.2600,-5.4122,12.6641,1.4427
0.3218,-1.5120,-0.2639,-6.4351,15.9008,8.0916
0.3423,-1.4875,-0.2834,-9.1527,21.8015,15.2366
0.3306,-1.5115,-0.3228,-12.9542,27.8397,22.2748
0.3218,-1.6157,-0.3572,-17.0611,31.0840,28.5496
0.3181,-1.7522,-0.3455,-19.6260,31.8855,34.8092
0.3362,-1.8008,-0.3462,-21.5878,30.2290,40.9924
0.3860,-1.7773,-0.3533,-22.2595,29.8015,48.1985
0.4319,-1.6995,-0.3669,-24.9008,31.1679,55.6336
0.4417,-1.6169,-0.3430,-29.2901,35.2901,63.8931
0.4954,-1.5427,-0.3193,-34.0000,37.9618,68.7863
0.4768,-1.4531,-0.3555,-36.8397,38.5649,71.2595
0.4595,-1.4602,-0.2837,-38.4504,39.0000,73.2824
0.5376,-1.5254,-0.2610,-39.7939,40.9466,73.8473
0.5530,-1.5491,-0.2832,-40.9618,44.8168,75.1679
0.4153,-1.5037,-0.2996,-41.5420,54.1298,80.7252
0.4224,-1.3982,-0.2463,-41.2519,55.5878,86.8550
0.3362,-1.3677,-0.1472,-39.5038,57.9237,87.9389
0.3203,-1.3672,-0.0154,-32.6336,56.4962,86.6412
0.3569,-1.3684,0.0144,-26.9771,56.1679,81.2748
0.3723,-1.3379,-0.0608,-26.6031,58.4962,75.3053
0.3767,-1.2937,-0.0964,-28.5573,60.9542,71.9160
0.3542,-1.3010,-0.0659,-30.9084,65.5573,70.9008
0.2510,-1.2932,-0.0779,-31.7252,71.8244,71.9542
0.3826,-1.2988,-0.1199,-25.6107,70.6031,71.7328
0.0986,-1.4448,-0.0513,-22.2366,71.6336,72.2519
1.2783,-1.0388,-0.3437,-3.7557,67.0687,49.2519
1.1187,-1.1826,1.8977,18.7863,112.3588,36.0000
0.2439,-1.0574,0.1614,14.9313,145.2748,52.1908
-0.4719,-1.1165,0.0669,3.6031,168.4046,80.2824
-0.5657,-1.3923,0.0151,20.1756,137.6107,83.1832
-0.9460,-1.0928,0.0833,19.6031,111.0611,78.0534
-0.9880,-0.8196,0.0569,25.3817,73.3511,75.0611
-0.6794,-0.6702,-0.0012,29.0763,47.5878,72.1374
-0.6165,-0.6201,-0.0972,24.8092,47.7786,69.7252
-0.6792,-0.6250,-0.0491,14.3282,55.9695,74.5878
-0.5994,-0.6360,-0.3381,1.7328,65.4962,80.9008
-0.8831,-0.7556,-0.2786,-6.1908,65.1985,87.4657
-1.1160,-0.9302,-0.3579,-6.1145,49.6412,95.0840
-1.1345,-1.0591,-0.4055,-1.1298,23.8626,90.5954
-1.0776,-1.0491,-0.4268,5.6107,-4.3130,84.1985
-0.8633,-0.9111,-0.5645,6.9695,-23.6870,78.2977
-0.6943,-0.8035,-0.5664,1.8473,-28.2366,76.0153
-0.4512,-0.9211,-0.0688,3.4504,-21.4580,75.6412
-0.0369,-1.0784,0.3176,16.4504,-6.5954,71.8779
-0.3745,-0.9966,-0.4497,-2.2824,24.5191,78.7099
-0.7031,-1.0491,-0.4548,-15.0687,46.7710,94.3359
-0.9480,-1.2610,-0.2065,-15.1756,49.1679,110.8702
-1.0125,-1.3059,-0.1243,-5.4122,33.7176,117.2672
-1.0320,-1.2117,-0.1924,8.2672,15.1985,121.1298
-0.9678,-1.0293,-0.3645,13.6794,7.0000,124.4046
-0.9177,-0.9810,-0.4656,9.7939,5.5878,131.4886
-0.9158,-1.0288,-0.5542,2.5573,8.4885,141.6031
-0.9990,-1.0183,-0.4351,-0.0992,9.9542,150.7328
-1.0796,-0.8977,-0.4797,-1.7863,7.4122,156.2595
-1.1028,-0.7905,-0.4504,-2.7863,4.8244,161.6031
-1.1218,-0.7329,-0.4993,-3.8321,-0.1603,166.7710
-1.1770,-0.6270,-0.5129,-6.3740,-4.6260,172.2290
-1.2732,-0.4180,-0.5581,-10.1985,-8.6183,178.0153
-1.4001,-0.2581,-0.6909,-16.4886,-11.5954,185.9618
-1.5491,-0.3059,-0.7139,-19.7176,-17.2748,194.9618
-1.5366,-0.3457,-0.8044,-18.9237,-27.0611,201.5343
-1.4277,-0.3330,-0.8203,-14.8702,-35.3740,203.7634
-1.4741,-0.3069,-0.8552,-11.9466,-43.0229,207.7557
-1.4302,-0.2119,-0.9272,-12.5115,-48.4504,210.6565
-1.2205,-0.0979,-0.9578,-13.7786,-58.2595,209.6641
-1.1636,0.0359,-1.0781,-21.3511,-57.3969,206.1603
-1.1802,0.1602,-1.0620,-29.3969,-53.9542,204.9618
-1.0549,0.1558,-0.9624,-36.8626,-55.8321,202.2366
-0.8657,0.0605,-0.6787,-36.0916,-52.3969,195.9847
-0.7473,0.0701,-0.6287,-37.5115,-46.2977,183.1374
-0.8103,0.2161,-0.5376,-35.9771,-44.6718,169.9847
