ax,ay,az,gx,gy,gz
1.7690,2.3257,-0.4465,-40.5344,37.5420,104.9771
-4.3098,2.6487,5.6602,-35.8779,-94.4122,-48.2061
1.4402,-1.4373,0.0972,-11.0840,63.6031,-47.7939
0.0811,1.0344,0.5671,-1.7863,3.1756,-28.8626
1.4048,0.6816,0.5229,-1.0458,-48.0458,-5.9695
1.6538,0.6455,0.5820,-0.6336,-35.5420,-18.1450
0.6074,0.8777,0.9272,7.6183,-15.2061,-19.4122
0.2793,1.2468,1.0107,7.5191,3.3435,-27.8473
-0.0618,1.1567,0.9800,10.2290,7.0229,-40.6718
-0.0422,1.1682,0.8010,9.3817,10.3282,-50.1298
-0.0657,1.0889,0.5693,6.9542,17.4504,-57.1145
-0.0671,1.0718,0.3755,5.5725,15.6336,-62.3664
-0.0950,0.9946,0.2483,3.2901,9.4733,-67.9237
-0.0762,0.9165,0.1809,1.2137,-0.3359,-72.2672
-0.0488,0.8987,0.1611,-2.3511,-5.0382,-76.8779
-0.1113,0.7732,0.2439,-5.8550,-4.5420,-81.0534
-0.1602,0.6897,0.2930,-9.5115,-1.9542,-85.7099
-0.2285,0.6238,0.3621,-11.8550,4.4198,-88.6489
-0.3218,0.5791,0.4365,-12.4122,13.5115,-90.9618
-0.4329,0.5554,0.4475,-11.7252,20.9084,-92.7099
-0.5020,0.5674,0.4001,-10.9008,26.8092,-93.8550
-0.5688,0.5703,0.3655,-9.4733,32.2366,-93.9695
-0.5864,0.5613,0.3928,-7.1298,34.9924,-93.5573
-0.6892,0.4407,0.4177,-4.3511,37.4656,-91.0229
-0.7720,0.3589,0.4370,-1.7099,35.8550,-88.5496
-0.8154,0.2866,0.4475,1.0687,31.9237,-86.9008
-0.9294,0.2419,0.4148,4.1298,26.3893,-85.0458
-0.9954,0.1843,0.2800,10.5725,47.4351,-65.6336
-1.0693,0.1660,0.2803,11.6794,42.7634,-63.7786
-1.1667,0.2075,0.3018,14.7176,32.1145,-62.2061
-1.1428,0.2537,0.2861,18.5954,19.9008,-61.7481
-1.1062,0.2407,0.2468,21.5954,11.7557,-60.8626
-1.0669,0.2239,0.2256,22.9924,10.1527,-59.1450
-1.0347,0.2214,0.2278,22.9542,13.6565,-57.2137
-1.0356,0.2312,0.2417,22.2366,19.4351,-54.8550
-1.0784,0.2507,0.2688,22.0076,25.1298,-52.9008
-1.1423,0.2900,0.2942,22.8015,27.7328,-51.6794
-1.1973,0.2981,0.2939,23.9924,27.5878,-50.2443
-1.2141,0.2939,0.2837,25.4733,27.1374,-48.7099
-1.2271,0.3105,0.2729,26.7099,26.6947,-46.5725
-1.2673,0.3167,0.2488,27.7481,25.7481,-43.8779
-1.3420,0.3533,0.2317,28.4351,24.1832,-40.3511
-1.3496,0.3748,0.2461,29.5573,23.1908,-37.4427
-1.4287,0.3799,0.2886,30.1756,24.8855,-33.0611
-1.4141,0.4019,0.3213,31.4046,23.8779,-28.4046
-1.4583,0.4163,0.3467,33.0076,24.6794,-22.9771
-1.5271,0.4248,0.3479,34.0458,25.0687,-17.7099
-1.5630,0.4524,0.3384,34.7710,26.1450,-12.3817
-1.5972,0.4795,0.3394,35.5496,25.0076,-6.9008
-1.5901,0.5090,0.3479,35.2137,25.5267,-0.0153
-1.5859,0.4846,0.3499,33.7786,28.5114,7.9542
