ax,ay,az,gx,gy,gz
-0.5286,-0.5798,-1.2478,-92.2748,-62.4198,-79.1832
-0.5923,-0.6519,-1.1394,-93.1603,-69.6641,-78.1756
-0.5093,-0.6216,-1.2266,-95.7557,-72.5649,-80.0458
-0.5449,-0.6426,-1.2280,-99.6718,-70.7328,-83.7328
-0.6643,-0.7458,-1.1682,-99.2977,-77.1832,-82.3206
-0.6064,-0.8567,-1.1460,-97.9847,-83.9084,-77.8931
-0.5276,-0.9465,-1.1116,-96.1679,-84.2443,-73.3206
-0.5068,-0.9712,-1.1226,-94.1756,-78.3282,-68.0763
-0.4761,-0.9683,-1.0991,-93.3969,-72.3817,-58.6412
-0.4207,-0.9451,-1.0891,-93.3817,-63.1221,-49.7405
-0.4741,-0.9619,-1.0237,-92.7557,-56.0687,-42.8855
-0.5120,-0.9875,-0.9465,-91.9618,-52.2672,-39.0916
-0.5901,-0.9551,-0.9089,-92.2748,-50.8626,-37.0000
-0.6960,-0.9050,-0.9019,-92.8473,-54.0076,-32.8244
-0.7178,-0.9114,-0.8875,-91.9542,-57.7863,-28.8626
-0.7075,-0.9431,-0.8286,-90.2214,-59.9618,-25.0992
-0.6716,-0.9458,-0.8091,-89.4046,-60.4351,-21.4198
-0.6648,-0.9504,-0.7805,-88.5420,-56.9847,-15.6412
-0.6416,-0.9688,-0.7219,-86.3969,-51.3893,-9.9466
-0.6455,-0.9607,-0.6760,-84.4885,-43.9542,-3.4198
-0.6750,-0.9331,-0.6487,-83.3588,-35.9008,5.4351
-0.7671,-0.9187,-0.6453,-82.6870,-31.0763,13.2061
-0.8828,-0.9509,-0.5930,-81.7099,-33.0229,19.3664
-0.8457,-0.9856,-0.5730,-80.2901,-37.1832,23.4351
-0.8252,-1.0227,-0.5154,-78.7099,-37.6107,29.2214
-0.7798,-1.0076,-0.4714,-77.5573,-38.7023,35.8626
-0.7808,-0.9985,-0.4229,-76.6870,-37.6947,41.6412
-0.8181,-0.9849,-0.3835,-74.3588,-35.9618,46.6794
-0.8665,-0.9497,-0.3242,-72.1756,-36.6489,51.9008
-0.8774,-0.8987,-0.2522,-71.5573,-40.4351,57.8550
-0.8364,-0.8455,-0.2239,-71.7252,-38.5954,62.5115
-0.8076,-0.7925,-0.2212,-70.0992,-41.8168,66.1985
-0.8718,-0.7588,-0.2043,-65.2977,-42.0992,67.8779
-0.9214,-0.7424,-0.2144,-60.0916,-41.0229,68.4122
-0.9707,-0.7422,-0.2437,-58.2519,-41.7023,73.5038
-0.9133,-0.7019,-0.2129,-57.8931,-40.0229,82.2748
-0.8232,-0.6179,-0.2031,-56.2443,-33.1985,90.1069
-0.8022,-0.5300,-0.1816,-55.0076,-21.2443,96.2214
-0.8145,-0.4631,-0.1558,-55.5267,-10.2366,103.1603
-0.8218,-0.4346,-0.1648,-56.5802,-6.7176,109.6718
-0.9368,-0.4397,-0.1157,-55.5802,-7.0687,116.2748
-1.0627,-0.4270,-0.0798,-52.0611,-13.1985,119.3282
-1.1458,-0.4277,-0.0454,-47.2214,-27.6412,120.2977
-1.1787,-0.4299,-0.0564,-43.0611,-48.0687,119.0687
-1.1709,-0.4270,-0.0659,-36.6031,-67.0840,116.1908
-1.0991,-0.3984,-0.1160,-31.3511,-81.5496,113.2061
-1.0166,-0.3704,-0.2029,-28.5267,-93.5267,111.7481
-0.8977,-0.3611,-0.2258,-23.2443,-100.9847,109.8397
-0.7881,-0.3379,-0.2261,-14.8244,-102.6489,105.2214
-0.7549,-0.2583,-0.1763,-9.8397,-98.1145,97.4275
-0.7144,-0.2061,-0.1855,-3.6718,-91.4122,91.6565
-0.6477,-0.1294,-0.1528,1.7328,-86.2901,87.9466
-0.6384,-0.1108,-0.1211,6.4427,-78.1221,85.8702
-0.5725,-0.1133,-0.0623,11.2290,-68.8779,84.0153
-0.5146,-0.0818,-0.0908,13.0763,-62.0611,80.7328
-0.5190,-0.0193,-0.1548,15.9389,-57.1374,75.4427
-0.5374,0.0515,-0.1411,20.5191,-53.6336,69.1603
-0.5652,0.1062,-0.1323,24.7099,-51.5649,61.6718
-0.5920,0.1167,-0.1189,28.6565,-54.0076,54.2748
-0.6372,0.1140,-0.1226,32.0000,-59.9389,47.3817
-0.5669,0.0859,-0.0857,35.5191,-61.6260,41.9771
-0.5278,0.0979,-0.0911,39.1221,-63.9313,35.3893
-0.4905,0.0823,-0.0967,42.1832,-58.1527,29.5267
