ax,ay,az,gx,gy,gz
-1.1240,-1.0056,0.1333,-65.7099,-40.3817,-138.4504
-1.0300,-1.0815,0.1411,-76.3511,-58.6489,-135.1145
-1.0042,-1.1980,0.1851,-87.0611,-74.2748,-130.5038
-0.9680,-1.3450,0.2686,-97.0076,-86.2443,-122.3206
-0.8997,-1.4753,0.3872,-106.8626,-91.9542,-112.9313
-0.8665,-1.5947,0.5415,-112.0611,-92.3130,-102.7634
-0.7671,-1.7200,0.6501,-114.1450,-84.5954,-92.4122
-0.6521,-1.7935,0.7727,-111.5725,-67.8702,-83.1374
-0.6406,-1.7808,0.8674,-105.4580,-48.4809,-74.8015
-0.6462,-1.7271,0.8928,-96.4351,-29.2901,-65.9771
-0.6072,-1.5959,0.8606,-86.6870,-9.3817,-57.2519
-1.0671,-1.4937,0.4229,-88.7634,18.7710,-42.8015
-0.7961,-1.5659,1.1958,-63.1985,-0.1908,-40.3130
-2.4448,-1.5271,1.6165,-31.2137,-91.3893,1.0229
-1.4897,-1.8372,5.0845,23.6565,-112.4809,32.4427
-0.1260,-0.1125,5.4221,24.7328,40.6489,48.4809
-0.3918,-0.8870,3.1660,30.7786,110.6870,35.4122
-0.6594,-0.6697,1.8042,46.7710,112.7710,36.6489
-0.2966,-0.2146,0.9656,47.4427,109.6183,33.0992
0.0430,-0.2898,0.5103,41.1756,111.2519,17.0000
0.0015,-0.4646,0.2046,38.0229,109.9160,9.2061
-0.2312,-0.2605,0.0588,35.9160,99.6565,15.0000
-0.3345,-0.0342,0.0513,32.0000,82.7863,18.5191
-0.2471,-0.0701,0.1438,27.4656,72.1679,16.7176
-0.1853,-0.2632,0.1504,23.7634,69.5191,9.2672
-0.1941,-0.3645,0.1013,20.8702,70.1069,1.8626
-0.2158,-0.3740,0.0364,19.3588,68.4046,-3.8397
-0.2253,-0.3464,-0.0173,18.5038,63.7710,-7.2977
-0.2429,-0.3281,-0.0745,16.8702,57.2443,-10.2748
-0.3076,-0.3638,-0.1074,15.3282,48.3740,-13.3511
-0.4106,-0.4402,-0.1135,14.5802,36.7023,-16.6870
-0.4927,-0.5107,-0.1094,15.1374,23.7786,-21.4046
-0.5244,-0.5684,-0.1035,15.9160,12.0916,-27.1679
-0.5491,-0.6165,-0.0823,16.7099,1.5573,-32.5191
-0.5674,-0.6782,-0.0388,17.8779,-8.7939,-37.3817
-0.5867,-0.7556,0.0186,19.2977,-18.4886,-41.8168
-0.5981,-0.8374,0.0615,20.7710,-26.1985,-45.5802
-0.5981,-0.9124,0.0771,21.5954,-31.3359,-47.8931
-0.5776,-0.9702,0.0823,21.8321,-32.8168,-48.4046
-0.5364,-1.0171,0.0720,21.0000,-30.7405,-47.1145
