ax,ay,az,gx,gy,gz
-0.2495,-0.4861,0.1235,-19.3206,19.1756,-48.3664
-0.2717,-0.5193,0.1282,-18.5496,21.2061,-55.7099
-0.3003,-0.5586,0.1287,-17.7863,22.8855,-63.5344
-0.3323,-0.5979,0.1196,-16.9771,24.2290,-71.2824
-0.3489,-0.6523,0.1018,-16.4198,25.4886,-79.0229
-0.3672,-0.7153,0.1003,-16.4733,26.9695,-87.5573
-0.3906,-0.7812,0.0933,-16.9466,28.0382,-96.0076
-0.4465,-0.8672,0.0618,-17.1985,28.6870,-104.4198
-0.4856,-0.9812,0.0598,-17.0229,29.8702,-111.4733
-0.4993,-1.0784,0.0811,-17.3664,30.9542,-117.0534
-0.5146,-1.1377,0.0701,-17.9237,33.3130,-121.8321
-0.5156,-1.1877,0.0466,-17.1832,34.8550,-125.3053
-0.5190,-1.2258,0.0364,-15.7176,35.7481,-128.4046
-0.5254,-1.2617,0.0322,-14.6870,38.5115,-131.3359
-0.5305,-1.2903,0.0239,-14.1908,41.4198,-134.7328
-0.5408,-1.3362,0.0127,-13.8550,43.1450,-138.4275
-0.5828,-1.3953,0.0027,-13.1985,44.1527,-142.1069
-0.6189,-1.4780,0.0088,-12.1374,44.7481,-144.6412
-0.6321,-1.5425,0.0010,-10.2290,44.6641,-146.5191
-0.6313,-1.5874,-0.0166,-7.0763,43.1908,-148.2519
-0.6616,-1.6140,-0.0300,-5.2366,43.7634,-149.0534
-0.6790,-1.6287,-0.0435,-2.8855,44.2290,-149.8321
-0.6802,-1.6414,-0.0571,-1.0611,43.6718,-149.5954
-0.6665,-1.6445,-0.0630,0.2977,43.3435,-147.6488
-0.6262,-1.6438,-0.0625,1.2901,43.0687,-144.3435
-0.5903,-1.6421,-0.0630,2.0305,43.2366,-139.9771
-0.5615,-1.6238,-0.0601,2.7481,43.4198,-134.4198
-0.5291,-1.5972,-0.0603,3.4122,43.9313,-127.5420
-0.4978,-1.5566,-0.0508,3.7099,44.6641,-119.7634
-0.4504,-1.5032,-0.0469,3.8779,45.0458,-112.0611
-0.4111,-1.4380,-0.0347,4.1603,45.9160,-104.1221
-0.3865,-1.3713,-0.0339,3.9313,45.9466,-95.9618
-0.3618,-1.3169,-0.0269,3.9771,46.4962,-88.1298
-0.3499,-1.2651,-0.0178,4.3817,47.8015,-80.6336
-0.3384,-1.2178,-0.0220,4.9237,48.1832,-72.8168
-0.3174,-1.1689,-0.0249,5.4962,49.0534,-65.3282
-0.3274,-1.1279,-0.0256,5.3893,51.2137,-58.7252
-0.3730,-1.1072,-0.0369,5.0305,52.0840,-52.3588
-0.4082,-1.0930,-0.0442,4.7099,51.0916,-46.4122
-0.4370,-1.0762,-0.0540,4.2901,49.3206,-40.9466
-0.4592,-1.0413,-0.0552,4.0534,46.4504,-35.9924
-0.4761,-1.0193,-0.0542,3.6947,43.2137,-31.6565
-0.4785,-0.9885,-0.0569,3.0611,40.4122,-27.4504
-0.4814,-0.9568,-0.0474,2.6412,37.8321,-23.4809
-0.4680,-0.9336,-0.0225,2.8931,35.9542,-19.8244
-0.4458,-0.9158,-0.0144,3.1069,35.6183,-15.5420
-0.4299,-0.8872,-0.0071,2.8168,36.5725,-11.3359
-0.4414,-0.8479,0.0002,2.1145,37.4580,-7.8473
-0.4670,-0.8162,0.0085,1.0611,36.6718,-4.6183
-0.4971,-0.8008,0.0227,-0.3053,34.0076,-1.7176
-0.5112,-0.7930,0.0420,-1.1221,30.0687,0.5649
-0.5029,-0.7922,0.0557,-1.0076,25.9237,3.0763
-0.4658,-0.7891,0.0615,-0.7252,22.8855,6.0229
-0.4409,-0.7815,0.0535,-1.0611,20.7557,8.7634
-0.4531,-0.7676,0.0471,-2.1145,18.4427,11.4962
-0.4724,-0.7720,0.0386,-3.5115,14.7710,14.0382
-0.4778,-0.7891,0.0430,-5.1527,10.4580,16.3282
-0.4810,-0.8137,0.0430,-6.6641,5.3817,18.6031
-0.4861,-0.8652,0.0574,-7.6870,-0.1985,20.7863
-0.4807,-0.9084,0.0608,-8.0840,-5.3817,23.4809
-0.4595,-0.9412,0.0708,-8.3511,-10.0382,26.3359
-0.4453,-0.9595,0.0649,-9.0382,-14.2290,29.7176
-0.4380,-0.9734,0.0603,-9.9771,-17.8168,33.3435
-0.4287,-1.0098,0.0525,-10.9695,-21.0458,36.9847
-0.4187,-1.0518,0.0518,-11.9542,-24.4122,40.1908
-0.4131,-1.0859,0.0525,-12.5878,-27.2901,43.2137
-0.3762,-1.1116,0.0396,-12.7634,-30.2366,45.9924
-0.3530,-1.1199,0.0242,-12.7786,-32.6641,48.5115
-0.3381,-1.1313,0.0115,-12.7863,-33.0992,51.5954
-0.3276,-1.1418,0.0034,-12.9389,-33.1527,54.6107
-0.3318,-1.1526,-0.0044,-13.3130,-33.4809,57.4580
-0.3425,-1.1648,-0.0066,-13.6565,-34.0534,59.9084
-0.3315,-1.1765,-0.0186,-13.7710,-34.2443,62.3359
-0.3281,-1.1941,-0.0198,-14.0382,-35.3435,64.1985
-0.3425,-1.2246,-0.0273,-13.8702,-36.7634,65.8473
-0.3354,-1.2358,-0.0320,-13.7939,-37.1908,66.5038
-0.3386,-1.2385,-0.0286,-13.5496,-37.9542,67.4275
-0.3315,-1.2261,-0.0344,-13.2366,-39.6031,68.6183
-0.3118,-1.2021,-0.0486,-13.1298,-39.9771,69.7099
-0.3176,-1.1890,-0.0518,-12.9695,-39.6718,70.6489
-0.3076,-1.1926,-0.0579,-12.8779,-39.7557,71.6031
-0.3049,-1.2056,-0.0552,-12.9618,-39.8168,72.0916
-0.3027,-1.2346,-0.0725,-12.6794,-39.5115,72.4275
-0.2986,-1.2778,-0.0815,-12.5496,-38.7863,72.3130
-0.2993,-1.3545,-0.0972,-12.2214,-37.5038,71.5725
-0.3193,-1.4429,-0.1145,-11.3053,-35.7176,70.1603
-0.3167,-1.4998,-0.1223,-9.9618,-34.9771,68.7710
-0.3022,-1.5313,-0.1282,-8.4504,-34.2672,67.6260
-0.2800,-1.5044,-0.1316,-6.6870,-32.6107,66.7939
-0.2410,-1.4390,-0.1296,-5.0916,-30.4275,66.6412
-0.2051,-1.3596,-0.1243,-4.4122,-27.1908,67.2137
-0.1841,-1.2983,-0.1226,-4.0992,-22.8244,67.6565
-0.1648,-1.2544,-0.1147,-4.1756,-17.8779,67.9084
-0.1565,-1.2285,-0.1086,-4.3817,-13.6412,67.9084
-0.1567,-1.2041,-0.1055,-4.4580,-9.6718,67.5115
-0.1602,-1.1812,-0.0999,-4.4733,-6.7023,67.0305
-0.1643,-1.1313,-0.0889,-4.6489,-4.4427,66.7786
-0.1726,-1.0706,-0.0808,-5.2061,-2.5878,66.6107
-0.1733,-1.0059,-0.0649,-5.8855,-1.2519,66.1069
-0.1860,-0.9473,-0.0540,-6.8779,-0.6718,65.4580
-0.2068,-0.8901,-0.0444,-8.0840,-1.0000,64.3435
-0.2271,-0.8398,-0.0334,-9.2290,-2.5420,62.7328
-0.2490,-0.7981,-0.0288,-10.5496,-4.6565,60.4733
-0.2725,-0.7664,-0.0291,-11.7328,-7.1298,57.3969
-0.3015,-0.7412,-0.0271,-12.8168,-10.0153,53.5802
-0.3328,-0.7344,-0.0317,-13.3435,-13.4885,48.7634
-0.3574,-0.7219,-0.0356,-13.4809,-17.7939,43.4275
-0.3655,-0.7156,-0.0349,-13.2977,-22.1756,37.9695
-0.3718,-0.6946,-0.0403,-13.0153,-26.2214,32.0916
-0.3750,-0.6943,-0.0493,-12.7863,-28.6260,26.2443
-0.3684,-0.6978,-0.0620,-12.6641,-29.2901,19.7863
-0.3774,-0.7002,-0.0747,-12.4504,-28.7252,13.0916
-0.3877,-0.6951,-0.0784,-12.4198,-27.2061,5.7557
-0.3997,-0.6812,-0.0828,-12.2214,-25.0382,-1.7252
-0.4050,-0.6868,-0.0815,-11.9618,-21.6489,-9.3130
-0.4194,-0.7046,-0.0818,-11.2672,-16.8168,-16.6183
-0.4460,-0.7393,-0.0950,-10.3206,-10.9695,-23.2977
-0.4741,-0.7708,-0.0994,-9.2443,-4.5038,-29.1450
-0.4963,-0.7776,-0.1033,-8.4198,1.7176,-34.4656
-0.5339,-0.7595,-0.0986,-7.4733,7.1985,-39.2824
-0.5874,-0.7493,-0.0898,-6.8855,11.3511,-42.4656
-0.6257,-0.7302,-0.0737,-6.6183,13.9084,-44.0992
-0.6553,-0.6941,-0.0681,-6.6565,14.0916,-44.7023
-0.6980,-0.6719,-0.0732,-6.6870,12.2824,-44.8244
-0.7134,-0.6709,-0.0649,-7.2443,8.7939,-44.0840
-0.6997,-0.6680,-0.0476,-7.7176,3.6183,-42.9847
-0.6860,-0.6794,-0.0403,-7.1374,-1.7252,-41.7557
-0.6704,-0.6824,-0.0330,-6.6183,-5.6107,-40.4885
-0.6626,-0.6890,-0.0193,-6.2061,-8.4198,-39.1374
-0.6511,-0.6860,-0.0220,-6.0992,-10.6260,-37.4733
-0.6499,-0.6987,-0.0208,-6.0382,-11.8626,-35.4275
-0.6506,-0.7256,-0.0249,-6.1985,-11.6565,-33.0611
-0.6611,-0.7676,-0.0310,-6.3282,-10.5344,-30.9084
-0.6865,-0.8149,-0.0330,-6.1679,-9.0305,-28.9160
-0.6963,-0.8721,-0.0356,-5.5420,-7.8931,-27.1985
-0.6936,-0.9009,-0.0269,-4.5420,-7.5496,-25.9160
-0.6963,-0.9124,-0.0276,-3.3359,-7.3588,-24.5420
-0.6909,-0.9014,-0.0159,-2.0305,-7.2748,-23.3053
-0.6902,-0.8896,-0.0105,-0.9466,-7.5725,-22.3511
-0.6846,-0.8857,-0.0034,0.0229,-8.7176,-21.7099
-0.6765,-0.8882,0.0024,0.9237,-10.2748,-21.1221
-0.6682,-0.8884,0.0037,1.8855,-12.2748,-20.8092
-0.6362,-0.8809,0.0110,3.0382,-13.8321,-20.2672
-0.5996,-0.8779,0.0005,3.9924,-14.9542,-19.3893
-0.5654,-0.8752,-0.0059,4.8626,-14.5191,-18.3893
-0.5300,-0.9038,-0.0125,5.6870,-13.0687,-17.3588
-0.4971,-0.9363,-0.0212,6.4275,-10.6565,-16.6336
-0.4709,-0.9543,-0.0295,7.1832,-8.3664,-15.7405
-0.4414,-0.9429,-0.0271,7.8550,-5.8931,-14.5038
-0.4075,-0.9204,-0.0271,8.2672,-2.7939,-13.0916
-0.3777,-0.9126,-0.0247,8.4198,1.3359,-11.4046
-0.3652,-0.9260,-0.0295,8.6870,5.6794,-9.7557
-0.3621,-0.9465,-0.0208,9.0076,9.4885,-8.2595
-0.3657,-0.9707,-0.0244,9.1450,12.5267,-7.0076
-0.3652,-0.9971,-0.0276,9.4809,15.1069,-6.0305
-0.3599,-1.0286,-0.0295,9.9695,17.7481,-5.0763
-0.3572,-1.0542,-0.0381,10.1374,20.0916,-4.0687
-0.3560,-1.0767,-0.0452,9.8473,22.9313,-3.5420
-0.3770,-1.1086,-0.0557,9.3740,25.2748,-3.7405
-0.3984,-1.1436,-0.0605,8.5420,26.2824,-4.5344
-0.4153,-1.1560,-0.0527,7.8397,26.0305,-5.8321
-0.4243,-1.1482,-0.0369,7.1450,24.8550,-7.2366
-0.4124,-1.1108,-0.0137,6.6260,23.7557,-8.1985
-0.3960,-1.0513,0.0193,6.2061,23.0687,-8.4580
-0.3618,-0.9868,0.0498,5.9160,23.4275,-7.8168
-0.3433,-0.9229,0.0854,5.8473,24.6718,-6.6794
-0.3193,-0.8699,0.0952,5.7481,26.3511,-5.0611
-0.3171,-0.8191,0.1062,5.4733,27.5420,-3.8473
-0.3359,-0.7781,0.1128,5.2824,27.0992,-2.9389
-0.3533,-0.7520,0.1042,5.1756,24.9008,-2.5267
-0.3665,-0.7212,0.0986,5.1832,20.9771,-2.4427
-0.3723,-0.7087,0.0906,5.0076,16.2366,-2.8321
-0.3752,-0.7039,0.0764,4.7176,10.9695,-3.8244
-0.3762,-0.7251,0.0601,4.2443,6.5573,-4.9313
-0.3608,-0.7722,0.0488,4.2901,3.7099,-6.0763
-0.3340,-0.8198,0.0315,4.4275,2.3969,-7.1450
-0.3159,-0.8735,0.0198,4.3130,3.3740,-7.9695
