ax,ay,az,gx,gy,gz
-0.3550,-0.7065,-0.0461,17.1069,13.9542,14.4504
-0.3484,-0.6956,-0.0398,18.0992,11.7634,13.1603
-0.3401,-0.6858,-0.0415,19.5420,9.5649,11.4733
-0.3179,-0.6819,-0.0410,21.3130,7.5038,9.5802
-0.3037,-0.6797,-0.0413,23.4656,6.0076,6.9160
-0.2869,-0.6848,-0.0366,25.8931,4.7710,4.1069
-0.2717,-0.6990,-0.0374,28.7176,4.5420,0.5038
-0.2603,-0.7219,-0.0354,31.5878,4.7252,-3.5420
-0.2605,-0.7551,-0.0364,34.7863,5.7710,-8.0382
-0.2529,-0.8015,-0.0349,38.1145,7.5725,-12.8321
-0.2654,-0.8635,-0.0452,41.4656,10.0992,-17.4580
-0.2610,-0.9141,-0.0488,44.8473,13.1069,-22.2061
-0.2610,-0.9739,-0.0588,48.2137,16.8626,-26.6489
-0.2593,-1.0352,-0.0518,51.6336,20.9924,-30.5725
-0.2568,-1.1047,-0.0588,54.9847,25.4886,-34.0382
-0.2385,-1.1689,-0.0698,57.9618,30.5649,-37.2290
-0.2336,-1.2305,-0.0818,60.6031,36.4733,-40.3282
-0.2297,-1.3005,-0.0957,63.0153,43.0687,-43.3130
-0.2349,-1.3596,-0.1182,65.0000,49.9771,-46.4656
-0.2437,-1.4016,-0.1353,66.5115,56.7252,-49.5725
-0.2861,-1.4370,-0.1477,67.8015,62.5649,-52.6565
-0.3403,-1.4629,-0.1580,68.8931,67.2595,-55.0611
-0.3865,-1.4834,-0.1704,69.6489,70.6183,-56.9160
-0.4436,-1.4915,-0.1863,69.7099,72.4351,-57.5115
-0.4993,-1.4883,-0.2029,69.1374,73.4046,-56.5267
-0.5554,-1.4717,-0.2068,67.9695,73.2137,-53.6947
-0.5937,-1.4265,-0.2134,65.9160,72.2137,-49.1069
-0.6182,-1.3518,-0.2219,63.0305,70.0611,-42.8397
-0.6216,-1.2434,-0.2285,59.1069,67.1603,-35.0229
-0.6074,-1.1389,-0.2261,54.3969,63.8321,-26.7481
-0.5872,-1.0125,-0.2092,49.0840,59.9618,-17.5420
-0.5569,-0.9189,-0.1921,43.6107,56.2443,-8.7710
-0.5222,-0.8337,-0.1643,38.1298,52.2595,-0.6412
-0.4819,-0.7839,-0.1458,32.7863,48.4351,6.5344
-0.4573,-0.7629,-0.1370,27.9389,45.0076,12.8092
-0.4473,-0.7603,-0.1360,23.8550,42.4656,18.2824
-0.4277,-0.7568,-0.1379,20.3969,40.3893,22.2214
-0.4043,-0.7751,-0.1455,17.8244,38.7863,24.9924
-0.3816,-0.7920,-0.1443,15.8168,37.1985,26.4351
-0.3694,-0.8098,-0.1460,14.5191,35.5038,26.7557
-0.3599,-0.8425,-0.1333,13.8473,33.8397,26.1069
-0.3450,-0.8748,-0.1267,13.5649,32.7099,24.5191
-0.3267,-0.8933,-0.1287,13.6565,32.3893,22.1908
-0.3157,-0.8894,-0.1370,13.8092,32.8092,19.3588
-0.3013,-0.8811,-0.1440,13.8931,33.9008,16.0305
-0.2969,-0.8640,-0.1504,13.7939,35.4351,12.4504
-0.2898,-0.8359,-0.1580,13.5115,36.8855,8.7710
-0.2915,-0.7974,-0.1587,13.0076,37.8702,4.9466
-0.2944,-0.7561,-0.1580,12.1679,38.2595,1.2519
-0.3013,-0.7266,-0.1538,11.0153,37.9618,-2.0382
-0.3154,-0.6992,-0.1509,9.5496,37.1756,-5.1374
-0.3357,-0.6804,-0.1509,7.9466,35.6641,-7.8626
-0.3562,-0.6702,-0.1536,6.0000,33.5954,-10.3588
-0.3726,-0.6624,-0.1536,3.7786,30.8015,-12.5573
-0.3931,-0.6624,-0.1570,1.4733,27.2519,-14.5115
-0.4031,-0.6665,-0.1536,-0.7405,23.4275,-15.9847
-0.4124,-0.6741,-0.1428,-3.1221,19.6565,-17.0763
-0.4185,-0.6890,-0.1262,-5.5496,16.5725,-17.6947
-0.4128,-0.7202,-0.1130,-7.8855,14.2748,-17.8931
-0.4202,-0.7390,-0.0957,-10.2366,12.1603,-17.9618
-0.4255,-0.7317,-0.0903,-12.3664,10.4733,-17.8779
-0.4302,-0.7314,-0.0850,-14.5191,8.6870,-17.6565
-0.4377,-0.7261,-0.0815,-16.6870,6.5496,-17.4275
-0.4438,-0.7224,-0.0715,-18.7634,4.2443,-17.2824
-0.4602,-0.7148,-0.0559,-20.6718,1.3893,-17.2366
-0.4719,-0.7144,-0.0315,-22.2824,-1.9618,-17.0382
-0.4673,-0.7195,-0.0164,-23.7634,-5.0153,-17.2748
-0.4624,-0.7202,-0.0164,-25.1298,-7.7710,-17.6870
-0.4719,-0.7285,-0.0100,-26.5954,-10.6336,-18.6183
-0.4763,-0.7405,-0.0032,-28.0076,-13.8702,-20.0000
-0.5005,-0.7681,0.0193,-29.2977,-17.6870,-21.5114
-0.5212,-0.8130,0.0535,-30.2672,-21.7405,-22.8855
-0.5505,-0.8618,0.0937,-30.8550,-26.1069,-24.2061
-0.5837,-0.9148,0.1282,-30.7786,-30.8931,-25.2137
-0.6189,-0.9724,0.1418,-30.2290,-35.9313,-25.2366
-0.6729,-1.0166,0.0662,-31.4886,-36.8321,-22.9160
-0.6687,-1.1304,0.1731,-27.9008,-36.9084,-20.6412
-0.8237,-1.2268,0.2495,-24.7176,-37.7634,-12.9618
-0.9229,-1.3298,0.3420,-21.4962,-36.8397,-4.2824
-0.8135,-1.3003,0.4026,-18.0992,-32.8626,1.7863
-0.7644,-1.2708,0.4160,-16.1145,-24.0000,7.9847
-0.7761,-1.2561,0.4294,-15.0611,-9.4885,15.9160
-0.8333,-1.2305,0.4197,-13.6870,2.3817,22.6183
-0.8750,-1.1765,0.3533,-12.5191,4.1985,28.2672
-0.8164,-1.1099,0.2568,-11.1374,-2.0153,32.0382
-0.6140,-1.0107,0.1108,-11.5191,-8.1069,33.0992
-0.4551,-0.9285,-0.0222,-14.0000,-8.2824,33.1069
-0.3535,-0.9138,-0.1021,-17.0534,-3.2824,33.6947
-0.3369,-0.9141,-0.1133,-18.7863,2.1527,33.8931
-0.3894,-0.9358,-0.1001,-18.8473,1.3053,34.2824
-0.4084,-0.9463,-0.1016,-18.3206,-3.2290,34.4504
-0.3831,-0.9377,-0.1072,-17.0000,-6.6794,33.6641
-0.3750,-0.9189,-0.1104,-16.3511,-8.2519,32.3893
-0.3962,-0.9104,-0.1318,-15.9237,-8.3130,31.2061
-0.4004,-0.9189,-0.1587,-15.6794,-5.6183,31.1679
-0.3933,-0.9590,-0.1323,-14.0534,-2.7710,30.7557
-0.4521,-1.0200,-0.1128,-11.9466,-3.8931,29.7405
-0.4768,-1.0828,-0.1028,-9.0000,-8.7328,27.6260
-0.4814,-1.1340,-0.1201,-5.4885,-14.6183,24.6489
-0.4900,-1.1829,-0.1382,-1.6870,-19.6565,22.4427
-0.4897,-1.2390,-0.1597,1.8550,-22.1832,20.6412
-0.4668,-1.2922,-0.1780,4.6794,-22.3130,19.1450
-0.4480,-1.3250,-0.1858,6.7023,-21.3130,18.5496
-0.4426,-1.3442,-0.1848,8.0916,-19.3053,18.6794
-0.4343,-1.3394,-0.1782,8.7252,-15.4351,19.7863
-0.4338,-1.3188,-0.1677,8.6794,-10.2595,21.7099
-0.4233,-1.2915,-0.1648,7.7557,-3.9389,24.6412
-0.4084,-1.2502,-0.1567,6.0992,3.0000,28.5954
-0.3899,-1.1973,-0.1533,3.8321,9.8702,32.8168
-0.3691,-1.1375,-0.1448,1.2977,16.0305,37.0916
-0.3616,-1.0706,-0.1409,-1.5573,20.7405,41.3969
-0.3596,-1.0159,-0.1401,-4.3511,23.5878,45.3206
-0.3660,-0.9705,-0.1484,-7.2748,24.7481,48.6641
-0.3687,-0.9285,-0.1626,-10.0153,24.8397,51.7786
-0.3655,-0.8982,-0.1716,-12.8321,25.4962,54.1069
-0.3484,-0.8745,-0.1765,-15.2824,26.6794,55.8779
-0.3381,-0.8481,-0.1887,-17.8779,26.8702,57.0382
-0.3301,-0.8274,-0.1841,-20.2290,26.9389,57.6641
-0.3042,-0.8040,-0.1855,-22.5038,27.5725,57.5115
-0.2988,-0.7808,-0.1799,-24.8321,31.2672,57.0916
-0.2876,-0.7866,-0.1812,-26.5878,37.0229,56.1298
-0.3176,-0.7727,-0.1926,-28.3588,42.4809,54.8550
-0.3606,-0.7983,-0.2227,-30.3435,48.7328,53.9542
-0.4097,-0.8184,-0.2678,-32.5496,54.6794,53.2443
-0.4919,-0.8750,-0.3159,-34.7863,59.4351,53.3588
-0.6050,-0.9250,-0.3884,-37.4962,64.4504,54.5496
-0.7366,-1.0208,-0.4797,-40.5649,69.3969,56.9771
-0.8442,-1.1177,-0.5449,-42.9924,69.3130,59.6794
-0.9224,-1.2019,-0.6187,-45.1527,66.0534,63.4656
-0.9468,-1.2319,-0.6543,-46.9847,56.6794,67.2061
-0.9167,-1.2065,-0.6528,-48.8702,41.7023,71.0382
-0.8506,-1.1465,-0.6230,-49.7023,25.7099,74.6107
-0.7876,-1.0559,-0.5959,-49.4275,10.9542,77.5191
-0.7100,-0.9260,-0.5972,-48.0534,1.6641,78.2977
-0.6384,-0.7676,-0.6011,-46.6489,-4.3435,76.9389
-0.5928,-0.5872,-0.5847,-45.0305,-8.4198,73.2443
-0.5391,-0.3994,-0.5337,-43.9084,-10.4656,68.1221
-0.4841,-0.2468,-0.4460,-43.1145,-10.1527,61.8626
-0.4099,-0.1196,-0.3457,-43.0153,-8.7328,55.2977
-0.3721,-0.0691,-0.2759,-43.9237,-4.6489,49.3053
-0.3423,-0.0564,-0.2366,-44.6489,0.6641,43.5191
-0.3384,-0.0500,-0.2324,-46.3740,7.6412,36.9160
-0.4080,-0.0928,-0.2620,-47.0000,14.0000,30.7405
-0.4690,-0.1223,-0.3274,-46.4046,18.2595,24.0992
-0.5547,-0.1653,-0.3948,-45.0458,19.9389,16.9008
-0.6321,-0.2258,-0.4187,-42.3282,18.0840,10.1832
-0.7109,-0.2776,-0.4399,-38.6565,12.8321,5.0916
-0.7332,-0.3044,-0.4053,-34.8092,5.9160,1.8626
-0.7124,-0.3086,-0.3611,-32.3969,0.8015,0.0382
-0.7178,-0.3093,-0.3518,-31.9313,0.4656,-0.3130
-0.7405,-0.3533,-0.3997,-32.2137,9.8550,0.6031
-0.7344,-0.4285,-0.2634,-22.3511,17.3206,-1.1832
-1.0706,-0.4399,-0.3027,-21.2519,20.5344,4.8015
-1.0171,-0.3726,-0.3130,-17.2061,19.1069,1.8931
-1.1235,-0.2793,-0.4675,-21.8473,11.5420,0.6718
-0.8862,-0.2969,-0.6116,-27.9008,13.0611,-1.9008
-0.7737,-0.3384,-0.7273,-32.4351,21.0382,-4.6489
-0.9292,-0.5034,-0.6709,-27.0916,26.7710,1.9466
-0.9536,-0.4436,-0.4866,-27.4656,32.8702,8.3893
-1.0095,-0.1838,-0.2468,-28.1069,27.9542,7.3206
-0.9883,-0.1101,-0.2551,-30.4504,13.7405,8.3053
-0.9146,-0.0955,-0.2217,-31.9237,2.4885,5.8473
