ax,ay,az,gx,gy,gz
-0.2886,-0.9131,0.1082,-19.0458,-32.0382,120.9924
-0.2776,-0.8347,0.1091,-18.0534,-33.6336,115.0534
-0.2659,-0.7456,0.1067,-17.7405,-34.5115,109.0687
-0.2627,-0.6809,0.1045,-18.1527,-34.3664,103.0153
-0.2458,-0.6372,0.1155,-18.4962,-33.6565,96.7557
-0.2207,-0.6118,0.1311,-17.9618,-32.3053,90.4809
-0.1968,-0.5896,0.1409,-16.8550,-30.8015,84.1221
-0.1697,-0.5632,0.1436,-15.0916,-28.7634,77.5878
-0.1440,-0.5393,0.1411,-13.2748,-25.2748,70.7634
-0.1370,-0.5137,0.1345,-11.1374,-21.2519,63.1756
-0.1187,-0.4792,0.1238,-9.2977,-16.3969,55.9466
-0.1133,-0.4370,0.1155,-7.8397,-10.8321,47.9313
-0.1194,-0.4019,0.1040,-6.7023,-5.0687,39.3893
-0.1301,-0.3660,0.0933,-5.9466,0.4122,30.0916
-0.1472,-0.3430,0.0767,-5.3817,5.3893,20.2595
-0.1697,-0.3208,0.0698,-4.8321,9.6107,9.9008
-0.1863,-0.3069,0.0574,-4.3893,13.4580,-1.1679
-0.2129,-0.3049,0.0471,-3.9771,17.3740,-12.3435
-0.2412,-0.3052,0.0308,-3.5344,21.5191,-24.0687
-0.2732,-0.3259,0.0107,-3.0305,26.8168,-35.4046
-0.2898,-0.3442,0.0005,-2.6718,33.0840,-46.4733
-0.3218,-0.3704,-0.0007,-2.9008,39.2443,-57.6260
-0.3987,-0.4099,0.0122,-2.3511,44.8626,-67.9695
-0.4827,-0.4653,-0.0020,-0.9618,48.7023,-77.4351
-0.5703,-0.5132,0.0000,1.5191,49.2519,-86.3893
-0.6116,-0.5444,-0.0010,4.8397,48.3893,-95.2901
-0.6436,-0.5784,-0.0117,8.2748,47.5267,-103.8626
-0.6553,-0.6138,-0.0295,10.4504,47.3817,-111.5038
-0.6565,-0.6641,-0.0610,12.4656,47.4962,-118.5573
-0.6692,-0.7261,-0.0950,15.6947,48.1374,-126.0840
-0.7258,-0.8037,-0.1140,19.0763,49.1298,-134.2824
-0.8254,-0.8799,-0.1338,22.4351,50.1221,-143.1145
-0.8992,-0.9653,-0.1553,25.7481,50.4733,-152.3740
-0.9573,-1.0364,-0.1768,28.6107,50.5573,-161.5954
-1.0276,-1.1277,-0.2012,31.1679,51.1069,-169.2061
-1.0994,-1.2449,-0.2200,33.1298,53.1221,-173.4504
-1.1155,-1.3784,-0.2241,35.2595,56.3588,-174.6947
-1.1116,-1.4619,-0.2412,37.6718,60.4122,-174.1679
-1.1169,-1.5100,-0.2544,40.2061,64.2901,-172.7863
-1.0806,-1.5022,-0.2605,41.9008,70.2443,-171.6870
-0.9644,-1.4783,-0.2742,42.9389,77.8015,-173.6947
-0.8467,-1.4553,-0.3159,43.5344,83.1985,-176.1374
-0.8301,-1.4912,-0.3264,43.6947,88.3435,-177.3664
-0.8486,-1.5864,-0.3235,44.4351,92.1527,-175.4580
-0.8579,-1.6733,-0.3191,46.2290,91.0000,-172.6412
-0.9116,-1.7000,-0.3201,48.0305,86.6718,-169.6412
-0.9683,-1.6826,-0.3066,49.2290,81.0153,-166.3893
-0.9800,-1.6323,-0.3008,49.6336,73.9466,-162.4809
-0.9524,-1.5706,-0.3015,49.1603,66.2595,-157.4351
-0.9231,-1.5254,-0.2988,48.2061,58.4351,-151.5496
