ax,ay,az,gx,gy,gz
-0.3994,-1.0637,0.3232,-8.0458,-4.6031,5.7176
-0.3853,-1.0608,0.3196,-8.4427,-0.7328,8.5954
-0.3914,-1.0232,0.3228,-8.8626,1.6718,12.4198
-0.3987,-1.0051,0.3318,-9.5115,2.4656,15.7786
-0.4104,-0.9880,0.3455,-10.2595,1.9466,19.4351
-0.4197,-0.9792,0.3628,-10.7710,0.4122,23.0687
-0.4355,-0.9670,0.3745,-11.1374,-1.9389,26.6183
-0.4312,-0.9578,0.3823,-11.3664,-5.0458,29.8244
-0.4175,-0.9458,0.3889,-11.1603,-7.9847,32.6183
-0.3992,-0.9448,0.3943,-10.8855,-10.8244,34.8550
-0.3672,-0.9431,0.4001,-10.3511,-13.0840,36.5725
-0.3398,-0.9395,0.4009,-9.6183,-14.4733,37.3664
-0.3071,-0.9297,0.3965,-8.6947,-15.2443,37.3588
-0.2866,-0.9148,0.3987,-7.7557,-15.0000,36.7634
-0.2708,-0.9031,0.4041,-6.5267,-14.1603,35.2366
-0.2551,-0.8835,0.4045,-5.3817,-12.6947,33.3359
-0.2515,-0.8557,0.4097,-4.0000,-10.8321,31.1145
-0.2366,-0.8330,0.4080,-2.5420,-8.3206,28.7176
-0.2378,-0.8086,0.4006,-1.0992,-5.5496,26.1603
-0.2344,-0.7847,0.3970,0.3511,-2.4962,23.6794
-0.2305,-0.7656,0.3816,1.6412,0.1603,21.2214
-0.2253,-0.7644,0.3706,2.8779,2.8092,18.8244
-0.2131,-0.7771,0.3628,4.0534,5.1679,16.3435
-0.2212,-0.7944,0.3508,5.1221,7.0305,13.6336
-0.2249,-0.7991,0.3394,6.1985,8.6412,10.9160
-0.2275,-0.8179,0.3401,7.0992,9.7557,8.3893
-0.2434,-0.8276,0.3423,8.0076,10.6641,5.8855
-0.2546,-0.8337,0.3311,8.6947,11.4809,3.6260
-0.2593,-0.8555,0.3252,9.1374,12.2977,1.4580
-0.2715,-0.8738,0.3220,9.3664,12.9389,-0.6031
-0.2837,-0.9106,0.3137,9.4198,12.5191,-2.8473
-0.2830,-0.9487,0.3127,9.2290,11.7710,-4.8931
-0.3025,-0.9897,0.3027,8.7939,10.5038,-7.3588
-0.3188,-1.0168,0.3052,8.4504,8.3053,-9.5802
-0.3418,-1.0115,0.3135,8.0992,5.8244,-11.5038
-0.3525,-0.9924,0.3147,7.8931,3.0687,-13.0229
-0.3621,-0.9304,0.3040,7.2214,0.9313,-13.9466
-0.3562,-0.8643,0.2927,6.4198,-0.8931,-14.5802
-0.3547,-0.8003,0.2834,5.0382,-2.1145,-14.5802
-0.3459,-0.7590,0.2700,3.7634,-3.2901,-14.7023
-0.3469,-0.7373,0.2708,2.5115,-4.2137,-14.6794
-0.3320,-0.7280,0.2732,1.5573,-5.0763,-14.6870
-0.3281,-0.7358,0.2778,0.7863,-5.2672,-14.8473
-0.3223,-0.7522,0.2825,0.5115,-4.4504,-15.1374
-0.3127,-0.7725,0.2969,0.5115,-2.4656,-15.2137
-0.3057,-0.7996,0.3071,1.0000,0.5496,-15.2901
-0.2979,-0.8279,0.3105,1.6336,4.4427,-15.2901
-0.2944,-0.8528,0.3088,2.4275,8.8168,-15.3282
-0.2876,-0.8782,0.2991,3.0840,13.6489,-15.4046
-0.2920,-0.8979,0.2876,3.7481,18.2137,-15.3130
-0.3044,-0.9041,0.2844,3.9542,22.1603,-15.0534
-0.3245,-0.9102,0.2808,4.0916,25.0916,-14.6565
-0.3486,-0.9067,0.2837,3.6641,27.1374,-13.9084
-0.3723,-0.9136,0.2888,3.2137,28.1908,-13.1221
-0.3955,-0.9304,0.3037,2.4809,28.0687,-12.1298
-0.4170,-0.9429,0.3169,1.8244,26.7557,-10.9695
-0.4280,-0.9700,0.3372,1.5191,24.1603,-9.8550
-0.4377,-0.9807,0.3525,1.6565,21.3282,-8.4885
-0.4434,-0.9612,0.3435,2.0534,18.4580,-6.9924
-0.4329,-0.9272,0.3301,2.3435,16.3359,-5.0916
-0.4150,-0.8948,0.3120,2.4809,15.0458,-3.3511
-0.3906,-0.8738,0.2981,2.7328,14.3893,-1.7328
-0.3694,-0.8611,0.3005,3.1985,14.4504,-0.4427
-0.3496,-0.8472,0.2979,3.8931,15.1908,0.4275
-0.3308,-0.8406,0.2900,4.5344,16.8244,0.9389
-0.3115,-0.8538,0.2839,5.2672,19.4275,0.9008
-0.3118,-0.8760,0.2834,6.1908,22.3817,0.3893
-0.3135,-0.8843,0.2791,7.1527,25.3969,-0.4275
-0.3191,-0.9124,0.2761,8.1908,28.2137,-1.7634
-0.3367,-0.9275,0.2793,9.3282,30.6565,-3.4046
-0.3437,-0.9424,0.2776,10.6489,32.4198,-4.8779
-0.3547,-0.9480,0.2610,11.8702,34.3282,-6.1985
-0.3584,-0.9656,0.2495,12.6031,35.8397,-7.3893
-0.3667,-0.9951,0.2356,13.1832,37.0305,-8.3588
-0.3779,-1.0061,0.2187,13.7710,37.4733,-8.9542
-0.3953,-1.0044,0.2124,14.1374,37.2443,-9.1908
-0.4055,-0.9856,0.2012,14.3359,36.7634,-8.9695
-0.4077,-0.9670,0.1875,14.1603,36.1069,-8.3664
-0.3979,-0.9653,0.1802,13.4504,35.1679,-7.6870
-0.4004,-0.9971,0.1887,12.7863,34.0840,-7.2595
-0.4158,-1.0254,0.1985,12.5649,32.3282,-6.9237
-0.4260,-1.0427,0.2043,12.4351,29.9389,-6.8397
-0.4268,-1.0735,0.2021,12.4427,27.7710,-6.8015
-0.4321,-1.0872,0.1975,12.4962,25.6718,-6.5649
-0.4343,-1.0806,0.1885,12.3893,23.3282,-6.0305
-0.4221,-1.0569,0.1770,12.1450,21.2595,-5.3817
-0.4136,-1.0337,0.1763,11.7557,19.2748,-4.6183
-0.4036,-1.0078,0.1790,11.3664,17.2824,-3.9237
-0.4009,-0.9795,0.1821,11.0763,15.5191,-3.4962
-0.3901,-0.9509,0.1772,10.8015,13.6718,-2.9924
-0.3804,-0.9343,0.1716,10.5802,12.1450,-3.0916
-0.3638,-0.9487,0.1687,10.4580,11.1298,-3.4198
-0.3574,-0.9678,0.1648,10.5878,10.0916,-4.3511
-0.3586,-0.9854,0.1721,11.2061,9.1756,-5.6718
-0.3560,-0.9968,0.1785,12.0076,8.8855,-7.2443
-0.3530,-0.9910,0.1770,13.0534,9.1450,-8.5878
-0.3533,-0.9766,0.1731,14.1145,10.4351,-9.8168
-0.3401,-0.9563,0.1641,15.0611,12.3893,-10.7176
-0.3379,-0.9343,0.1582,15.8244,15.1145,-11.1908
-0.3352,-0.9150,0.1443,16.3969,18.0916,-11.2214
-0.3372,-0.9050,0.1355,16.9542,21.0382,-10.8702
-0.3452,-0.8894,0.1284,17.2824,23.9466,-10.1908
-0.3455,-0.8745,0.1116,17.6641,26.5344,-9.4275
-0.3501,-0.8640,0.1013,17.8473,29.1527,-8.3664
-0.3499,-0.8491,0.0908,17.9695,31.2214,-7.3206
-0.3420,-0.8240,0.0730,17.9313,33.0534,-6.2748
-0.3306,-0.8186,0.0513,17.4351,34.6489,-5.7099
-0.3193,-0.8286,0.0305,16.7481,36.1832,-5.6947
-0.3167,-0.8381,0.0132,16.0687,37.0076,-6.5649
-0.3184,-0.8362,0.0024,15.1985,36.9695,-8.4809
-0.3330,-0.8381,0.0012,14.4504,36.2137,-10.9847
-0.3552,-0.8384,0.0029,13.7939,34.7939,-13.7863
-0.3970,-0.7961,0.0188,13.2443,32.8015,-16.3206
-0.3994,-0.8711,0.0215,13.0382,30.2290,-19.5954
-0.4053,-0.8455,0.0273,12.8244,28.4962,-21.5573
-0.4104,-0.8328,0.0234,12.2366,27.5038,-23.2595
-0.4062,-0.8198,0.0161,11.3130,26.9847,-24.3130
-0.4014,-0.8113,0.0024,9.9237,27.5954,-24.7405
-0.3967,-0.8081,-0.0061,8.1527,28.6489,-24.4656
-0.3926,-0.8159,-0.0146,6.1832,29.6794,-23.8626
-0.3931,-0.8257,-0.0127,4.0611,30.3130,-23.1527
-0.3982,-0.8323,-0.0122,1.8855,30.5573,-22.3511
-0.4009,-0.8474,-0.0115,-0.4275,30.1908,-21.5267
-0.4094,-0.8723,-0.0022,-2.6107,29.8092,-20.6260
-0.4285,-0.8918,0.0059,-4.5954,29.0611,-19.7634
-0.4509,-0.9055,0.0134,-6.4504,27.9466,-18.8168
-0.4717,-0.9143,0.0212,-8.0534,26.3511,-17.7863
-0.4817,-0.9246,0.0354,-9.1908,24.0076,-16.6489
-0.4905,-0.9397,0.0396,-10.2901,21.4351,-15.3053
-0.4954,-0.9429,0.0527,-10.9618,18.7099,-13.6641
-0.4900,-0.9502,0.0618,-11.7786,16.3588,-11.9771
-0.4854,-0.9646,0.0732,-12.4198,14.6260,-10.0992
-0.4763,-0.9741,0.0845,-12.8779,12.9771,-8.0840
-0.4687,-0.9761,0.0957,-13.1374,11.6489,-6.1756
-0.4614,-0.9773,0.1042,-13.4885,10.8855,-4.0687
-0.4565,-0.9622,0.1174,-13.7405,10.4962,-2.0076
-0.4480,-0.9426,0.1248,-13.8931,10.5496,0.1221
-0.4336,-0.9248,0.1270,-14.0076,10.8855,2.2366
-0.4275,-0.9260,0.1414,-14.2595,11.4580,4.0840
-0.4172,-0.9385,0.1477,-14.2214,12.1679,5.6107
-0.4143,-0.9441,0.1599,-14.0916,12.4122,6.5802
-0.4023,-0.9597,0.1628,-13.8473,12.8626,6.9695
-0.3962,-0.9729,0.1724,-13.6031,13.1069,6.8855
-0.3870,-1.0020,0.1924,-13.2214,13.6412,6.2901
-0.3813,-1.0564,0.2068,-12.7939,14.3511,4.8473
-0.3770,-1.1221,0.2275,-12.3359,15.4580,3.0916
-0.3860,-1.1868,0.2463,-11.5649,16.7405,0.9618
-0.4070,-1.2283,0.2598,-10.7481,17.9160,-0.9847
-0.4409,-1.2217,0.2615,-9.8779,18.8092,-2.3511
-0.4661,-1.1533,0.2527,-9.4427,18.9924,-2.7710
-0.4924,-1.0596,0.2522,-9.8092,17.3511,-2.1527
-0.5098,-0.9756,0.2512,-10.7481,13.8244,-0.3664
-0.5269,-0.9326,0.2668,-11.5725,8.2977,1.8855
-0.5276,-0.8745,0.2795,-12.1603,0.6947,4.6183
-0.5386,-0.8438,0.2947,-12.2672,-8.0840,7.3206
-0.5354,-0.8423,0.3025,-11.7176,-17.6260,9.4198
-0.5256,-0.8665,0.3159,-10.7481,-26.5802,11.0763
-0.5007,-0.9170,0.3301,-9.1908,-34.6489,12.1221
-0.4626,-0.9783,0.3413,-6.9771,-40.5496,12.7176
-0.4280,-1.0247,0.3499,-4.1374,-43.4504,13.1679
-0.3738,-1.0684,0.3630,-0.6718,-42.5954,13.9160
-0.3350,-1.0801,0.3735,3.2672,-38.0076,15.0916
-0.2869,-1.0732,0.3679,6.8397,-30.2748,16.7710
-0.2410,-1.0439,0.3538,10.0229,-20.3206,18.2214
-0.2112,-1.0186,0.3462,12.2366,-9.8015,19.8931
-0.1958,-0.9922,0.3303,13.8550,1.0000,21.3130
-0.1812,-0.9619,0.3054,14.7710,11.6794,22.8473
-0.1667,-0.9553,0.2927,15.4122,22.4656,24.2672
-0.1973,-0.9543,0.2744,15.9466,30.3588,26.0000
-0.2217,-0.9558,0.2488,16.4198,35.8626,27.8244
-0.2422,-0.9685,0.2043,16.1603,39.3130,28.8779
-0.2661,-0.9834,0.1665,15.8168,40.7176,29.1069
-0.2878,-0.9912,0.1345,15.4275,40.0382,28.3969
-0.3118,-1.0059,0.1267,15.1069,36.6641,26.3359
-0.3386,-1.0117,0.1362,15.4198,31.0916,22.9847
-0.3765,-1.0076,0.1582,16.2672,23.6870,19.1985
