ax,ay,az,gx,gy,gz
-1.1580,-0.2031,0.3672,-6.1450,-22.8168,2.1985
-1.2454,-0.2654,0.3286,-2.2137,-19.5878,-2.0076
-1.3025,-0.2922,0.2673,1.9618,-13.3435,-2.5267
-1.4326,-0.3350,0.2207,4.7099,-7.4275,-0.1221
-1.5803,-0.4158,0.1963,6.7481,-4.6565,3.0229
-1.6355,-0.4148,0.1797,8.8015,-3.7252,3.6641
-1.6614,-0.3574,0.1587,10.3664,-5.4962,2.7863
-1.6563,-0.3447,0.1528,11.1069,-10.2901,1.8397
-1.5469,-0.3613,0.1296,12.7252,-12.0458,0.2214
-1.5212,-0.3479,0.1321,12.6794,-9.1145,0.7939
-1.4126,-0.2788,0.1560,12.5573,-1.2061,2.8244
-1.3440,-0.2034,0.1978,12.5802,6.9695,5.5649
-1.3540,-0.1416,0.2141,12.9084,13.3511,9.6870
-1.3328,-0.1301,0.2209,14.9160,15.8702,11.9695
-1.2893,-0.1921,0.2705,18.8092,14.0076,9.9084
-1.4429,-0.1572,0.1707,19.9313,7.4275,10.0458
-1.3879,-0.1228,0.2222,24.2595,-2.5725,9.7557
-1.2771,-0.1052,0.2185,27.6031,-11.2214,7.3130
-1.1814,-0.0884,0.1685,29.3969,-17.1527,5.4809
-1.0544,-0.0684,0.1504,30.3588,-19.8779,3.7863
-0.9678,-0.0400,0.1343,30.5420,-19.1908,1.7328
-0.9204,-0.0271,0.1218,30.3130,-16.0382,-0.7176
-0.8860,-0.0217,0.0957,29.6794,-13.0458,-4.0382
-0.8792,0.0076,0.0569,27.7786,-11.2824,-7.6336
-0.8462,0.0256,0.0752,26.5191,-9.8779,-12.1756
-0.8066,0.0142,0.0769,25.6031,-7.8168,-16.4504
-0.7529,-0.0105,0.0718,24.9771,-4.5802,-20.2519
-0.6746,-0.0203,0.0818,24.4962,-1.1679,-23.6718
-0.5930,-0.0098,0.0754,24.2519,2.3664,-27.6794
-0.5449,0.0364,0.0603,23.7481,6.2824,-32.5878
-0.4417,-0.0054,0.0503,21.7252,10.2443,-36.6718
-0.3672,-0.0083,0.0315,19.9237,13.3053,-41.5496
-0.4146,-0.0427,0.0205,19.5649,15.8321,-47.9237
-0.4375,-0.0813,0.0256,16.4886,15.9084,-47.7786
-0.7361,-1.5151,0.2131,12.1298,38.1679,-22.3359
-0.6492,-0.0554,0.0361,16.4122,16.5954,-49.9847
-0.4417,-0.1440,0.0503,12.2366,10.4275,-51.4046
-0.3403,-0.1250,0.0669,10.4733,8.0076,-51.0000
-0.2974,-0.1294,0.0793,9.1450,7.7023,-52.4885
-0.3804,-0.1501,0.0769,6.9466,9.0534,-51.5649
-0.4382,-0.2273,0.0920,4.1527,9.9924,-48.0840
-0.4812,-0.2959,0.0984,4.1450,6.2672,-44.9389
-0.6079,-0.3428,0.0889,2.5191,0.3664,-41.1985
-0.6274,-0.3887,0.0937,1.7710,-4.5954,-37.5267
-0.5886,-0.3994,0.0667,1.3359,-8.9008,-37.2901
-0.5725,-0.3958,0.0366,1.7557,-12.0992,-40.8626
-0.6665,-0.4229,0.0090,2.1221,-12.8550,-45.7252
