ax,ay,az,gx,gy,gz
-0.2217,-1.4028,-0.1511,4.8702,51.0076,-5.6412
-0.1973,-1.3782,-0.1479,2.6260,52.5878,-7.1374
-0.1970,-1.3389,-0.1372,-0.0992,53.6641,-8.7557
-0.2300,-1.3032,-0.1157,-2.2748,53.1069,-9.9542
-0.2729,-1.2454,-0.0869,-4.0916,50.8092,-10.7634
-0.3394,-1.1833,-0.0415,-4.6794,44.9389,-11.0763
-0.4099,-1.1099,-0.0471,-4.9542,36.5038,-10.7939
-0.4653,-1.0569,-0.0371,-4.2137,26.3053,-10.2748
-0.4729,-0.9897,-0.0117,-2.0458,13.8321,-8.9313
-0.4653,-0.9285,0.0164,0.1756,1.0458,-7.4580
-0.4495,-0.8555,0.0354,2.2824,-9.8473,-6.2214
-0.3987,-0.7668,0.0227,3.4885,-16.8092,-5.1450
-0.3330,-0.7080,-0.0017,3.5649,-19.6183,-3.8321
-0.2776,-0.6545,-0.0374,2.6718,-17.8626,-3.1221
-0.2456,-0.5925,-0.0647,1.3893,-13.5038,-2.5573
-0.2363,-0.5364,-0.0908,-0.7786,-7.8092,-1.9160
-0.2466,-0.5059,-0.1108,-3.4504,-1.4198,-0.8931
-0.2703,-0.4714,-0.1006,-6.1985,3.7939,0.7176
-0.3308,-0.4695,-0.0996,-7.5878,5.5191,3.4656
-0.3955,-0.5000,-0.1292,-8.5725,4.0992,5.1679
-0.4355,-0.5320,-0.1279,-7.0534,-2.3053,4.8473
-0.4426,-0.5378,-0.1316,-4.1450,-11.5191,4.2137
-0.4053,-0.5649,-0.1453,-2.0840,-19.5191,3.3511
-0.3350,-0.5940,-0.1677,-2.0458,-23.7023,2.5802
-0.2808,-0.6191,-0.2109,-3.9771,-24.2290,1.6107
-0.2471,-0.6741,-0.2559,-7.4427,-21.4275,0.8015
-0.2070,-0.7522,-0.2678,-12.0534,-16.9771,-0.0076
-0.1992,-0.8411,-0.2803,-17.1603,-11.4275,-0.6947
-0.2104,-0.9465,-0.3030,-21.4275,-5.8855,-1.4427
-0.2466,-1.0615,-0.2800,-23.9160,-1.9466,-2.3588
-0.3037,-1.1729,-0.2944,-24.7099,-1.1450,-2.9542
-0.3403,-1.2949,-0.2981,-23.4504,-4.1145,-4.7328
-0.3552,-1.3804,-0.2922,-20.2672,-10.3053,-6.0916
-0.3357,-1.4055,-0.3093,-17.0458,-17.2214,-5.4351
-0.3235,-1.3750,-0.3298,-14.2366,-24.4427,-2.9924
-0.3079,-1.3513,-0.3503,-11.6947,-31.3664,-0.7634
-0.2568,-1.3723,-0.3652,-9.4656,-37.2519,0.7786
-0.1912,-1.3613,-0.3726,-7.9771,-41.0000,1.5954
-0.1455,-1.3325,-0.3647,-7.2595,-43.5115,2.9771
-0.1094,-1.3215,-0.3599,-7.8321,-42.9542,4.5496
-0.0796,-1.3123,-0.3293,-8.7481,-40.0840,5.7252
-0.0684,-1.3115,-0.3054,-8.7557,-37.1221,7.6947
-0.0730,-1.2991,-0.3093,-8.9847,-33.7099,9.1832
-0.0935,-1.2881,-0.2698,-7.8779,-30.5191,11.5344
-0.1013,-1.2468,-0.3057,-7.6641,-28.3206,14.4351
-0.0750,-1.2231,-0.3008,-7.1374,-24.7557,16.2519
-0.0388,-1.2000,-0.2832,-6.5115,-21.7252,17.8702
-0.0063,-1.1472,-0.2615,-6.7634,-17.7634,18.6260
0.3660,-0.6353,-0.2981,-2.1832,-7.3511,36.3359
