ax,ay,az,gx,gy,gz
-0.4148,-0.7864,0.0022,5.4427,18.2061,-3.8855
-0.4409,-0.7937,0.0093,4.5038,15.8550,-5.2519
-0.4619,-0.8018,0.0239,3.2443,12.5344,-6.7939
-0.4673,-0.8071,0.0298,2.4275,9.4198,-8.3206
-0.4680,-0.8044,0.0347,1.3588,6.7405,-9.2061
-0.4668,-0.8074,0.0442,0.5802,4.4275,-9.8855
-0.4773,-0.8120,0.0361,-0.3206,2.4427,-10.1450
-0.4880,-0.8203,0.0312,-1.3817,0.9695,-10.4122
-0.4895,-0.8450,0.0520,-2.0687,-0.2214,-11.1985
-0.4927,-0.8792,0.0007,-2.1298,-0.4046,-11.8397
-0.4897,-0.8926,-0.0078,-2.3817,-1.4122,-12.6947
-0.5205,-0.9116,-0.0203,-2.8397,-0.8397,-13.6412
-0.5227,-0.9368,-0.0400,-4.2443,0.1832,-13.6718
-0.5068,-0.9683,-0.0452,-5.0229,1.3588,-13.1450
-0.5232,-1.0049,-0.0500,-5.1832,3.5038,-12.4656
-0.5481,-1.0334,-0.0642,-5.4122,5.1756,-12.0000
-0.5706,-1.0728,-0.0703,-5.7939,6.3969,-12.1298
-0.5881,-1.1274,-0.0833,-6.3817,8.1069,-12.5115
-0.5959,-1.2012,-0.1018,-6.7176,10.0611,-12.9313
-0.6096,-1.2715,-0.1096,-6.9847,11.8321,-13.3359
-0.6348,-1.2944,-0.1113,-7.1832,12.4427,-13.4275
-0.6387,-1.2654,-0.1016,-7.5420,11.4351,-13.1374
-0.6245,-1.1956,-0.0879,-8.5725,9.3740,-12.3588
-0.5972,-1.1196,-0.0767,-9.4885,5.4504,-11.2061
-0.5742,-1.0520,-0.0642,-10.4580,0.4351,-9.1069
-0.5554,-0.9758,-0.0486,-11.3053,-5.3969,-6.9924
-0.5264,-0.8867,-0.0349,-11.9695,-13.0229,-4.5115
-0.5000,-0.7881,-0.0298,-13.0763,-21.1450,-1.3359
-0.4849,-0.7251,-0.0259,-14.1832,-28.3435,2.1450
-0.5120,-0.7192,-0.0366,-15.0611,-34.6336,4.9237
-0.5317,-0.7617,-0.0549,-15.3359,-41.3130,6.6641
-0.5432,-0.8250,-0.0833,-14.7328,-49.6183,7.7634
-0.5522,-0.8760,-0.1042,-13.7481,-57.1374,8.3817
-0.5320,-0.9163,-0.1294,-13.0000,-61.9924,9.1527
-0.5042,-0.9531,-0.1411,-11.9542,-64.9466,10.1069
-0.4709,-0.9731,-0.1753,-10.8626,-65.0763,10.9389
-0.4397,-1.0066,-0.1775,-9.8931,-63.6412,11.5802
-0.4150,-1.0364,-0.1892,-8.9160,-60.9008,12.1221
-0.3772,-1.0510,-0.1919,-8.1832,-57.8092,12.3969
-0.3464,-1.0500,-0.1814,-7.6336,-53.7481,13.0153
-0.3242,-1.0313,-0.1831,-7.5344,-49.0840,14.0229
-0.3054,-1.0051,-0.1628,-7.5725,-43.5649,15.3435
-0.2998,-0.9744,-0.1592,-8.0916,-38.4046,16.4046
-0.2993,-0.9470,-0.1436,-8.2672,-34.1374,17.4962
-0.3074,-0.9309,-0.1228,-8.2977,-30.9313,18.6947
-0.3147,-0.9246,-0.1160,-8.1069,-28.7099,19.8397
-0.3186,-0.9199,-0.1074,-7.6489,-27.1985,20.6947
-0.3325,-0.9060,-0.1011,-6.9847,-26.8779,21.2214
-0.3433,-0.8850,-0.0959,-6.2824,-27.4122,21.4046
-0.3437,-0.8494,-0.1038,-5.5115,-28.5267,21.3740
-0.3425,-0.8250,-0.0984,-4.8015,-30.0611,21.1756
-0.3306,-0.8171,-0.0964,-4.0382,-31.6718,20.7634
-0.3171,-0.8191,-0.1003,-3.5496,-32.7099,20.5344
-0.3027,-0.8171,-0.0964,-2.7786,-33.1145,20.0382
-0.2917,-0.8186,-0.0896,-2.0000,-33.2366,19.5802
-0.2798,-0.8325,-0.0859,-1.4275,-32.5420,19.3206
-0.2600,-0.8552,-0.0764,-0.6489,-31.0992,18.8397
-0.2444,-0.8589,-0.0791,0.0458,-28.3817,17.9847
-0.2388,-0.8618,-0.0759,0.5954,-25.1298,16.8092
-0.2310,-0.8862,-0.0764,1.2443,-21.3969,15.4046
-0.2295,-0.9111,-0.0813,1.9695,-17.7634,13.4504
-0.2407,-0.9470,-0.0833,3.0840,-14.5878,11.1145
-0.2385,-0.9998,-0.0796,4.2290,-11.2901,8.8702
-0.2231,-1.0481,-0.0859,5.7252,-8.2214,6.5725
-0.2131,-1.0701,-0.0857,7.4046,-5.0992,4.0229
-0.2034,-1.0701,-0.0947,8.6031,-1.8092,1.7023
-0.1968,-1.0774,-0.0891,9.4351,1.7557,-0.6641
-0.1858,-1.0823,-0.0867,9.9084,5.0763,-2.8168
-0.1719,-1.0957,-0.0852,10.2137,8.5573,-4.7786
-0.1667,-1.0972,-0.0813,10.1527,11.7557,-6.8244
-0.1609,-1.1169,-0.0767,10.0153,15.2214,-9.0534
-0.1770,-1.1658,-0.0842,9.8092,19.0382,-12.2061
-0.1965,-1.2339,-0.0999,9.5496,22.3817,-16.2214
-0.2063,-1.3167,-0.1060,9.2595,24.5344,-20.6794
-0.2322,-1.3618,-0.1147,8.5344,25.9313,-25.9695
-0.2732,-1.3381,-0.1067,7.5191,25.3893,-31.2519
-0.3020,-1.2949,-0.0825,6.0153,24.0916,-35.5649
-0.3162,-1.2305,-0.0540,4.0992,22.5344,-38.9618
-0.3105,-1.1687,-0.0115,2.3969,20.0992,-41.3740
-0.3091,-1.0828,0.0347,0.8931,16.5878,-42.3969
-0.2783,-0.9641,0.0737,-0.3435,12.8855,-41.4427
-0.2659,-0.8586,0.1235,-2.9313,7.2061,-40.1374
-0.2488,-0.8030,0.1465,-5.5038,3.6565,-37.3588
-0.2346,-0.8074,0.1667,-7.7023,0.6718,-34.6031
-0.2302,-0.8506,0.1755,-8.8397,-3.4809,-31.8931
-0.2368,-0.9048,0.1716,-8.8244,-9.3664,-29.0305
-0.2410,-0.9365,0.1611,-7.8855,-16.5114,-25.7328
-0.2312,-0.9370,0.1350,-6.7710,-23.1832,-22.0000
-0.1997,-0.9211,0.1013,-5.6947,-28.3511,-18.1450
-0.1538,-0.8938,0.0632,-5.6031,-31.4198,-14.0840
-0.1306,-0.8730,0.0435,-6.1908,-32.1069,-10.5802
-0.1292,-0.8608,0.0244,-7.5191,-31.0611,-8.0229
-0.1426,-0.8752,-0.0017,-8.6183,-28.0382,-6.3206
-0.1274,-0.9106,-0.0220,-9.2519,-23.6031,-5.4275
-0.1265,-0.9294,-0.0291,-9.5649,-17.8168,-5.7557
-0.1592,-0.9333,-0.0374,-9.3588,-10.9847,-6.8931
-0.2117,-0.9136,-0.0459,-8.8244,-4.0458,-8.3511
-0.2585,-0.8945,-0.0347,-8.1603,2.0687,-9.7481
-0.3062,-0.8845,-0.0073,-6.8931,7.0000,-10.4275
-0.3264,-0.8962,0.0051,-5.4351,10.5954,-10.2214
-0.3340,-0.8826,0.0220,-4.1298,14.2214,-10.3206
-0.3445,-0.8418,0.0405,-2.9160,16.9695,-10.3817
-0.3704,-0.8108,0.0393,-2.3130,19.0763,-10.4733
-0.3857,-0.7957,0.0327,-2.5038,20.2748,-11.1450
-0.3987,-0.8098,0.0305,-3.0305,21.0840,-12.1985
-0.4216,-0.8230,0.0325,-3.6794,21.1527,-13.0229
-0.4324,-0.8389,0.0386,-4.3969,20.7099,-13.7176
-0.4458,-0.8518,0.0652,-4.5954,19.8244,-14.3206
-0.4707,-0.8516,0.0859,-4.6565,18.4504,-14.3282
-0.4636,-0.8408,0.0999,-4.7939,17.4962,-13.5802
-0.4622,-0.8438,0.0996,-5.4275,17.3588,-12.7252
-0.4729,-0.8516,0.1047,-6.1603,16.5878,-12.0076
-0.4832,-0.8582,0.1094,-6.7023,14.8244,-11.3053
-0.4873,-0.8694,0.1055,-7.1221,12.4580,-10.9008
-0.4988,-0.8726,0.1011,-7.0458,9.1985,-10.5802
-0.4858,-0.8855,0.0928,-6.6412,6.6183,-10.1298
-0.4548,-0.9229,0.0842,-6.2672,5.5878,-8.8168
-0.4187,-0.9741,0.0571,-5.9084,5.0611,-7.1374
-0.3960,-0.9988,0.0339,-5.3511,6.3282,-5.3969
-0.3833,-1.0288,0.0166,-4.6260,8.1756,-3.6718
-0.3774,-1.0659,0.0042,-4.1374,10.1679,-1.8779
-0.3745,-1.1006,-0.0059,-4.0763,12.3893,0.0763
-0.3708,-1.1379,-0.0132,-4.3969,14.8244,2.0458
-0.3591,-1.1975,-0.0322,-5.2672,18.2824,4.3206
-0.3540,-1.2947,-0.0510,-6.2290,22.7939,5.7557
-0.3657,-1.4065,-0.0667,-7.0840,27.3435,6.5344
-0.3918,-1.4675,-0.0637,-7.5954,30.1298,7.2672
-0.4280,-1.4460,-0.0403,-7.5191,29.8702,8.8168
-0.4485,-1.3027,-0.0037,-7.7863,26.8321,12.1985
-0.4363,-1.1401,0.0334,-8.5344,22.7481,16.7710
-0.4258,-1.0076,0.0525,-9.3740,17.7710,21.8855
-0.4185,-0.9070,0.0647,-9.9847,11.0763,26.7023
-0.4143,-0.8452,0.0737,-10.7176,3.0076,30.6412
-0.4092,-0.8203,0.0640,-11.1603,-5.9695,32.8702
-0.4302,-0.8350,0.0322,-11.5802,-15.7786,34.2061
-0.4590,-0.8870,0.0029,-11.8473,-25.4046,35.0534
-0.4653,-0.9578,-0.0305,-11.7328,-34.4198,35.0916
-0.4695,-1.0374,-0.0588,-10.9389,-42.6107,34.5115
-0.4675,-1.1194,-0.0920,-9.7786,-49.3053,33.4809
-0.4446,-1.1912,-0.1147,-8.3740,-53.3511,32.1832
-0.4080,-1.2383,-0.1260,-6.6565,-55.0840,31.0763
-0.3677,-1.2485,-0.1311,-5.2214,-54.1908,30.7939
-0.3203,-1.2222,-0.1248,-4.0992,-50.5344,31.7405
-0.2627,-1.1770,-0.1111,-3.1756,-44.9008,33.3588
-0.2190,-1.1465,-0.1035,-2.4656,-37.8779,35.1374
-0.1641,-1.1125,-0.0962,-2.2519,-30.1298,37.1832
-0.1326,-1.0642,-0.0864,-2.5038,-22.1985,39.5878
-0.1201,-1.0076,-0.0808,-2.8015,-15.2290,41.8931
-0.1143,-0.9685,-0.0730,-3.3817,-9.1832,44.0992
-0.1318,-0.9478,-0.0623,-3.7405,-4.5802,45.7863
-0.1614,-0.9175,-0.0576,-4.0229,-1.7557,47.1756
-0.1853,-0.8992,-0.0447,-4.0382,-0.6183,48.3282
-0.2002,-0.8967,-0.0403,-3.6947,-1.0382,49.3969
-0.2097,-0.9063,-0.0383,-2.8931,-2.9847,50.4809
-0.2126,-0.9146,-0.0378,-1.3893,-6.2137,51.6794
-0.1833,-0.9307,-0.0486,0.2137,-9.3969,52.8168
-0.1599,-0.9473,-0.0620,1.9771,-11.0763,53.8015
-0.1267,-0.9673,-0.0737,3.7328,-11.0992,54.2901
-0.1028,-0.9785,-0.0845,5.4351,-9.8779,54.0153
-0.0740,-0.9827,-0.0918,6.7405,-6.0305,53.1450
-0.0886,-0.9636,-0.0923,8.1908,-5.2366,50.9695
-0.0830,-0.9678,-0.0950,9.2748,-1.4275,48.1298
-0.0762,-0.9951,-0.1030,10.4351,3.4046,44.3969
-0.0732,-1.0354,-0.1111,11.5344,8.4046,39.9618
-0.0811,-1.0769,-0.1111,13.0382,13.4656,34.7557
-0.0967,-1.0986,-0.1165,14.4122,18.7557,29.6794
-0.1155,-1.0886,-0.1182,15.7252,23.0763,24.6947
-0.1348,-1.0559,-0.1133,16.9389,26.4046,20.0916
-0.1482,-1.0073,-0.1023,17.8168,29.6107,16.0611
-0.1587,-0.9683,-0.0911,18.0763,32.9313,12.2366
-0.1575,-0.9377,-0.0723,18.1374,35.5115,9.0458
-0.1548,-0.8901,-0.0515,17.7481,37.4427,6.2290
-0.1648,-0.8611,-0.0405,17.0916,39.6947,3.1908
-0.1914,-0.8591,-0.0322,15.9084,42.0458,-0.5115
-0.2383,-0.9023,-0.0317,14.6489,44.2748,-4.8244
-0.2803,-0.9639,-0.0281,13.1832,45.8473,-10.0382
-0.3374,-1.0327,-0.0405,11.8168,46.1603,-15.6565
-0.3987,-1.1111,-0.0393,10.6565,45.4885,-21.7328
-0.4431,-1.1729,-0.0420,10.1603,44.1985,-27.9542
-0.4773,-1.2070,-0.0508,10.1374,42.9160,-34.4351
0.2209,-1.0056,0.2952,-32.6794,23.9771,101.0458
-0.8479,0.3201,0.0813,-9.4656,-49.6489,-31.3435
0.4028,-2.5193,0.0615,-87.1603,101.2290,-141.6260
-0.1157,-1.2476,-0.1702,57.3893,106.8855,29.8244
-1.3169,-1.1624,-0.0747,-3.6336,99.7634,-1.1756
-1.3142,-0.9885,-0.0662,34.4962,28.7786,36.9008
