ax,ay,az,gx,gy,gz
-0.3933,-1.0857,-0.1724,9.6336,34.1679,-42.2061
-0.3896,-1.0674,-0.1721,9.7099,34.8550,-39.3130
-0.3835,-1.0627,-0.1677,9.6641,35.1450,-36.1069
-0.3865,-1.0608,-0.1692,9.5191,34.7481,-32.7176
-0.3762,-1.0566,-0.1685,9.2672,33.9618,-29.0840
-0.3750,-1.0483,-0.1802,8.7328,32.5496,-25.6031
-0.3708,-1.0479,-0.1804,7.8092,31.2290,-22.1221
-0.3594,-1.0586,-0.1836,7.0076,29.9771,-18.8550
-0.3459,-1.0583,-0.1824,6.1908,28.5802,-15.6336
-0.3320,-1.0378,-0.1736,5.4275,27.4351,-12.2366
-0.3247,-1.0190,-0.1619,4.8855,26.6489,-8.9542
-0.3223,-0.9956,-0.1599,4.3206,26.1679,-5.7252
-0.3252,-0.9875,-0.1592,4.2672,25.7939,-2.4656
-0.3315,-0.9805,-0.1565,4.3817,26.0076,0.6412
-0.3301,-0.9773,-0.1609,4.5954,26.6641,3.6565
-0.3315,-0.9663,-0.1631,5.0000,27.2672,6.5267
-0.3411,-0.9697,-0.1704,5.3740,27.8168,8.9160
-0.3459,-0.9646,-0.1787,5.7176,27.9695,10.8779
-0.3584,-0.9631,-0.1902,6.0000,27.9695,12.4962
-0.3572,-0.9663,-0.2007,5.9618,27.4504,13.4733
-0.3625,-0.9666,-0.2109,5.7939,26.8244,14.1679
-0.3655,-0.9790,-0.2187,5.5267,26.0382,14.3740
-0.3743,-0.9929,-0.2222,4.9466,25.5191,13.9695
-0.3835,-1.0063,-0.2297,4.4122,24.9237,13.3206
-0.3887,-1.0295,-0.2222,3.8244,24.5038,12.5649
-0.3992,-1.0300,-0.2166,3.2672,23.9542,11.7252
-0.3977,-0.9866,-0.2065,2.4885,22.5878,11.2443
-0.3950,-0.9226,-0.1851,1.5954,20.6107,11.5420
-0.3821,-0.8596,-0.1611,0.3053,18.9160,12.0687
-0.3818,-0.8247,-0.1455,-1.1985,17.4962,12.7252
-0.3857,-0.8203,-0.1382,-2.7786,15.3969,12.8473
-0.3987,-0.8164,-0.1362,-4.1069,12.0687,12.5115
-0.4121,-0.8208,-0.1357,-5.4351,7.1908,11.5496
-0.4375,-0.8262,-0.1394,-6.4504,1.1069,10.4122
-0.4558,-0.8328,-0.1438,-7.4198,-5.9313,9.2824
-0.4724,-0.8459,-0.1553,-8.3435,-13.3664,7.8702
-0.4880,-0.8684,-0.1689,-9.0000,-20.9695,6.5191
-0.4963,-0.8931,-0.1838,-9.5115,-28.9237,4.8626
-0.4946,-0.9258,-0.1990,-9.8550,-36.7634,3.3664
-0.4829,-0.9519,-0.2031,-10.0840,-43.5191,1.9160
-0.4719,-0.9761,-0.2131,-10.1832,-48.8015,0.9313
-0.4587,-1.0117,-0.2202,-9.9466,-53.0305,0.3588
-0.4353,-1.0344,-0.2183,-9.5267,-56.1527,0.3206
-0.4121,-1.0527,-0.2170,-9.0076,-58.1298,0.9389
-0.3833,-1.0642,-0.2107,-8.2901,-58.6947,2.2672
-0.3535,-1.0830,-0.2039,-7.7023,-57.7405,4.1832
-0.3281,-1.1082,-0.2036,-6.9924,-55.4962,6.6870
-0.3079,-1.1206,-0.2024,-6.0992,-52.5496,9.7023
-0.2856,-1.1282,-0.1973,-5.2519,-49.1069,13.1221
-0.2542,-1.1211,-0.1897,-4.5038,-45.1374,16.9389
-0.2263,-1.1089,-0.1880,-3.9771,-40.2672,21.2214
-0.1970,-1.0889,-0.1853,-3.6260,-34.7939,25.4351
-0.1716,-1.0669,-0.1787,-3.6718,-29.0916,29.7405
-0.1589,-1.0540,-0.1753,-3.9237,-22.9618,33.9084
-0.1477,-1.0405,-0.1738,-4.3511,-17.2748,37.3817
-0.1565,-1.0286,-0.1697,-4.7023,-12.2595,40.6336
-0.1682,-1.0225,-0.1658,-5.1985,-8.4809,43.4504
-0.1948,-1.0261,-0.1526,-5.5954,-4.8244,46.0000
-0.2100,-1.0525,-0.1462,-5.5725,-0.2519,48.1298
-0.2141,-1.0659,-0.1372,-4.7023,4.7023,50.4733
-0.1951,-1.0574,-0.1365,-3.3206,11.3588,53.4962
-0.1838,-1.0630,-0.1560,-2.6870,19.3969,56.2366
-0.2219,-1.0635,-0.1692,-2.7710,26.3053,58.2977
-0.2827,-1.0417,-0.1768,-3.6947,31.1298,59.6183
-0.5015,-0.9553,-0.1453,-11.1527,27.7863,58.6489
-0.5291,-0.9426,-0.1230,-13.4351,20.9008,58.3511
-0.6028,-0.9868,-0.1355,-13.0611,20.2748,58.7939
-0.5908,-1.0410,-0.1631,-11.5954,13.4656,59.8321
-0.5085,-1.0439,-0.1453,-11.4427,8.2519,61.3053
-0.4507,-1.0220,-0.1543,-10.7786,7.6870,63.4275
-0.4868,-0.9971,-0.1619,-10.0076,12.2214,65.9618
-0.5437,-0.9348,-0.1531,-11.4427,15.1221,69.6947
-0.5955,-0.8796,-0.1536,-14.3969,16.6718,73.5038
-0.6296,-0.8623,-0.1641,-16.6947,19.5191,76.5191
-0.6902,-0.8611,-0.1704,-17.6336,20.1679,76.5802
-0.7622,-0.8579,-0.1868,-17.5573,18.5191,74.8779
-0.7986,-0.8486,-0.1797,-16.5649,11.8626,72.5573
-0.7825,-0.8091,-0.2029,-14.7252,8.8931,70.0611
-0.7480,-0.7727,-0.2263,-13.9084,9.8779,67.9160
-0.6826,-0.7524,-0.2051,-12.6336,10.3817,66.3511
-0.6785,-0.7173,-0.2068,-11.7328,16.0153,66.8626
-0.6951,-0.7034,-0.2383,-10.9084,24.3435,68.9466
-0.7187,-0.6960,-0.2368,-10.2901,29.2901,70.6870
-0.7471,-0.6792,-0.2463,-9.7481,32.8321,70.4962
-0.7920,-0.6631,-0.2622,-9.0382,33.2748,70.4275
-0.8296,-0.6304,-0.2742,-6.9008,31.1298,69.1374
-0.8279,-0.6079,-0.2139,-3.8473,26.5954,66.4733
-0.8230,-0.5840,-0.2798,-0.0076,23.8092,63.7252
-0.7881,-0.5596,-0.2781,1.4733,18.6412,62.6565
-0.7751,-0.5464,-0.2966,3.6412,17.7252,62.3206
-0.7869,-0.5286,-0.3081,5.6489,18.3282,62.4046
-0.8123,-0.5293,-0.3000,8.2061,18.7405,62.2672
-0.8206,-0.5149,-0.3169,10.9466,18.7023,60.9466
-0.8215,-0.4763,-0.3452,12.3817,17.5038,59.0687
-0.8152,-0.4521,-0.3384,13.5115,16.0840,57.0458
-0.8149,-0.4375,-0.3311,14.3740,15.3817,55.0840
-0.7874,-0.4236,-0.3076,15.5344,13.1679,52.2137
-0.8015,-0.4053,-0.3320,14.9084,9.5420,48.9466
-0.8516,-0.3801,-0.3669,14.9389,4.4275,46.3740
-0.9106,-0.3716,-0.4497,12.9237,-0.6107,44.7710
-0.9331,-0.3848,-0.5161,10.7710,-4.3053,44.2748
-0.8838,-0.3999,-0.5642,8.8626,-5.0687,43.5802
-0.8252,-0.3843,-0.6282,6.0916,-4.5038,43.7863
-0.8103,-0.3257,-0.6191,1.5191,-4.3206,44.6183
-0.9067,-0.2368,-0.6387,-8.0992,-5.4351,42.9542
-1.0251,-0.2029,-0.5996,-20.0611,-14.5420,39.7328
-1.1646,-0.2329,-0.5483,-32.7786,-31.0000,33.7939
-1.2617,-0.2725,-0.5378,-45.7328,-48.5191,26.6412
-1.3694,-0.3696,-0.5083,-56.3359,-65.0153,22.0916
-1.4075,-0.4758,-0.5891,-64.1221,-75.8168,21.0229
-1.2395,-0.4856,-0.6416,-72.4580,-87.6336,20.9237
-1.1382,-0.4128,-0.6958,-80.2366,-94.5649,22.4198
-1.1553,-0.3264,-0.7524,-90.7405,-96.6183,27.3893
-1.2175,-0.2517,-0.8435,-104.6947,-97.7634,34.0763
-1.2756,-0.2473,-0.8657,-116.9542,-97.7328,39.7634
-1.3401,-0.2952,-0.8474,-124.5802,-98.8702,44.1450
-1.2466,-0.2939,-0.7893,-130.0840,-106.6412,48.2366
-1.1038,-0.2744,-0.6770,-128.4809,-113.8092,48.9695
-0.9309,-0.2632,-0.5161,-126.1832,-121.2137,49.0229
-0.7625,-0.2800,-0.3557,-124.0458,-119.5954,50.3282
-0.5984,-0.2998,-0.2009,-119.9695,-108.4427,51.7099
-0.4124,-0.3235,-0.0745,-114.9847,-91.2595,53.8092
-0.3037,-0.3850,0.0889,-106.8168,-68.9847,57.0534
-0.2029,-0.5012,0.2979,-92.7863,-48.9771,58.2214
-0.1194,-0.5635,0.4507,-74.7634,-29.1832,57.6947
-0.0088,-0.5657,0.5308,-56.7176,-4.5878,55.8015
-0.0408,-0.5879,0.5698,-38.6031,16.1527,54.5115
-0.0928,-0.6379,0.5483,-21.9160,34.8779,54.3817
-0.1729,-0.6980,0.5784,-5.0305,50.3435,52.2748
-0.2954,-0.6909,0.5383,11.6794,59.6947,48.9542
-0.3931,-0.6350,0.4470,26.0458,63.1450,45.2901
-0.4771,-0.5271,0.3452,40.5649,66.4885,41.2977
-0.5884,-0.3848,0.2922,54.0305,65.3664,38.4122
-0.6257,-0.2285,0.1611,65.8779,63.4046,35.5496
-0.5930,-0.0520,0.0532,75.7405,63.7023,32.6183
-0.6050,0.1006,-0.0317,81.3206,64.2443,28.4733
-0.6472,0.2070,-0.1016,83.5649,64.8550,23.0000
-0.6729,0.2937,-0.1360,84.8168,60.2901,17.6336
-0.6592,0.3577,-0.1746,82.4580,56.8626,10.9008
-0.6646,0.4121,-0.1819,78.4962,57.6870,2.9542
-0.7935,0.3884,-0.1912,76.1450,53.8397,-4.7786
-0.9460,0.3027,-0.1213,76.1832,44.7328,-10.3206
-0.9204,0.2332,-0.1211,77.2901,34.2214,-15.8626
-0.8901,0.1895,-0.2004,73.4657,31.5267,-21.4886
-0.9985,0.1570,-0.1880,69.9695,28.4198,-25.2977
-0.9490,-0.0042,-0.1335,66.9008,22.2366,-26.9389
-1.0579,0.2034,-0.3098,62.7099,1.5649,-38.6031
-0.9727,0.2581,-0.4104,53.2901,-5.0382,-46.8550
-0.9084,0.2437,-0.4751,39.9618,-0.5649,-51.1145
-0.8755,0.2246,-0.4224,27.7634,6.4504,-53.0076
-0.9363,0.2346,-0.4453,18.1679,13.1145,-54.7786
-1.0535,0.2239,-0.4500,11.2061,13.0229,-55.6336
-1.1057,0.1689,-0.4248,6.7023,8.9237,-57.5573
-1.1135,0.1331,-0.3997,4.2595,5.5954,-59.8244
-1.1433,0.1025,-0.3875,3.2366,2.4198,-59.6107
-1.1321,0.0669,-0.3000,4.0611,-2.8397,-58.0382
-1.0461,0.0583,-0.2654,4.7557,-5.7710,-58.1985
-0.9993,0.0947,-0.2417,6.4351,-5.6947,-58.1450
-0.9558,0.1169,-0.2375,5.9008,-2.1527,-55.4275
-0.9783,0.0930,-0.2417,5.0611,3.5115,-50.6412
-0.9917,0.0510,-0.2500,4.0153,7.5115,-46.6412
-1.0105,0.0222,-0.2183,4.5344,9.3359,-43.9771
-1.0337,0.0112,-0.2344,5.2595,10.0534,-42.3282
-1.0933,-0.0154,-0.2217,5.6107,12.3664,-39.4046
-1.1777,-0.0662,-0.1899,6.9160,13.0382,-34.4809
-1.2034,-0.0884,-0.1104,10.6412,10.3893,-29.7176
-1.1006,-0.0659,-0.1067,13.8473,7.6336,-28.1069
-1.0400,-0.0449,-0.1133,14.2672,9.8092,-28.5878
-1.0676,-0.0488,-0.1909,11.7710,15.9313,-26.1527
-1.0989,-0.0967,-0.2161,7.8397,21.4351,-22.5649
-1.1387,-0.1184,-0.1951,4.2672,25.0763,-19.1908
-1.2139,-0.1072,-0.1624,1.9084,25.4733,-16.2824
-1.3037,-0.1099,-0.1238,1.0992,22.4427,-12.3282
-1.3110,-0.1396,-0.0500,2.7252,16.0840,-7.9084
-1.2844,-0.1560,-0.0186,4.6183,10.9542,-4.0916
-1.2451,-0.1619,-0.0129,6.9389,7.7557,0.5649
-1.1772,-0.1746,-0.0056,9.0153,6.3588,4.8321
-1.1375,-0.1926,-0.0161,11.2977,6.4580,7.8855
-1.1379,-0.2019,-0.0483,13.7863,6.2977,10.5344
-1.1267,-0.2039,-0.0742,15.8015,5.8321,12.3359
-1.0862,-0.1973,-0.0945,17.4046,5.1832,12.7786
-1.0679,-0.1973,-0.1216,18.5802,4.8855,12.6336
-0.3555,-1.0059,-0.1628,-16.1374,-16.0992,49.6641
-0.3083,-0.9797,-0.0813,-5.9084,-14.1069,28.2977
-0.3132,-0.9412,-0.0823,7.1679,11.6794,-8.7481
-0.3523,-0.9583,-0.1013,6.6794,14.3969,-3.1527
-0.3623,-0.9695,-0.1208,5.5649,13.6870,0.8855
-0.3618,-0.9680,-0.1211,4.9695,13.2672,2.1069
-0.3652,-0.9678,-0.1187,4.2137,12.5344,3.1832
-0.3621,-0.9673,-0.1150,3.3817,11.4809,4.1832
-0.3640,-0.9712,-0.1116,2.7023,10.1679,4.9237
-0.3655,-0.9824,-0.1072,1.8931,8.7099,5.4809
-0.3696,-0.9822,-0.1047,1.2290,7.2443,5.7252
-0.3694,-0.9873,-0.1047,0.5267,5.6336,6.1069
-0.3655,-0.9792,-0.1006,-0.1679,4.2824,6.2824
-0.3601,-0.9717,-0.1001,-0.6412,3.0687,6.6489
-0.3511,-0.9614,-0.1011,-1.3740,2.0229,6.8702
-0.3420,-0.9355,-0.0935,-1.9389,1.0687,7.1450
-0.3486,-0.9167,-0.0947,-2.7023,0.3053,7.3969
-0.3455,-0.9104,-0.0918,-3.3893,-0.5115,7.4504
-0.3572,-0.9272,-0.0925,-4.1069,-1.2061,7.0611
-0.3652,-0.9509,-0.0950,-4.6794,-2.1756,6.4733
-0.3706,-0.9797,-0.0994,-4.8168,-3.5954,5.4885
-0.3811,-0.9893,-0.1025,-4.8626,-5.1450,4.4809
-0.3767,-0.9915,-0.0952,-4.9771,-6.6260,3.4046
-0.3777,-0.9790,-0.0964,-4.9695,-7.7939,2.5725
-0.3662,-0.9602,-0.0937,-5.0458,-8.6718,1.8550
-0.3572,-0.9397,-0.0879,-5.2977,-9.3053,1.3817
-0.3467,-0.9172,-0.0854,-5.2672,-9.6336,1.1679
-0.3337,-0.9070,-0.0833,-5.6260,-9.7939,0.8931
-0.3325,-0.9080,-0.0811,-5.8626,-9.7634,0.7557
-0.3267,-0.9111,-0.0840,-6.0611,-9.6489,0.6641
-0.3306,-0.9192,-0.0784,-6.2214,-9.7099,0.7939
